,Close,MA10,EMA12,EMA26,MACD,UB,LB,ATR,RSI,pivot,s1,r1,s2,r2,s3,r3,CCI,mom,^IXIC,usd_interest,usd_inflation,gbp_interest,gbp_inflation
2021-06-25,1.3916915655136108,1.398169493675232,1.3992130498380586,1.4033756886448214,-0.0041626388067628,1.4303802163653212,1.3839824287839098,0.0102201189313616,27.142380578303403,1.391545573870341,1.3893628915150962,1.393874247868856,1.3870342175165813,1.3960569302241008,1.3848515351613364,1.3983856042226157,-4.387006762669304,0.0099798440933227,14360.3896484375,0.1,5.87288,0.1,2.1
2021-06-28,1.389506459236145,1.3959270596504212,1.397719728206995,1.402348338318253,-0.0046286101112578,1.4296415317113775,1.3818680179063898,0.0102184414863586,28.64023981741174,1.390367865562439,1.3868132829666138,1.3930610418319704,1.3841201066970823,1.3966156244277956,1.380565524101257,1.399308800697327,-3.871868125528398,-0.0030339956283569,14500.509765625,0.1,5.87288,0.1,2.1
2021-06-29,1.387905836105347,1.3936182022094727,1.3962098986528957,1.401278523339519,-0.0050686246866236,1.4277781391636986,1.3802542423708777,0.0102640986442566,28.282354840807727,1.3858735958735149,1.3836294015248618,1.390150030454,1.3793529669443767,1.392394224802653,1.3771087725957236,1.3966706593831382,-4.692102332033354,-0.0070861577987668,14528.330078125,0.1,5.87288,0.1,2.1
2021-06-30,1.3842746019363403,1.3912303447723389,1.3943736991580409,1.4000189736059503,-0.0056452744479094,1.4270918974780018,1.377797066221339,0.0101128561156136,27.86818228022645,1.383986194928487,1.3808174530665078,1.3874433437983194,1.3773603041966755,1.3906120856602986,1.3741915623346963,1.3940692345301309,-5.055387321882203,-0.0124709606170654,14503.9501953125,0.08,5.87288,0.1,2.1
2021-07-01,1.3829153776168823,1.3896147847175595,1.392610880459401,1.398752040569723,-0.0061411601103218,1.425822862298855,1.3756382978840982,0.0101045284952436,32.52439077857068,1.3808730840682983,1.378428936004639,1.3853595256805418,1.3739424943923952,1.3878036737442014,1.3714983463287356,1.3922901153564449,-4.377255229158179,-0.0087761878967285,14522.3798828125,0.1,5.87288,0.1,2.1
2021-07-02,1.3759511709213257,1.387823474407196,1.390047848222774,1.3970630872624343,-0.0070152390396602,1.4258816714743765,1.372075164749226,0.0100469163485935,31.333045128847274,1.3765299717585249,1.373292883237203,1.3791882594426472,1.3706345955530803,1.3824253479639688,1.367397507031759,1.3850836356480911,-4.138336698522328,-0.0135552883148193,14639.330078125,0.1,5.87288,0.1,2.1
2021-07-06,1.3856172561645508,1.387272572517395,1.388465136817296,1.3952593366708077,-0.0067941998535114,1.4208462497815646,1.3705762722864592,0.0105189766202653,40.01430556128696,1.384819428126017,1.3797847827275596,1.3906519015630086,1.3739523092905683,1.3956865469614663,1.3689176638921106,1.4015190203984575,-2.338828611546796,0.0013426542282104,14663.6396484375,0.1,5.87288,0.1,2.1
2021-07-07,1.3805670738220217,1.385830080509186,1.3872500502026384,1.3941710209042308,-0.0069209707015924,1.4182668374329466,1.369713635608588,0.0100138868604387,30.645083894496267,1.3801201581954956,1.3761898279190063,1.3844974040985107,1.3718125820159912,1.388427734375,1.367882251739502,1.3928049802780151,-3.87446788487294,-0.0023483037948606,14665.0595703125,0.1,5.87288,0.1,2.1
2021-07-08,1.3801099061965942,1.3841665148735047,1.3861515665094009,1.393129456851813,-0.0069778903424124,1.4160374981726729,1.368830622974483,0.0090822322028023,26.874254275487203,1.3782135248184204,1.3761457204818723,1.382177710533142,1.3721815347671509,1.3842455148696902,1.3701137304306026,1.3882097005844118,-4.315960179437518,0.0041587352752685,14559.7802734375,0.1,5.87288,0.1,2.1
2021-07-09,1.3790820837020874,1.3829055666923522,1.3850639537698142,1.3920889106925745,-0.0070249569227602,1.411805546218393,1.3692695141491913,0.0088353071893964,30.26169452053773,1.3809534311294556,1.3741744756698608,1.385861039161682,1.3692668676376345,1.3926399946212769,1.3624879121780396,1.3975476026535034,-3.671200503434549,-0.0040438175201416,14701.919921875,0.1,5.87288,0.1,2.1
2021-07-12,1.3899506330490112,1.382949984073639,1.3858157505819984,1.3919305197560143,-0.0061147691740159,1.4081725409873196,1.3707045027367404,0.0088778053011213,50.54667417866826,1.388336459795634,1.385658939679464,1.3926281531651816,1.3813672463099165,1.3953056732813518,1.378689726193746,1.3995973666508994,-2.2832046610940204,0.0043333768844604,14733.240234375,0.1,5.87288,0.1,2.1
2021-07-13,1.3886960744857788,1.383029007911682,1.3862588773364262,1.3916909312174783,-0.0054320538810521,1.4040723600509568,1.372574850070198,0.0090762547084263,50.98095505867354,1.3864967425664263,1.3823663393656411,1.392826477686564,1.3760366042455037,1.3969568808873494,1.3719062010447185,1.4032866160074868,-2.0973256470918966,0.0081290006637571,14677.650390625,0.1,6.31292,0.1,2.1
2021-07-14,1.3806052207946775,1.3826620697975158,1.3853890840223109,1.390869767482456,-0.005480683460145,1.3999767597632835,1.3739156548065712,0.009030316557203,45.89909271373164,1.3833165168762207,1.377531886100769,1.3863898515701294,1.3744585514068604,1.392174482345581,1.3686739206314087,1.3952478170394895,-2.164067798534248,0.0004953145980832,14644.9501953125,0.1,6.31292,0.1,2.4
2021-07-15,1.385809302330017,1.3829514622688293,1.385453732992727,1.3904949182119049,-0.0050411852191778,1.397999208223407,1.374567038762982,0.0091462901660374,52.97829948864917,1.3856576681137085,1.381557822227478,1.3899091482162476,1.377306342124939,1.394008994102478,1.3732064962387085,1.398260474205017,-2.719711607763589,0.0067272186279296,14543.1298828125,0.1,6.31292,0.1,2.4
2021-07-16,1.3829728364944458,1.3836536288261414,1.385072056608376,1.3899377269735744,-0.0048656703651983,1.3969735489368933,1.374503554296444,0.0093260237148829,57.89736191482393,1.3821986118952434,1.3782037099202475,1.386967738469442,1.373434583346049,1.3909626404444375,1.3694396813710532,1.3957317670186362,-3.806482196198806,-0.0069777965545654,14427.240234375,0.1,6.31292,0.1,2.4
2021-07-19,1.376386642456055,1.382979702949524,1.3837358390464805,1.38893394293524,-0.0051981038887594,1.397343488385572,1.373601106951342,0.0099328330584934,42.31857276791203,1.3730822801589966,1.3698725700378418,1.3795963525772097,1.363358497619629,1.3828060626983645,1.360148787498474,1.3893201351165771,-5.610115466580922,-0.0123094320297238,14274.98046875,0.1,6.31292,0.1,2.4
2021-07-20,1.3669979572296145,1.3811177730560302,1.3811607803054242,1.3873090551051934,-0.0061482747997692,1.3981734717735137,1.3702168737999116,0.0107644115175519,31.6611247311225,1.3644116322199504,1.359954078992208,1.371455510457357,1.3529102007548015,1.3759130636850994,1.348452647527059,1.3829569419225058,-6.674231927547991,-0.013607263565063,14498.8798828125,0.1,6.31292,0.1,2.4
2021-07-21,1.3633265495300293,1.379393720626831,1.378417052493825,1.3855325732107366,-0.0071155207169115,1.3984858054979887,1.366737995638028,0.0109362431934901,32.54505428721778,1.3640029033025105,1.3585179249445596,1.36881152788798,1.35370930035909,1.374296506245931,1.3482243220011392,1.3791051308314004,-3.8913273250955314,-0.0224827527999877,14631.9501953125,0.1,6.31292,0.1,2.4
2021-07-22,1.3714035749435425,1.378523087501526,1.3773380559476278,1.3844859807465,-0.0071479247988721,1.3964978062366062,1.3661917961384245,0.0113925678389413,42.36362343631723,1.3731542030970256,1.3675496180852256,1.3770081599553428,1.3636956612269084,1.3826127449671428,1.3580910762151084,1.38646670182546,-1.899944277715696,-0.0115692615509033,14684.599609375,0.1,6.31292,0.1,2.4
2021-07-23,1.377389669418335,1.3783538460731506,1.3773459964815826,1.3839603280555246,-0.0066143315739419,1.3950593888265,1.366200023939003,0.0111251217978341,48.63435496189816,1.3758673667907717,1.3736408948898315,1.379616141319275,1.369892120361328,1.3818426132202148,1.3676656484603882,1.3855913877487185,-1.865176441741096,0.00100302696228,14836.990234375,0.1,6.31292,0.1,2.4
2021-07-26,1.3757808208465576,1.3769368648529052,1.3771052002300403,1.3833544386326382,-0.0062492384025978,1.393893108749781,1.365993740176763,0.0110276000840323,36.55723058480271,1.377625028292338,1.371952017148336,1.38145383199056,1.368123213450114,1.3871268431345622,1.3624502023061118,1.3909556468327842,-1.3469937633198186,0.0087828636169431,14840.7099609375,0.1,6.31292,0.1,2.4
2021-07-27,1.3829153776168823,1.3763587951660157,1.3779990736741698,1.383321915594434,-0.0053228419202642,1.3932158704715951,1.3661719326061028,0.0112861480031695,45.066335666612446,1.3829979101816814,1.3767209847768147,1.389192303021749,1.370526591936747,1.3954692284266157,1.3642496665318804,1.401663621266683,-1.0249623826719343,0.019588828086853,14660.580078125,0.1,6.31292,0.1,2.4
2021-07-28,1.3882719278335571,1.3771254658699037,1.379579512775614,1.3836885831677024,-0.0041090703920885,1.393813145439282,1.3659743902281374,0.0113166996410915,56.86367002986124,1.387523849805196,1.3853868643442788,1.390408913294474,1.3825018008550007,1.3925458987553914,1.3803648153940835,1.3954309622446694,-1.4623117867924589,0.0168683528900146,14762.580078125,0.1,6.31292,0.1,2.4
2021-07-29,1.3906852006912231,1.3776130557060242,1.381288080147246,1.3842068511324075,-0.0029187709851614,1.3949692706952843,1.3655952472795694,0.011191827910287,54.59478040495,1.392961581548055,1.3877128760019937,1.3959339062372842,1.3847405513127644,1.4011826117833457,1.3794918457667031,1.4041549364725747,0.9251645313978312,0.0132955312728881,14778.259765625,0.1,6.31292,0.1,2.4
2021-07-30,1.3964334726333618,1.3789591193199158,1.3836181405297254,1.3851125267991449,-0.0014943862694194,1.3975008606626786,1.3651118874833783,0.0109600424766541,62.02467211054741,1.3948527177174883,1.3912996451059976,1.3999865452448528,1.386165817578633,1.4035396178563435,1.3826127449671424,1.408673445383708,2.1419784902701515,0.0206526517868042,14672.6796875,0.07,6.31292,0.1,2.4
2021-08-02,1.3896223306655884,1.3802826881408692,1.384541862089089,1.385446586344807,-0.0009047242557183,1.3982347836530549,1.3650276074373382,0.0107793382235936,61.77639184989528,1.3904884656270344,1.3876370588938394,1.3924737373987832,1.3856517871220906,1.3953251441319785,1.3828003803888955,1.397310415903727,1.744733135925986,0.006706953048706,14681.0703125,0.1,6.31292,0.1,2.4
2021-08-03,1.389274835586548,1.3825103759765625,1.3852700118579289,1.385730160362714,-0.0004601485047852,1.3986810061326895,1.3649471428999032,0.0105323791503906,73.62107583640491,1.3906248807907104,1.3872495889663696,1.392650127410889,1.3852243423461914,1.3960254192352295,1.3818490505218506,1.3980506658554075,0.6734996708364727,0.0010029077529909,14761.2900390625,0.1,6.31292,0.1,2.4
2021-08-04,1.391788363456726,1.385356557369232,1.386272835180821,1.3861789161474558,9.391903336486428e-05,1.3998045704125266,1.3649457075835367,0.0103370802743094,80.93891651915676,1.392541726430257,1.3893905083338418,1.3949395815531411,1.3869926532109578,1.3980907996495564,1.3838414351145425,1.4004886547724404,0.3649435141877277,0.0011031627655029,14780.5302734375,0.1,6.31292,0.1,2.4
2021-08-05,1.389043211936951,1.387120521068573,1.3866990469894562,1.3863910862059368,0.0003079607835194,1.4004633870210996,1.3651802215489994,0.0102225627217974,71.68901448748605,1.3904664516448977,1.3861744403839111,1.393335223197937,1.3833056688308716,1.3976272344589231,1.3790136575698853,1.400496006011963,0.9006588625273642,-0.0073902606964109,14895.1201171875,0.1,6.31292,0.1,2.4
2021-08-06,1.3927576541900637,1.388657319545746,1.3876311404049344,1.3868626838343905,0.0007684565705439,1.401591374782818,1.3654197908360783,0.0095557485307966,70.01391019232146,1.3907764355341594,1.388232429822286,1.395301659901937,1.3837072054545083,1.3978456656138103,1.3811631997426352,1.402370889981588,0.8341631839757973,0.0031353235244753,14835.759765625,0.1,6.31292,0.1,2.4
2021-08-09,1.3868471384048462,1.3897639513015747,1.3875105247126132,1.3868615323210909,0.0006489923915222,1.401255721172581,1.3654450949818993,0.0087758047240121,62.95975719738336,1.3869523604710896,1.384552756945292,1.3892467419306436,1.382258375485738,1.3916463454564412,1.3798587719599404,1.3939407269159951,-0.3169150743364733,-0.0024276971817018,14860.1796875,0.1,6.31292,0.1,2.4
2021-08-10,1.384907364845276,1.3899631500244145,1.3871100385791768,1.386716779174734,0.0003932594044426,1.4009076186827347,1.3654143265076948,0.008303701877594,52.65597283945942,1.3851135571797688,1.3831683794657388,1.3868525425593057,1.381429394086202,1.3887977202733357,1.379484216372172,1.3905367056528726,-0.1245791397153056,-0.0068809986114499,14788.08984375,0.1,6.31292,0.1,2.4
2021-08-11,1.3836042881011963,1.3894963860511782,1.386570692351795,1.386486224280398,8.446807139717016e-05,1.4010172811447883,1.3656045707762932,0.0076787982668195,43.022265308959135,1.3837819894154866,1.3803513447443645,1.3870349327723184,1.3770984013875325,1.390465577443441,1.3736677567164102,1.3937185208002725,1.6080150618289764,-0.0054389238357546,14765.1396484375,0.1,6.24766,0.1,2.4
2021-08-12,1.386693239212036,1.3890971899032594,1.386589545714909,1.3865015587197784,8.798699513068442e-05,1.401092121941463,1.3656181236678204,0.0075900895254952,44.15051757447404,1.385621229807536,1.3834330638249717,1.3888814051946006,1.380172888437907,1.3910695711771648,1.3779847224553428,1.3943297465642297,1.9957588753412885,-0.0060644149780277,14816.259765625,0.1,6.24766,0.1,2.4
2021-08-13,1.3811582326889038,1.3875696659088137,1.3857539590955237,1.3861057567915656,-0.0003517976960418,1.4010281697809364,1.3655006154477929,0.0074387448174613,27.476182105817657,1.382227063179016,1.3782414197921753,1.3851438760757446,1.3753246068954468,1.3891295194625854,1.371338963508606,1.392046332359314,1.690718927486345,-0.0056889057159423,14822.900390625,0.1,6.24766,0.1,2.4
2021-08-16,1.3863856792449951,1.3872460007667542,1.3858511468108268,1.386126491788116,-0.0002753449772892,1.4012741065278047,1.366254582379819,0.0069224664143153,44.99363855954848,1.3855942885080974,1.3837642272313435,1.388215740521749,1.381142775217692,1.390045801798503,1.3793127139409385,1.3926672538121545,0.5754926305692188,0.001478314399719,14793.759765625,0.1,6.24766,0.1,2.4
2021-08-17,1.3842746019363403,1.3867459774017334,1.3856086014455211,1.3859893147620586,-0.0003807133165374,1.4002590193239275,1.3689973340543684,0.0073493378502982,42.66590665095299,1.3807377417882285,1.3772008816401162,1.3878114620844522,1.3701271613438923,1.3913483222325642,1.3665903011957805,1.398422042528788,-3.489999293403492,0.000670313835144,14656.1796875,0.1,6.24766,0.1,2.4
2021-08-18,1.3740416765213013,1.384971308708191,1.3838290745341026,1.3851043045220024,-0.0012752299878997,1.3982475456562988,1.3720803204211245,0.0074162142617361,28.776153789127093,1.374824285507202,1.3726173639297483,1.3762485980987549,1.3711930513381958,1.3784555196762085,1.3689861297607422,1.3798798322677612,-6.373282360506507,-0.0126515626907346,14525.91015625,0.09,6.24766,0.1,2.1
2021-08-19,1.3743815422058103,1.383505141735077,1.3823756080220575,1.384310025831914,-0.0019344178098565,1.3977908410994706,1.3728348217041797,0.0074782882417951,31.395274961652547,1.371586759885152,1.3682061831156411,1.3777621189753213,1.362030824025472,1.3811426957448325,1.358650247255961,1.3873180548350017,-11.411124286082764,-0.0067766904830934,14541.7900390625,0.09,6.24766,0.1,2.1
2021-08-20,1.36308491230011,1.3805378675460815,1.3794078086802195,1.382737795199929,-0.0033299865197091,1.400229214915394,1.3689659721764331,0.0079134362084524,18.423356108600142,1.362566868464152,1.3608772357304892,1.364774545033773,1.3586695591608684,1.3664641777674358,1.3569799264272056,1.3686718543370566,-16.861811836824845,-0.023300766944885,14714.66015625,0.09,6.24766,0.1,2.1
2021-08-23,1.3625277280807495,1.378105926513672,1.376810873203378,1.3812407531911006,-0.0044298799877227,1.4020643700187352,1.3658055077965112,0.0081821254321506,20.792362713824488,1.3657922347386675,1.3595788876215615,1.3687410751978557,1.3566300471623738,1.3749544223149617,1.3504167000452676,1.3779032627741494,-9.9390715818431,-0.0217468738555908,14942.650390625,0.09,6.24766,0.1,2.1
2021-08-24,1.37247633934021,1.3768628239631653,1.3761440218398135,1.380591537350294,-0.0044475155104803,1.4022531658775828,1.3645728081099966,0.0085973824773515,37.47901742724201,1.3722724517186482,1.36978546778361,1.374963323275248,1.3670945962270102,1.3774503072102862,1.364607612291972,1.380141178766886,-2.745894586539426,-0.0015653371810913,15019.7998046875,0.09,6.24766,0.1,2.1
2021-08-25,1.3725517988204956,1.3757575750350952,1.375591372144534,1.3799960011629016,-0.0044046290183676,1.4019198676775746,1.3633340934086986,0.0083978857312883,38.58524225657976,1.3722527424494426,1.370218356450399,1.3745861848195395,1.367884914080302,1.3766205708185832,1.3658505280812585,1.3789540131886802,-1.6355520407819784,-0.0018297433853147,15041.8603515625,0.09,6.24766,0.1,2.1
2021-08-26,1.3766520023345947,1.3747534513473512,1.3757545460199276,1.37974829754599,-0.0039937515260624,1.401003787496552,1.3628468537540586,0.0083136728831699,39.841824207312165,1.3748907645543416,1.3728262583414712,1.3787165085474646,1.369000514348348,1.380781014760335,1.3669360081354778,1.384606758753458,-1.5016941349766812,0.0135670900344846,14945.8095703125,0.09,6.24766,0.1,2.1
2021-08-27,1.3702384233474731,1.373661470413208,1.374905911762627,1.379043862420174,-0.0041379506575469,1.399087342242658,1.3621437940793637,0.008448873247419,39.145962291336765,1.3721445401509602,1.366195241610209,1.376187721888224,1.362152059872945,1.3821370204289751,1.356202761332194,1.3861802021662393,-3.8866020093378975,0.0077106952667236,15129.5,0.08,6.24766,0.1,2.1
2021-08-31,1.376045823097229,1.3718299865722656,1.3752627121695198,1.3786335657662456,-0.0033708535967258,1.3968731801665777,1.3617027838074214,0.0086691805294581,41.65090254628838,1.3769662777582805,1.3734988768895469,1.379513223965963,1.3709519306818645,1.3829806248346967,1.3674845298131306,1.3855275710423791,-0.3222882970220109,0.0034940242767333,15259.240234375,0.06,6.24766,0.1,2.1
2021-09-01,1.3753398656845093,1.3719598054885864,1.3752745819410566,1.3783895879824133,-0.0031150060413567,1.3951021471324867,1.3618289670642905,0.0087550452777317,51.63284033250569,1.3761125802993774,1.372400999069214,1.3790514469146729,1.3694621324539185,1.3827630281448364,1.3657505512237549,1.3857018947601318,-0.1682952147691206,-0.0013121366500854,15309.3798828125,0.08,6.24766,0.1,2.1
2021-09-02,1.3771638870239258,1.372238039970398,1.3755652442614978,1.3782987953188215,-0.0027335510573238,1.3937490044887448,1.36199417721673,0.0088166339056832,53.3736319012023,1.3791905244191487,1.3747959534327188,1.3815584580103557,1.372428019841512,1.3859530289967854,1.368033448855082,1.3883209625879922,0.435660888646985,0.0069254636764526,15331.1796875,0.08,6.24766,0.1,2.1
2021-09-03,1.383680820465088,1.3742976307868957,1.3768137944466656,1.3786974638481748,-0.0018836694015091,1.3919669113734028,1.3628685869595747,0.0091046946389334,78.24689444547943,1.3843742609024048,1.3812856674194336,1.386769413948059,1.3788905143737793,1.3898580074310305,1.375801920890808,1.3922531604766846,4.125858436270783,0.0073812007904052,15363.51953125,0.08,6.24766,0.1,2.1
2021-09-07,1.3839489221572876,1.3777845740318295,1.3790975255255755,1.3795821475819663,-0.0004846220563905,1.391652975571078,1.362994422423917,0.0083458934511456,69.01287689310875,1.382218360900879,1.378742694854736,1.3874245882034302,1.3735364675521848,1.390900254249573,1.370060801506042,1.3961064815521242,2.307199222055648,0.0086090564727783,15374.330078125,0.08,6.24766,0.1,2.1
2021-09-08,1.3779798746109009,1.3783273816108703,1.3789255792310104,1.3794634606952203,-0.00053788146421,1.3910703592780171,1.3630145973679486,0.0084558810506547,57.52558440871588,1.3766510486602783,1.3741819858551023,1.3804489374160769,1.3703840970993042,1.3829180002212524,1.3679150342941284,1.3867158889770508,-2.8606943338019355,0.000815987586975,15286.6396484375,0.08,6.24766,0.1,2.1
2021-09-09,1.3767657279968262,1.3783387541770935,1.3785932944257513,1.3792636286434876,-0.0006703342177363,1.38981834122396,1.3632738643004847,0.008168978350503,50.1713866871708,1.3791907628377278,1.3729753891626992,1.3829811016718545,1.3691850503285723,1.389196475346883,1.362969676653544,1.3929868141810098,-2.933835839400589,-0.0069150924682617,15248.25,0.08,6.24766,0.1,2.1
2021-09-10,1.3839681148529053,1.3797117233276368,1.3794201898760825,1.3796121091034446,-0.000191919227362,1.390221294888594,1.3631518988522506,0.0083804726600646,70.21039886289856,1.3854296604792278,1.3819704850514731,1.38742729028066,1.3799728552500408,1.3908864657084148,1.376513679822286,1.3928840955098472,-0.2673123795512291,-0.0019564628601074,15115.490234375,0.08,6.24766,0.1,2.1
2021-09-13,1.3840830326080322,1.3804900646209717,1.3801375502963824,1.3799432886223029,0.0001942616740795,1.3897943569145763,1.3633485721625722,0.0078958698681422,63.888723442272834,1.3830341895421343,1.3808349768320718,1.3862822453180947,1.3775869210561116,1.3884814580281577,1.3753877083460488,1.3917295138041177,-1.4525730965451518,0.0001341104507446,15105.580078125,0.08,6.24766,0.1,2.1
2021-09-14,1.3838149309158323,1.381266975402832,1.380703301160913,1.380230076940342,0.0004732242205711,1.3897164813373368,1.3633804806377607,0.0081694381577628,63.85612355107232,1.3860881725947063,1.3808526595433557,1.3890504439671836,1.3778903881708782,1.3942859570185344,1.372654875119527,1.3972482283910117,-0.0351069031461866,0.0058350563049314,15037.759765625,0.08,6.0671,0.1,2.1
2021-09-15,1.381024718284607,1.3818354606628418,1.3807527499491736,1.3802889392621394,0.0004638106870342,1.3901557713577477,1.3636394947936803,0.0081690464700971,59.43726301957587,1.381843328475952,1.3784916400909424,1.3843764066696167,1.3759585618972778,1.3877280950546265,1.372606873512268,1.390261173248291,-1.6770088972713852,0.0042589902877807,15161.5302734375,0.08,6.0671,0.1,3.0
2021-09-16,1.3848881721496582,1.382607889175415,1.3813889687492482,1.3806296231797337,0.0007593455695147,1.3910877108673836,1.3637582182784296,0.0080680847167969,62.00966763787876,1.382130781809489,1.379219969113668,1.3877989848454797,1.3735517660776773,1.3907097975413008,1.3706409533818562,1.3963780005772914,-0.0415427407792561,0.0009200572967529,15181.919921875,0.08,6.0671,0.1,3.0
2021-09-17,1.3797005414962769,1.3822098612785338,1.3811292107103297,1.3805608023142923,0.0005684083960371,1.3901546419797408,1.366352850085689,0.0082886389323643,43.54465131566228,1.3784898122151692,1.375573436419169,1.3826169172922769,1.3714463313420613,1.385533293088277,1.368529955546061,1.3896603981653848,-4.545161162958734,-0.0043824911117553,15043.9697265625,0.08,6.0671,0.1,3.0
2021-09-20,1.3729662895202637,1.380914032459259,1.379873376681089,1.379998245811031,-0.0001248691299422,1.3884867656268776,1.3690645825825036,0.0089276092393057,31.655776214712915,1.3702306747436523,1.367476224899292,1.3757207393646238,1.3619861602783203,1.3784751892089842,1.3592317104339602,1.3839652538299556,-13.44463521917732,-0.0108486413955686,14713.900390625,0.08,6.0671,0.1,3.0
2021-09-21,1.366269588470459,1.3791460990905762,1.3777804861871457,1.378981308230248,-0.0012008220431023,1.389349845492622,1.3675808276297838,0.0090773701667785,27.92337899353056,1.366615096728007,1.3638736804326377,1.3690110047658286,1.3614777723948162,1.371752421061198,1.3587363560994468,1.3741483290990195,-10.911392363348956,-0.0147551298141479,14746.400390625,0.08,6.0671,0.1,3.0
2021-09-22,1.3657469749450684,1.377922809123993,1.3759291767652877,1.3780009872461605,-0.002071810480873,1.3901532732660196,1.3660969174688435,0.0089181661605834,32.31954624240608,1.3651114702224731,1.3624210357666016,1.36843740940094,1.3590950965881348,1.3711278438568115,1.3564046621322632,1.3744537830352783,-8.752409962507825,-0.0191411972045898,14896.849609375,0.08,6.0671,0.1,3.0
2021-09-23,1.3617113828659058,1.376417374610901,1.3737418238576902,1.3767943498846602,-0.00305252602697,1.391470204057499,1.3632859247304951,0.0091584835733686,29.882402418858945,1.365981658299764,1.3570148150126138,1.3706782261530557,1.352318247159322,1.3796450694402058,1.343351403872172,1.3843416372934976,-4.8509423702229535,-0.017989158630371,15052.240234375,0.08,6.0671,0.1,3.0
2021-09-24,1.3722503185272217,1.3752455949783324,1.373512361499157,1.3764577549692942,-0.0029453934701375,1.3913836890546891,1.36357362925128,0.0097297515187944,35.623186370869604,1.370657444000244,1.3675451278686523,1.3753626346588137,1.362839937210083,1.3784749507904053,1.3597276210784912,1.3831801414489746,-1.1296368283755451,-0.0007159709930419,15047.7001953125,0.08,6.0671,0.1,3.0
2021-09-27,1.3669044971466064,1.37352774143219,1.3724957669833795,1.3757501062416877,-0.0032543392583079,1.3916945291560887,1.362323276897073,0.0095887524741036,31.320903415807702,1.36857008934021,1.3642680644989014,1.371206521987915,1.3616316318511963,1.3755085468292236,1.3573296070098877,1.3781449794769287,1.224207795337925,0.0006349086761474,14969.9697265625,0.08,6.0671,0.1,3.0
2021-09-28,1.3701633214950562,1.3721625804901123,1.372136929215945,1.37533627033453,-0.0031993411185846,1.3917139038345046,1.3617156520584397,0.0101705108370099,36.06240141763886,1.3648274342219036,1.357875188191732,1.377115567525228,1.3455870548884077,1.3840678135553997,1.3386348088582358,1.396355946858724,1.3515181847117332,0.0044163465499877,14546.6796875,0.08,6.0671,0.1,3.0
2021-09-29,1.354224443435669,1.3694825530052186,1.3693811621728258,1.3737724313049848,-0.004391269132159,1.3937247181913377,1.3575932954767227,0.0114383442061288,28.42956461334465,1.3506955703099568,1.3459368149439492,1.3589831988016765,1.3376491864522295,1.3637419541676838,1.3328904310862222,1.3720295826594031,-1.956294735141821,-0.0074869394302368,14512.4404296875,0.08,6.0671,0.1,3.0
2021-09-30,1.3426424264907837,1.365257978439331,1.3652675105294347,1.3714665050224517,-0.0061989944930167,1.3972319082769,1.3506339593378462,0.0114640423229762,19.755884827888732,1.3453669150670369,1.339017073313395,1.3489922682444253,1.3353917201360066,1.3553421099980671,1.3290418783823648,1.3589674631754556,-2.421304155571701,-0.0296078920364379,14448.580078125,0.06,6.0671,0.1,3.0
2021-10-01,1.346982717514038,1.3619861960411073,1.362454465450143,1.3696528911329393,-0.0071984256827963,1.3978190249153108,1.3463770324043305,0.0121254495212009,26.289344688585828,1.3493221998214722,1.3412950038909912,1.355009913444519,1.3356072902679443,1.363037109375,1.3275800943374634,1.3687248229980469,-0.5119105606768356,-0.0199217796325683,14566.7001953125,0.08,6.0671,0.1,3.0
2021-10-04,1.3570915460586548,1.3603987216949462,1.3616294009283754,1.368722421127437,-0.0070930201990615,1.396346472262031,1.3449662818921746,0.0127537931714739,39.03200778821588,1.358143965403239,1.352310617764791,1.362924893697103,1.347529689470927,1.368758241335551,1.341696341832479,1.373539169629415,4.708931522611911,-0.0130717754364013,14255.48046875,0.08,6.0671,0.1,3.0
2021-10-05,1.3607479333877563,1.359846556186676,1.3614937905375109,1.368131718331905,-0.0066379277943942,1.3947507422106848,1.3442419130665673,0.0128984451293945,46.017741721934016,1.3614447514216106,1.3578880627950034,1.3643046220143638,1.3550281922022502,1.367861310640971,1.351471503575643,1.370721181233724,5.99618742076193,0.0065234899520874,14433.830078125,0.08,6.0671,0.1,3.0
2021-10-06,1.3627691268920898,1.359548771381378,1.361689996130523,1.3677344893363632,-0.0060444932058401,1.3938301269230131,1.3436414535823578,0.0129054955073765,47.89779478841616,1.3601241906483967,1.3571077982584634,1.365785519282023,1.3514464696248372,1.3688019116719563,1.3484300772349038,1.3744632403055823,4.745777301329339,0.0201267004013061,14501.91015625,0.08,6.0671,0.1,3.0
2021-10-07,1.3592127561569214,1.3592989087104796,1.3613088822884307,1.3671032498415896,-0.0057943675531588,1.3929977525465185,1.342718530774862,0.0126216752188546,48.22408399675997,1.360043962796529,1.35635236899058,1.36290434996287,1.353491981824239,1.366595943768819,1.34980038801829,1.3694563309351602,5.9895585234041215,0.0122300386428833,14654.01953125,0.08,6.0671,0.1,3.0
2021-10-08,1.3620266914367676,1.3582765460014343,1.361419314465098,1.3667272084782691,-0.0053078940131714,1.3908329078936363,1.3426892330861304,0.012044642652784,41.83710376230688,1.361964464187622,1.3585548400878906,1.365436315536499,1.3550829887390137,1.3688459396362305,1.3516733646392822,1.3723177909851074,7.824947874180571,0.0049351453781127,14579.5400390625,0.08,6.0671,0.1,3.0
