,Close,MA10,EMA12,EMA26,MACD,UB,LB,ATR,RSI,pivot,s1,r1,s2,r2,s3,r3,CCI,mom,^GDAXI,^GSPC,^IXIC,usd_interest,usd_inflation,eur_interest,eur_inflation
2021-05-03,1.2027760744094849,1.206827914714813,1.204599574337831,1.1995993980774895,0.0050001762603415,1.217371778809234,1.1812476941712653,0.0072123323168073,58.03603408220871,1.2040217717488606,1.200244108835856,1.2065537373224893,1.1977121432622273,1.210331400235494,1.193934480349223,1.2128633658091226,9.135397341923412,-0.0053911209106445,15236.4697265625,4192.66015625,13895.1201171875,0.06,2.80461,0.25,1.3
2021-05-04,1.2061271667480469,1.206987726688385,1.204834588554787,1.200082936497531,0.0047516520572563,1.2168303783278356,1.1842124645371546,0.0071817210742405,52.49350861921448,1.2041440804799397,1.2019879023234048,1.2082833449045811,1.1978486378987632,1.2104395230611162,1.1956924597422285,1.214578787485758,7.133056603850608,-0.0029033422470092,14856.48046875,4164.66015625,13633.5,0.06,2.80461,0.25,1.3
2021-05-05,1.2015043497085571,1.2068142414093015,1.2043222441169057,1.2001882263650143,0.0041340177518911,1.2163244293895357,1.1861265612873444,0.0074319243431091,47.548159055452416,1.2010546922683716,1.1991742849349976,1.2033847570419312,1.196844220161438,1.2052651643753052,1.194963812828064,1.2075952291488647,6.666892858046994,-0.0120879411697387,15170.7802734375,4167.58984375,13582.419921875,0.06,2.80461,0.25,1.3
2021-05-06,1.2007973194122314,1.2065164685249328,1.2037799480084943,1.200233344368512,0.0035466036399822,1.215523531452388,1.1882705426061446,0.00766179391316,45.81188613507795,1.2023994127909343,1.1977982123692832,1.2053985198338828,1.1947991053263347,1.209999720255534,1.1901979049046836,1.2129988272984824,6.978899968146201,-0.0119118690490722,15196.740234375,4201.6201171875,13632.83984375,0.06,2.80461,0.25,1.3
2021-05-07,1.2068549394607544,1.2070544242858887,1.2042530236165343,1.2007238328938634,0.0035291907226708,1.2155430446766822,1.189779673943618,0.0080383590289524,56.84287780867783,1.209580699602763,1.2026164134343469,1.2138192256291709,1.1983778874079387,1.2207835117975872,1.1914136012395224,1.225022037823995,8.41578865880664,0.0040788650512695,15399.650390625,4232.60009765625,13752.240234375,0.06,2.80461,0.25,1.3
2021-05-10,1.2171076536178589,1.207866668701172,1.2062306590013534,1.2019374492437889,0.0042932097575645,1.2170022843104338,1.1910260798710848,0.0080136060714721,59.657940841285225,1.2161924441655476,1.2146547238032022,1.218645373980204,1.2122017939885457,1.2201830943425496,1.2106640736262002,1.222636024157206,8.19411992852154,0.010980486869812,15400.41015625,4188.43017578125,13401.8603515625,0.06,2.80461,0.25,1.3
2021-05-11,1.2140932083129885,1.2084592700004575,1.2074402819723742,1.2028378758415073,0.0046024061308669,1.2174562376059714,1.1928345400772866,0.0080772808619907,56.69650915615742,1.2148693799972534,1.211771249771118,1.2171913385391235,1.2094492912292478,1.220289468765259,1.2063511610031123,1.2226114273071291,7.010191312592089,0.0125888586044313,15119.75,4152.10009765625,13389.4296875,0.06,2.80461,0.25,1.3
2021-05-12,1.2144500017166138,1.2090012192726136,1.208518700394565,1.2036980333137373,0.0048206670808277,1.2181816105895975,1.1940127367919944,0.0081950340952192,56.19504962907654,1.212109367052714,1.2091519435246787,1.2174074252446494,1.2038538853327434,1.2203648487726848,1.200896461804708,1.22566290696462,6.065395698445638,0.0136526823043823,15150.2197265625,4063.0400390625,13031.6796875,0.06,4.79932,0.25,1.3
2021-05-13,1.2078505754470823,1.2084270477294925,1.2084159119411062,1.2040056290273184,0.0044102829137877,1.2181341540883073,1.1949842917849531,0.0083897794995989,43.728760595288975,1.2079391082127888,1.2052244345347085,1.2105652491251626,1.2025982936223347,1.213279922803243,1.1998836199442544,1.2159060637156167,4.571154166961452,0.0009956359863279,15199.6796875,4112.5,13124.990234375,0.06,4.79932,0.25,1.3
2021-05-14,1.207729458808899,1.2079290747642517,1.2083103037669205,1.2042814682703984,0.0040288354965218,1.2177899360218536,1.1963839889010894,0.0081950170653206,44.468954486352736,1.2098824580510457,1.2049932877222695,1.2126186291376748,1.2022571166356404,1.217507799466451,1.1973679463068645,1.22024397055308,3.5906887475085685,-0.0093781948089599,15416.6396484375,4173.85009765625,13429.98046875,0.06,4.79932,0.25,1.3
2021-05-17,1.2150373458862305,1.2091552019119265,1.2093452333237371,1.2050781999456452,0.004267033378092,1.2181287418096822,1.1978543748170574,0.0086145060403006,64.46213593325118,1.2149300575256348,1.2128605842590332,1.217106819152832,1.210683822631836,1.2191762924194336,1.2086143493652344,1.2213530540466309,3.817582997052622,0.0009441375732419,15396.6201171875,4163.2900390625,13379.0498046875,0.06,4.79932,0.25,1.3
2021-05-18,1.215687274932861,1.2101112127304077,1.2103209320328332,1.2058640573521058,0.0044568746807274,1.2191039059544464,1.1979950334643463,0.0088826247623988,62.04353911492084,1.218111793200175,1.2129820187886555,1.2208170493443808,1.21027676264445,1.2259468237559,1.2051469882329306,1.228652079900106,4.306786986333119,0.0012372732162473,15386.580078125,4127.830078125,13303.6396484375,0.06,4.79932,0.25,1.3
2021-05-19,1.2223997116088867,1.2122007489204407,1.2121792058137646,1.207088920630386,0.0050902851833787,1.221423036529054,1.1975919538006885,0.0090918030057634,75.00677659492538,1.22212819258372,1.219456632932027,1.2250712712605796,1.2165135542551675,1.2277428309122722,1.213841994603475,1.2306859095891318,2.985274387622366,0.0145491361618044,15113.5595703125,4115.68017578125,13299.740234375,0.06,4.79932,0.25,1.6
2021-05-20,1.217285394668579,1.2138495564460754,1.2129647733298898,1.2078442150035855,0.0051205583263043,1.2222609514751066,1.1981050734959018,0.008712351322174,67.84938132675359,1.2190929253896077,1.2152853409449258,1.2210929791132608,1.2132852872212727,1.2249005635579426,1.2094777027765908,1.2269006172815955,2.133533659130023,0.0095559358596801,15370.259765625,4159.1201171875,13535.740234375,0.06,4.79932,0.25,1.6
2021-05-21,1.222538709640503,1.2154179334640502,1.2144376866084456,1.2089326960878015,0.0055049905206439,1.223781432795482,1.198690924954457,0.0084048679896763,67.27958076675571,1.221371054649353,1.2185420989990234,1.2253676652908323,1.214545488357544,1.228196620941162,1.2117165327072144,1.2321932315826416,2.5462677228667028,0.0075013637542724,15437.509765625,4155.85986328125,13470.990234375,0.06,4.79932,0.25,1.6
2021-05-25,1.2214635610580444,1.2162765622138978,1.216024447404137,1.2105050024287711,0.0055194449753657,1.2258414749599469,1.1988943572544084,0.0084076694079808,59.33657705654747,1.2231345574061077,1.2195688088734946,1.2250293095906577,1.2176740566889446,1.2285950581232707,1.2141083081563315,1.2304898103078208,2.051877212868271,-0.0009361505508422,15465.08984375,4188.1298828125,13657.169921875,0.06,4.79932,0.25,1.6
2021-05-26,1.2249093055725098,1.2173224925994872,1.21739134866081,1.211571987846826,0.0058193608139838,1.2276411776576397,1.1986825342144614,0.0083288720675877,62.28792789058101,1.223804235458374,1.2211081981658936,1.2276053428649902,1.2173070907592771,1.2303013801574707,1.2146110534667969,1.234102487564087,1.3624676957612187,0.0076239109039306,15450.7197265625,4195.990234375,13738.0,0.06,4.79932,0.25,1.6
2021-05-27,1.21925950050354,1.218463385105133,1.2176787566366143,1.212141433228805,0.0055373234078095,1.228179574617699,1.198710858216926,0.0077284829957145,63.7094717903323,1.2195086479187012,1.2173179388046262,1.2214502096176147,1.215376377105713,1.2236409187316897,1.2131856679916375,1.2255824804306032,0.6263398519300861,-0.0032792091369628,15406.73046875,4200.8798828125,13736.2802734375,0.06,4.79932,0.25,1.6
2021-05-28,1.2193188667297363,1.2196223258972168,1.2179310812663255,1.2126730949696145,0.005257986296711,1.2287353292910372,1.1988160713704314,0.0074349301201957,63.94704601338769,1.2175894180933635,1.2150714000066123,1.2218368848164878,1.210823933283488,1.224354902903239,1.2083059151967368,1.2286023696263633,0.938635389276057,0.0009952783584594,15519.98046875,4204.10986328125,13748.740234375,0.05,4.79932,0.25,1.6
2021-06-01,1.223286509513855,1.2207791924476623,1.2188950246769163,1.2138936827300986,0.0050013419468177,1.2295544599364665,1.2013359452416037,0.0072714601244245,59.95135703871166,1.223388393719991,1.2213616768519084,1.2253132263819375,1.219436844189962,1.22733994325002,1.2174101273218794,1.2292647759119666,1.393584551889245,-0.0016227960586547,15567.3603515625,4202.0400390625,13736.48046875,0.06,4.79932,0.25,1.6
2021-06-02,1.2217769622802734,1.220716917514801,1.2193383996928175,1.214477629363445,0.0048607703293725,1.229197359857076,1.203720306578166,0.0070982319968087,49.055839912090455,1.2204313278198242,1.2179203033447263,1.224287986755371,1.2140636444091792,1.2267990112304692,1.2115526199340814,1.2306556701660163,0.6790259921259706,0.0025174617767333,15602.7099609375,4208.1201171875,13756.330078125,0.06,4.79932,0.25,1.6
2021-06-03,1.220986247062683,1.2210870027542111,1.219591914672797,1.2149597491930182,0.0046321654797787,1.2279876112874282,1.2069489479128588,0.0072454639843532,56.45751084745339,1.2182248433430989,1.2148517767588296,1.2243593136469522,1.2087173064549763,1.2277323802312214,1.205344239870707,1.2338668505350747,0.6380547005848513,0.0016673803329467,15632.669921875,4192.85009765625,13614.509765625,0.06,4.79932,0.25,1.6
2021-06-04,1.213300704956055,1.2201632022857667,1.2186240362548366,1.2148368570273174,0.0037871792275192,1.2272858953220205,1.2082952404277962,0.0073286805834089,35.14199599665646,1.2142069737116497,1.2096448739369714,1.2178628047307334,1.2059890429178877,1.2224249045054116,1.2014269431432094,1.2260807355244954,-0.4824737907693425,-0.0057060718536374,15692.900390625,4229.89013671875,13814.490234375,0.06,4.79932,0.25,1.6
2021-06-07,1.2168411016464231,1.2200149536132812,1.218349738622773,1.2149853195916955,0.0033644190310775,1.227277350719421,1.2082771298332524,0.0072354504040309,47.56273469163731,1.2171822786331177,1.2141648530960083,1.2198585271835327,1.2114886045455933,1.222875952720642,1.208471179008484,1.2255522012710571,0.086234120522371,-0.0064454078674318,15677.150390625,4226.52001953125,13881.7197265625,0.06,4.79932,0.25,1.6
2021-06-08,1.2193634510040283,1.2198049426078796,1.2185056943737351,1.2153096256222389,0.0031960687514964,1.2274019564226413,1.2086795483991362,0.0067986675671168,46.47576828131433,1.218562642733256,1.2174642880757651,1.2204618056615193,1.215565125147502,1.2215601603190105,1.214466770490011,1.2234593232472737,-0.0835542118876891,-0.0024135112762451,15640.599609375,4227.259765625,13924.91015625,0.06,4.79932,0.25,1.6
2021-06-09,1.217285394668579,1.2190425515174863,1.2183179559575574,1.2154559788849308,0.0028619770726265,1.227399528876226,1.208965515240748,0.0067208068711416,36.590653672609946,1.2187888622283936,1.215678334236145,1.2203959226608274,1.2140712738037112,1.223506450653076,1.2109607458114626,1.2251135110855098,-0.4008371395636304,-0.003700852394104,15581.1396484375,4219.5498046875,13911.75,0.06,4.79932,0.25,1.6
2021-06-10,1.218200445175171,1.2189366459846496,1.218299877375652,1.2156592726842077,0.0026406046914442,1.2265327804665378,1.2108672506232447,0.0065611430576868,47.76503144654084,1.2173169056574504,1.2154190142949424,1.2200983365376792,1.2126375834147136,1.2219962279001872,1.2107396920522056,1.224777658780416,-0.8718396675544461,0.0048997402191159,15571.2197265625,4239.18017578125,14020.330078125,0.06,5.87288,0.25,1.6
2021-06-11,1.2172558307647705,1.218730342388153,1.2181392548201315,1.2157775362457308,0.0023617185744009,1.2251343971705464,1.2132182711148234,0.0068925704274858,45.803100263852166,1.2154186566670735,1.2113370100657144,1.2213374773661294,1.2054181893666585,1.2254191239674883,1.201336542765299,1.2313379446665444,-1.3976542859590055,0.0004147291183473,15693.26953125,4247.43994140625,14069.419921875,0.06,5.87288,0.25,1.6
2021-06-14,1.2110203504562378,1.2179316997528076,1.217044038764148,1.2154251521131758,0.0016188866509723,1.2257376076744582,1.2122133610679124,0.0068463512829371,36.908135149395,1.2112323840459187,1.209314147631327,1.2129385868708291,1.2076079448064163,1.2148568232854209,1.2056897083918248,1.2165630261103313,-3.4086054361763534,-0.0083431005477905,15673.6396484375,4255.14990234375,14174.1396484375,0.06,5.87288,0.25,1.6
2021-06-15,1.212224006652832,1.2168254494667052,1.216302495362407,1.2151880302272244,0.0011144651351826,1.226076940117602,1.2115277017967658,0.0067131093570163,29.831653344112752,1.2124768892923992,1.210034569104513,1.2146663268407187,1.207845131556193,1.2171086470286052,1.2054028113683066,1.2192980845769248,-3.819043008275051,-0.005061388015747,15729.51953125,4246.58984375,14072.8603515625,0.06,5.87288,0.25,1.6
2021-06-16,1.2127091884613037,1.2159186720848083,1.2157496789160835,1.2150044123186376,0.0007452665974458,1.2258691645721118,1.2107664250274977,0.0063646946634564,32.82686437769762,1.212414542833964,1.2113296588261924,1.213794072469076,1.2099501291910806,1.2148789564768476,1.2088652451833088,1.2162584861119594,-5.010908452205733,-0.0054912567138671,15710.5703125,4223.7001953125,14039.6796875,0.06,5.87288,0.25,1.6
2021-06-17,1.1995586156845093,1.213775908946991,1.213258746111226,1.2138602792346282,-0.0006015331234021,1.228726439806903,1.206136471894299,0.0074533138956341,22.3592188220818,1.197010080019633,1.1932515700658164,1.2033171256383262,1.1869445244471233,1.2070756355921428,1.1831860144933066,1.213382681210836,-10.73777677601017,-0.0176972150802612,15727.669921875,4221.85986328125,14161.349609375,0.1,5.87288,0.25,2.0
2021-06-18,1.1913414001464844,1.211579978466034,1.209886846732035,1.212192214116988,-0.0023053673849531,1.2318448081356943,1.1998983726161063,0.0081293838364737,22.056673037832155,1.1897348165512085,1.1867215633392334,1.1943546533584597,1.1821017265319824,1.1973679065704346,1.179088473320007,1.2019877433776855,-13.308883477531356,-0.0196789503097534,15448.0400390625,4166.4501953125,14030.3798828125,0.1,5.87288,0.25,2.0
2021-06-21,1.1873664855957031,1.208632516860962,1.2064221757879838,1.2103532712635596,-0.0039310954755757,1.2346916361979157,1.1939558342763277,0.0081841605050223,12.903632353603584,1.1880980332692463,1.184144655863444,1.1913198630015054,1.1809228261311848,1.195273240407308,1.1769694487253823,1.198495070139567,-12.92406813390198,-0.0248575210571289,15603.240234375,4224.7900390625,14141.48046875,0.1,5.87288,0.25,2.0
2021-06-22,1.1912561655044556,1.2058217883110047,1.2040889434366715,1.2089386708369594,-0.0048497274002876,1.2353197641924722,1.190306966726412,0.008018067904881,15.801580970338676,1.1904168128967283,1.1890805959701538,1.1925923824310305,1.186905026435852,1.193928599357605,1.1855688095092771,1.1961041688919067,-9.1837887512505,-0.0214530229568481,15636.330078125,4246.43994140625,14253.26953125,0.1,5.87288,0.25,2.0
2021-06-23,1.1936734914779663,1.2034605979919433,1.2024865662122557,1.2078079168103673,-0.0053213505981117,1.2345451005250754,1.1879580489843546,0.0077364359583173,21.506397254086224,1.1940853595733645,1.1911708116531372,1.1965880393981934,1.188668131828308,1.1995025873184204,1.185753583908081,1.2020052671432495,-5.271535383921707,-0.0058851242065429,15456.3896484375,4241.83984375,14271.73046875,0.1,5.87288,0.25,2.0
2021-06-24,1.193317413330078,1.2009722948074342,1.201075927307305,1.2067345461821977,-0.0056586188748926,1.2342385449055857,1.1856703958864985,0.0072537234851291,19.561831767196765,1.1936612129211426,1.1916507482528689,1.195327877998352,1.1899840831756592,1.197338342666626,1.1879736185073853,1.1990050077438354,-5.022808376715932,0.0019760131835935,15589.23046875,4266.490234375,14369.7099609375,0.1,5.87288,0.25,2.0
2021-06-25,1.1930327415466309,1.19854998588562,1.1998385141133552,1.2057195976906745,-0.005881083577319,1.2336254535980686,1.1836548746757047,0.0070935317448207,19.88285024870608,1.19442351659139,1.1913999716440835,1.196056286493937,1.1897672017415364,1.1990798314412434,1.18674365679423,1.2007126013437903,-4.387006762669304,0.0056662559509277,15607.9697265625,4280.7001953125,14360.3896484375,0.1,5.87288,0.25,2.0
2021-06-28,1.1942152976989746,1.1968694806098938,1.1989734038957582,1.2048674273209188,-0.0058940234251605,1.232678566934786,1.1821226134279157,0.0071750198091779,26.10328893168203,1.1930925448735554,1.1915847460428872,1.1957230965296424,1.1889541943868005,1.1972308953603106,1.187446395556132,1.1998614470163975,-3.871868125528398,0.002959132194519,15554.1796875,4290.60986328125,14500.509765625,0.1,5.87288,0.25,2.0
2021-06-29,1.1928904056549072,1.1949361205101012,1.1980375580125504,1.203980240530844,-0.0059426825182935,1.2307895591009914,1.180972010875815,0.0072788851601736,22.6021704462524,1.1913222471872966,1.1896117528279624,1.1946009000142417,1.186333100001017,1.196311394373576,1.184622605641683,1.199590047200521,-4.692102332033354,-0.000783085823059,15690.58984375,4291.7998046875,14528.330078125,0.1,5.87288,0.25,2.0
2021-06-30,1.1901928186416626,1.1926844835281372,1.1968306750324138,1.2029589500205342,-0.0061282749881204,1.2289706264350868,1.1796325291778589,0.0075381398200988,19.97456562862638,1.188605864842733,1.1861684719721473,1.1926302115122476,1.1821441253026324,1.195067604382833,1.179706732432047,1.199091951052348,-5.055387321882203,-0.0031245946884153,15531.0400390625,4297.5,14503.9501953125,0.08,5.87288,0.25,2.0
2021-07-01,1.1856770515441897,1.1912963271141053,1.1951147329573022,1.201678809392657,-0.0065640764353547,1.227231428205566,1.17784080785553,0.0072797196252005,25.95073956737085,1.185962200164795,1.1835250854492188,1.1881141662597656,1.181373119354248,1.1905512809753418,1.178936004638672,1.1927032470703125,-4.377255229158179,-0.0073556900024411,15603.8095703125,4319.93994140625,14522.3798828125,0.1,5.87288,0.25,2.0
2021-07-02,1.1846235990524292,1.1906245470046997,1.1935007123565524,1.200415460478566,-0.0069147481220135,1.2264864282155945,1.1757180972551395,0.0070250034332275,34.51900201640596,1.1842192808787029,1.182339628537496,1.1865032513936362,1.1800556580225627,1.188382903734843,1.178176005681356,1.1906668742497764,-4.138336698522328,-0.0095916986465454,15650.08984375,4352.33984375,14639.330078125,0.1,5.87288,0.25,2.0
2021-07-06,1.186380386352539,1.1899623990058898,1.1913794881953743,1.1983611013719029,-0.0069816131765281,1.221864948344766,1.1739192389721285,0.0073540977069309,34.36159393137622,1.1858354806900024,1.182044506072998,1.1901713609695437,1.177708625793457,1.193962335586548,1.1739176511764526,1.1982982158660889,-2.338828611546796,-0.0038124322891235,15511.3798828125,4343.5400390625,14663.6396484375,0.1,5.87288,0.25,2.0
2021-07-07,1.1824523210525513,1.1888402819633483,1.190006077865709,1.197182673200099,-0.0071765953343896,1.2192357904100108,1.173065089545281,0.0063633407865251,17.189286411421875,1.1816099087397258,1.179087241490682,1.1849749883015952,1.1757221619288127,1.187497655550639,1.173199494679769,1.1908627351125085,-3.87446788487294,-0.0032247304916384,15692.7099609375,4358.1298828125,14665.0595703125,0.1,5.87288,0.25,2.0
2021-07-08,1.17933988571167,1.1874425292015076,1.1883651252266263,1.1958609852379931,-0.0074958600113665,1.2159829101773052,1.1724319138316364,0.0059179748807634,14.803141097222891,1.1814663410186768,1.1762988567352295,1.1845073699951172,1.173257827758789,1.1896748542785645,1.1680903434753418,1.1927158832550049,-4.315960179437518,-0.0052837133407592,15420.6396484375,4320.81982421875,14559.7802734375,0.1,5.87288,0.25,2.0
2021-07-09,1.184800386428833,1.1866192936897275,1.1878167038731198,1.1950416816224998,-0.00722497774938,1.2118168126823192,1.1733524668930289,0.0059858305113656,33.556366199329474,1.1849292516708374,1.1823934316635132,1.1873362064361572,1.1799864768981934,1.1898720264434814,1.1774506568908691,1.1922789812088013,-3.671200503434549,-0.0008203983306886,15687.9296875,4369.5498046875,14701.919921875,0.1,5.87288,0.25,2.0
2021-07-12,1.187295913696289,1.1859273552894591,1.1877365823074535,1.194467921035373,-0.0067313387279195,1.2086694219647491,1.174127413934604,0.0059969850948878,36.86775445931637,1.1863929828008015,1.1845730940500894,1.189115802447001,1.18185027440389,1.1909356911977131,1.1800303856531775,1.1936585108439126,-2.2832046610940204,0.00091552734375,15790.509765625,4384.6298828125,14733.240234375,0.1,5.87288,0.25,2.0
2021-07-13,1.186521053314209,1.185290420055389,1.1875495778469545,1.1938792641671387,-0.0063296863201842,1.2044323223975,1.1757942181679906,0.0061900700841631,37.65389307897071,1.1845510800679524,1.181312600771586,1.1897595326105752,1.1761041482289631,1.1929980119069417,1.1728656689325967,1.1982064644495645,-2.0973256470918966,0.0040687322616577,15789.6396484375,4369.2099609375,14677.650390625,0.1,6.31292,0.25,2.0
2021-07-14,1.1775373220443726,1.1840248703956604,1.1860092308004035,1.1926687499358226,-0.006659519135419,1.19920915360674,1.1775002003170578,0.0065889188221522,30.27579185184084,1.1791993379592896,1.1755980253219602,1.1811386346817017,1.173658728599548,1.184739947319031,1.1700574159622188,1.186679244041443,-2.164067798534248,-0.0018025636672973,15788.98046875,4374.2998046875,14644.9501953125,0.1,6.31292,0.25,2.0
2021-07-15,1.1833338737487793,1.1837905526161194,1.185597637407846,1.1919772776256714,-0.0063796402178255,1.197235123873032,1.1778517558571928,0.0067975861685616,46.48824412206072,1.1830148696899414,1.1809147596359253,1.1854339838027954,1.1784956455230713,1.1875340938568115,1.1763955354690552,1.1899532079696655,-2.719711607763589,-0.0014665126800537,15629.66015625,4360.02978515625,14543.1298828125,0.1,6.31292,0.25,2.0
2021-07-16,1.1811814308166504,1.1834463357925415,1.1849182210092004,1.1911775852694475,-0.0062593642602473,1.196951413817577,1.1771194689796642,0.0067830085754394,45.005690485991714,1.180960377057393,1.1796206633249915,1.1825211445490518,1.1780598958333333,1.1838608582814534,1.1767201821009317,1.1854216257731118,-3.806482196198806,-0.0061144828796386,15540.3095703125,4327.16015625,14427.240234375,0.1,6.31292,0.25,1.9
2021-07-19,1.1814005374908447,1.1830243110656735,1.1843770389294537,1.1904533595080695,-0.0060763205786162,1.1969652151987378,1.1765090727880174,0.0067634241921561,43.73531243806412,1.1800520420074463,1.1777775287628174,1.1836750507354736,1.17415452003479,1.1859495639801023,1.1718800067901611,1.18957257270813,-5.610115466580922,-0.0051205158233642,15133.2001953125,4258.490234375,14274.98046875,0.1,6.31292,0.25,1.9
2021-07-20,1.1793843507766724,1.1823247075080872,1.1836089330597948,1.1896334329353735,-0.0060244998755787,1.196641762188818,1.175645344325159,0.0065764103616986,39.98833134875278,1.1784982681274414,1.17659592628479,1.1812866926193235,1.1738075017929075,1.183189034461975,1.1719051599502563,1.1859774589538574,-6.674231927547991,0.0018470287322998,15216.26953125,4323.06005859375,14498.8798828125,0.1,6.31292,0.25,1.9
2021-07-21,1.1784114837646484,1.181920623779297,1.1828093254759262,1.1888021774412456,-0.0059928519653194,1.1957924635597756,1.1749684421828694,0.0064712847982134,43.68307473267164,1.178017020225525,1.1757588386535645,1.1806696653366089,1.1731061935424805,1.1829278469085691,1.17084801197052,1.185580492019653,-3.8913273250955314,-0.0049223899841308,15422.5,4358.68994140625,14631.9501953125,0.1,6.31292,0.25,1.9
2021-07-22,1.179273009300232,1.181913936138153,1.1822652768335118,1.188096313134504,-0.0058310363009921,1.1947243432307522,1.1746321221089089,0.0066252861704145,49.88753954157829,1.1796404520670574,1.176296909650167,1.1826165517171223,1.1733208100001018,1.185960094134013,1.1699772675832114,1.188936193784078,-1.899944277715696,-0.0019084215164184,15514.5400390625,4367.47998046875,14684.599609375,0.1,6.31292,0.25,1.9
2021-07-23,1.177273869514465,1.1811612844467163,1.1814973680151968,1.1872946506441306,-0.0057972826289338,1.1936451828515435,1.1741353952849007,0.0066322173391069,35.67574925698179,1.177141189575195,1.1757320165634155,1.1786830425262451,1.1741901636123655,1.180092215538025,1.172780990600586,1.1816340684890747,-1.865176441741096,-0.0041266679763796,15669.2900390625,4411.7900390625,14836.990234375,0.1,6.31292,0.25,1.9
2021-07-26,1.177343249320984,1.1801660180091855,1.1808582728314718,1.186557509805379,-0.0056992369739072,1.1919203603185389,1.1741730129801062,0.006430080958775,29.131193353097785,1.1785179376602173,1.1752821207046509,1.18057906627655,1.173220992088318,1.1838148832321165,1.1699851751327517,1.1858760118484493,-1.3469937633198186,-0.0020411014556882,15618.98046875,4422.2998046875,14840.7099609375,0.1,6.31292,0.25,1.9
2021-07-27,1.1807769536972046,1.1795916080474853,1.1808457621954307,1.1861293204640329,-0.0052835582686021,1.1900490568696551,1.1748329712332195,0.0063157677650451,39.16397180856106,1.1805553436279297,1.1773985624313354,1.183933734893799,1.174020171165466,1.1870905160903933,1.1708633899688718,1.1904689073562629,-1.0249623826719343,0.0023654699325561,15519.1298828125,4401.4599609375,14660.580078125,0.1,6.31292,0.25,1.9
2021-07-28,1.1823126077651978,1.180069136619568,1.1810714307446255,1.1858466010048598,-0.0047751702602341,1.188723941449589,1.1753700655656392,0.006046141896929,62.5292447046751,1.1813008785247805,1.179589867591858,1.18402361869812,1.176867127418518,1.1857346296310425,1.1751561164855957,1.1884573698043823,-1.4623117867924589,0.0030395984649658,15570.3603515625,4400.64013671875,14762.580078125,0.1,6.31292,0.25,1.9
2021-07-29,1.1845955848693848,1.1801953077316285,1.181613608302281,1.185753933142973,-0.0041403248406919,1.1885627441748612,1.1754231161728863,0.0059578759329659,54.0587802184316,1.1859907706578572,1.1827794710795083,1.1878068844477334,1.180963357289632,1.1910181840260825,1.1777520577112832,1.1928342978159585,0.9251645313978312,0.0073217153549196,15640.4697265625,4419.14990234375,14778.259765625,0.1,6.31292,0.25,1.9
2021-07-30,1.189299702644348,1.1810071349143982,1.1827960843549068,1.1860165827356672,-0.0032204983807604,1.189487254023974,1.1749662166829655,0.0060980064528329,72.43278498441828,1.188650091489156,1.1862000624338784,1.1917497316996255,1.1831004222234087,1.1941997607549033,1.1806503931681311,1.197299400965373,2.1419784902701515,0.0119564533233638,15544.3896484375,4395.259765625,14672.6796875,0.07,6.31292,0.25,1.9
2021-08-02,1.186704158782959,1.1815374970436097,1.1833973265746072,1.186067514294726,-0.0026701877201187,1.189663186374886,1.1748986217343975,0.005776183945792,62.9539260674105,1.187520702679952,1.1851417223612466,1.1890831391016643,1.1835792859395342,1.1914621194203696,1.181200305620829,1.193024555842082,1.744733135925986,0.0059272050857543,15568.73046875,4387.16015625,14681.0703125,0.1,6.31292,0.25,1.9
2021-08-03,1.1874650716781616,1.1823455691337583,1.1840231335136155,1.1861710370638694,-0.0021479035502538,1.1898588125344716,1.174811464107374,0.005402888570513,71.02621685670682,1.1875430742899578,1.1854866345723472,1.1895215113957724,1.1835081974665325,1.191577951113383,1.181451757748922,1.1935563882191975,0.6734996708364727,0.0051524639129638,15555.080078125,4423.14990234375,14761.2900390625,0.1,6.31292,0.25,1.9
2021-08-04,1.1869436502456665,1.1831987857818604,1.1844724437800849,1.1862282676699285,-0.0017558238898436,1.190361094648815,1.1747583149123424,0.0053450550351824,72.73501178473639,1.1868584553400676,1.1835170586903891,1.1902850468953452,1.1800904671351116,1.1936264435450237,1.176749070485433,1.1970530351003013,0.3649435141877277,0.0023480653762817,15692.1298828125,4402.66015625,14780.5302734375,0.1,6.31292,0.25,1.9
2021-08-05,1.1837401390075684,1.183645498752594,1.18435978150739,1.1860439618430871,-0.001684180335697,1.1904457886560826,1.1751136462346643,0.0053468687193734,60.58242447176834,1.1842082341512044,1.1825158993403115,1.185432473818461,1.181291659673055,1.1871248086293538,1.179599324862162,1.1883490482966104,0.9006588625273642,-0.0055595636367795,15744.669921875,4429.10009765625,14895.1201171875,0.1,6.31292,0.25,1.9
2021-08-06,1.1835720539093018,1.1842753171920777,1.1842385926461458,1.1858608575516958,-0.0016222649055499,1.1903357369259648,1.175100864712829,0.0055041483470371,66.33744194244724,1.1809282700220745,1.1782844861348472,1.1862158377965293,1.1729969183603923,1.1888596216837566,1.170353134473165,1.1941471894582114,0.8341631839757973,-0.0031321048736572,15761.4501953125,4436.52001953125,14835.759765625,0.1,6.31292,0.25,1.9
