,Close,MA10,EMA12,EMA26,MACD,UB,LB,ATR,RSI,pivot,s1,r1,s2,r2,s3,r3,CCI,mom,^IXIC,usd_interest,usd_inflation,cad_interest,cad_inflation
2020-03-06,0.7466140985488892,0.7494158267974853,0.7496277137434488,0.752481496742311,-0.0028537829988621,0.7583350736014758,0.7449418347961987,0.0038995700223105,29.528621053244407,0.7460466027259827,0.7447313666343689,0.7479293346405029,0.7428486347198486,0.7492445707321167,0.7415333986282349,0.751127302646637,-5.409128671129834,0.000740647315979,8575.6201171875,1.09,2.2235,1.25,2.4
2020-03-09,0.7340958118438721,0.7473707914352417,0.7472381903742832,0.7511195941572415,-0.0038814037829583,0.7610955213594123,0.7404572332811669,0.0051277918475014,16.54040896572708,0.7335780660311381,0.7274838288625081,0.740190049012502,0.7208718458811442,0.746284286181132,0.7147776087125142,0.7528962691624959,-14.778265533808522,-0.0163676142692565,7950.68017578125,1.09,2.2235,1.25,2.4
2020-03-10,0.7321715950965881,0.7453286826610566,0.7449202526392531,0.7497160386712671,-0.004795786032014,0.7630923234604239,0.7365856028415323,0.0056672607149396,16.556264239570325,0.7306103706359863,0.7264615297317505,0.736320436000824,0.7207514643669128,0.7404692769050598,0.716602623462677,0.7461793422698975,-14.233682452313262,-0.0153466463088989,8344.25,1.09,2.2235,1.25,2.4
2020-03-11,0.7282366156578064,0.7428466022014618,0.7423535392574921,0.7481249702998997,-0.0057714310424075,0.7649493695096428,0.7323099433584754,0.0058271842343466,13.499626602715807,0.7286015947659811,0.7263158361117046,0.730522374312083,0.7243950565656027,0.7328081329663595,0.7221092979113262,0.7347289125124614,-12.691187311894426,-0.0188906788825988,7952.0498046875,1.09,2.05094,1.25,2.4
2020-03-12,0.7260582447052002,0.7405196785926819,0.7398465708648319,0.7464903980336256,-0.0066438271687937,0.7661406791285913,0.7282874905987341,0.0061269445078713,14.145115694691654,0.7246901988983154,0.7222134470939636,0.728534996509552,0.718368649482727,0.7310117483139038,0.7158918976783752,0.7348565459251404,-12.032885212862762,-0.0205558538436889,7201.7998046875,1.1,2.05094,1.25,2.4
2020-03-13,0.7172160744667053,0.7375374853610992,0.7363649560343508,0.7443219296212611,-0.0079569735869102,0.7682695183813357,0.7224876549184538,0.0067007626805986,11.76859842620766,0.7191307544708252,0.7126721739768982,0.7236746549606323,0.7081282734870911,0.7301332354545593,0.7016696929931641,0.7346771359443665,-11.830334939201144,-0.0168797373771667,7874.8798828125,1.1,2.05094,0.75,2.4
2020-03-16,0.724753201007843,0.7354254603385926,0.7345785321841188,0.7428723941684153,-0.0082938619842964,0.7680427316475076,0.7196907099437553,0.0072186844689505,26.72671647025905,0.7216893633206686,0.7181156675020854,0.7283268968264263,0.7114781339963278,0.7319005926450094,0.7079044381777446,0.7385381261507671,-8.675315200754596,-0.0074183940887451,6904.58984375,0.25,2.05094,0.75,2.4
2020-03-17,0.7137452960014343,0.7317536473274231,0.7313734189252443,0.7407148313412316,-0.0093414124159872,0.7687610650251901,0.7147896742631399,0.0084348320960998,14.552577186707351,0.711640457312266,0.7070152362187703,0.7183705170949299,0.7002851764361063,0.7229957381884257,0.6956599553426106,0.7297257979710896,-10.092967813739843,-0.014491319656372,7334.77978515625,0.25,2.05094,0.75,2.4
2020-03-18,0.7022866010665894,0.7272304832935333,0.7268985238700667,0.7378682957653322,-0.0109697718952654,0.7706872208771586,0.7076415495219351,0.0099691322871616,12.498159157511878,0.6983950734138489,0.6908745765686035,0.7098070979118347,0.6794625520706177,0.7173275947570801,0.6719420552253723,0.7287396192550659,-11.326416670387063,-0.0237716436386108,6989.83984375,0.25,2.05094,0.75,2.2
2020-03-19,0.6922810673713684,0.7217458605766296,0.7215727613318054,0.734491464032446,-0.0129187027006406,0.7727080749432287,0.6992081237872401,0.010967412165233,10.779569182087016,0.6891592343648275,0.6849477688471477,0.6964925328890483,0.6776144703229269,0.7007039984067281,0.6734030048052471,0.708037296930949,-10.897467576793822,-0.0249350070953369,7150.580078125,0.2,2.05094,0.75,2.2
2020-03-20,0.689740777015686,0.7160585284233093,0.7166755329754794,0.7311765983275008,-0.0145010653520214,0.7738081995104145,0.6916661557103803,0.0118878356048039,10.475859097988533,0.6949201822280884,0.683146595954895,0.7015143632888794,0.676552414894104,0.7132879495620728,0.6647788286209106,0.7198821306228638,-7.792771891656791,-0.0350124239921569,6879.52001953125,0.15,2.05094,0.75,2.2
2020-03-23,0.6915916204452515,0.7118081092834473,0.7128164695092905,0.7282443777436305,-0.01542790823434,0.7731943708344012,0.6859845298842878,0.0122337128434862,15.319761504119214,0.6921919385592142,0.6870629986127217,0.6967205603917439,0.682534376780192,0.7018495003382365,0.6774054368336995,0.7063781221707661,-6.936343672650088,-0.0221536755561828,6860.669921875,0.15,2.05094,0.75,2.2
2020-03-24,0.6907556056976318,0.7076665103435517,0.709422490461343,0.7254674316661491,-0.0160449412048061,0.7719643588146106,0.6810308341899975,0.0123457780906132,15.596725464003184,0.6915449102719625,0.6874182621637981,0.6948822538057964,0.6840809186299642,0.6990089019139608,0.6799542705217998,0.7023462454477947,-5.934902711623091,-0.0115309953689575,7417.85986328125,0.12,2.05094,0.75,2.2
2020-03-25,0.6925687193870544,0.7040997207164764,0.7068296026037602,0.7230304900158459,-0.0162008874120856,0.7695443331164556,0.6774019898014826,0.0127431324550083,19.28891233702916,0.6944984197616577,0.6896619200706482,0.697405219078064,0.6867551207542419,0.7022417187690735,0.6819186210632324,0.7051485180854797,-4.60538957463285,0.000287652015686,7384.2998046875,0.1,2.05094,0.75,2.2
2020-03-26,0.7033783197402954,0.701831728219986,0.706298636009381,0.7215747736991384,-0.0152761376897573,0.7663931118853345,0.6759582949273334,0.0140222225870404,32.99888656750028,0.7058510581652323,0.6980281670888264,0.7112012108167012,0.6926780144373575,0.7190241018931071,0.6848551233609517,0.7243742545445759,-2.3662577383333088,0.0136375427246093,7797.5400390625,0.1,2.05094,0.75,2.2
2020-03-27,0.7123826146125793,0.7013483822345734,0.7072346327175654,0.7208938730260599,-0.0136592403084945,0.7631171499771903,0.6757687176184823,0.013431076492582,46.38557224130892,0.7112972140312195,0.7078441381454468,0.715835690498352,0.7033056616783142,0.7192887663841248,0.6998525857925415,0.7238272428512573,-1.2413426597982815,0.0207909941673278,7502.3798828125,0.1,2.05094,0.25,2.2
2020-03-30,0.7119008302688599,0.700063145160675,0.7079525092639184,0.7202277217107118,-0.0122752124467934,0.759698991665634,0.6757896138336335,0.0133407626833234,39.25532158742213,0.7102147340774536,0.7067605257034302,0.7153550386428833,0.7016202211380005,0.7188092470169067,0.698166012763977,0.7239495515823364,-1.1137812649203909,0.021145224571228,7774.14990234375,0.09,2.05094,0.25,2.2
2020-03-31,0.7052832841873169,0.6992169439792633,0.7075418592521335,0.7191207263386085,-0.0115788670864749,0.7548047814303394,0.676165809876347,0.0140101271016257,42.36524675855468,0.7039312322934469,0.6983910004297893,0.7108235160509746,0.6914987166722616,0.7163637479146322,0.685958484808604,0.7232560316721599,-1.704857260297913,0.0127145648002624,7700.10009765625,0.08,2.05094,0.25,2.2
2020-04-01,0.710328221321106,0.700021106004715,0.7079705303396677,0.7184694296706453,-0.0104988993309775,0.7499718948259687,0.6772796944722795,0.0142105775220053,58.20507206714104,0.7073296308517456,0.7037301659584045,0.713927686214447,0.6971321105957031,0.7175271511077881,0.6935326457023621,0.7241252064704895,-0.8769200878293409,0.0069499015808105,7360.580078125,0.06,2.05094,0.25,2.2
2020-04-02,0.70664381980896,0.7014573812484741,0.7077664210272511,0.7175934585697796,-0.0098270375425285,0.7444309631545363,0.6787722786705674,0.0141435691288539,66.82497811056851,0.7054813901583353,0.7009573777516682,0.711167832215627,0.6952709356943766,0.7156918446222941,0.6907469232877095,0.7213782866795857,-0.848093789584984,-0.0057387948036193,7487.31005859375,0.05,2.05094,0.25,2.2
2020-04-03,0.7077491283416748,0.703258216381073,0.7077637606140855,0.7168642489232534,-0.0091004883091678,0.738064565001729,0.6812521798026534,0.013860136270523,71.829445221553,0.7066921591758728,0.7040990591049194,0.7103422284126282,0.7004489898681641,0.7129353284835815,0.6978558897972107,0.7165853977203369,-0.3657835694247539,-0.004151701927185,7373.080078125,0.05,2.05094,0.25,2.2
2020-04-06,0.701655924320221,0.7042646467685699,0.7068240934919525,0.7157377063600657,-0.0089136128681132,0.734181979887089,0.6818907761649282,0.0130428629262106,61.0620558989202,0.7043479681015015,0.6988014578819275,0.7072024345397949,0.695946991443634,0.7127489447593689,0.6904004812240601,0.7156034111976624,-0.5179512367678072,-0.0036273598670959,7913.240234375,0.05,2.05094,0.25,2.2
2020-04-07,0.708601713180542,0.706049257516861,0.7070975734440432,0.7152091142726936,-0.0081115408286503,0.7304201119248379,0.6832956559355747,0.012230953999928,67.2927467125022,0.7112476825714111,0.7054439187049866,0.7144054770469666,0.7022861242294312,0.7202092409133911,0.6964823603630066,0.7233670353889465,0.7569506922646256,-0.0017265081405639,7887.259765625,0.05,2.05094,0.25,2.2
2020-04-08,0.7135721445083618,0.7081496000289917,0.7080936613000922,0.7150878572531135,-0.0069941959530213,0.7277159699425503,0.6845333508029178,0.0112072016511644,69.17865403978556,0.7128514846165975,0.7109731237093608,0.7154505054155986,0.7083741029103597,0.7173288663228353,0.706495742003123,0.7199278871218364,1.187498156294022,0.0069283246994018,8090.89990234375,0.05,2.05094,0.25,2.2
2020-04-09,0.7140918970108032,0.7092209577560424,0.7090164667940477,0.7150140824203498,-0.005997615626302,0.7253855658694739,0.6856671201065545,0.0104099214076995,62.04653905956785,0.7141158978144327,0.7105009754498799,0.717706819375356,0.7069100538889567,0.7213217417399088,0.7032951315244038,0.724912663300832,1.5446639091726475,0.0063427686691284,8153.580078125,0.05,2.05094,0.25,2.2
2020-04-13,0.7159016132354736,0.7098823368549347,0.7108540717406487,0.715078559340437,-0.0042244875997882,0.7230847235447809,0.6868607584708287,0.0096682224954877,55.43716342757901,0.716331402460734,0.7145351370175679,0.7176978786786397,0.7131686607996622,0.7194941441218058,0.7113723953564961,0.7208606203397114,2.1618098177793525,0.0072999000549316,8192.419921875,0.05,1.04256,0.25,2.2
2020-04-14,0.7208194136619568,0.7114359498023987,0.7123872012670038,0.7155038078086977,-0.0031166065416938,0.7244100068329247,0.6862428869487374,0.0094441984380994,72.1366998734575,0.7201058268547058,0.7188670635223389,0.7220581769943237,0.716914713382721,0.7232969403266907,0.715675950050354,0.7252492904663086,2.9167780216193666,0.0072472691535949,8515.740234375,0.05,1.04256,0.25,2.2
2020-04-15,0.720414400100708,0.7124445676803589,0.7136221549337276,0.7158675553858838,-0.0022454004521561,0.7263997224139449,0.6860659512711289,0.0088480796132768,66.56109925815733,0.7162823677062988,0.7121918797492981,0.7245048880577087,0.7039693593978882,0.7285953760147095,0.6998788714408875,0.7368178963661194,2.180652527972394,0.0063225030899047,8393.1796875,0.05,1.04256,0.25,2.2
2020-04-16,0.7082604169845581,0.7126062273979187,0.7127972721723169,0.7153040636524521,-0.0025067914801352,0.726108010384214,0.6879555982621789,0.0090233257838657,52.07676734263829,0.7086265484491984,0.7062228520711262,0.7106641133626301,0.7041852871576945,0.7130678097407023,0.7017815907796223,0.715105374654134,0.36903357207445,-0.0067352056503295,8532.3603515625,0.05,1.04256,0.25,2.2
2020-04-17,0.7122761011123657,0.7130589246749878,0.7127170920092476,0.7150797701309642,-0.0023626781217166,0.7255195295171144,0.6907976115389465,0.0088215938636234,55.4109778374327,0.7115708986918131,0.7091111143430073,0.7147358854611714,0.705946127573649,0.7171956698099772,0.7034863432248433,0.7203606565793355,1.0342145546333332,-0.0036255121231079,8650.1396484375,0.05,1.04256,0.25,2.2
2020-04-20,0.7118450999259949,0.7140778422355651,0.7125829393810549,0.7148401649305962,-0.0022572255495413,0.724732872432407,0.6936096165717281,0.0081024638244083,64.08544242260447,0.7106189727783203,0.7088350057601929,0.7136290669441223,0.7058249115943909,0.7154130339622498,0.7040409445762634,0.7184231281280518,0.5806646022031444,-0.0089743137359619,8560.73046875,0.05,1.04256,0.25,2.2
2020-04-21,0.7077541351318359,0.7139930844306945,0.7118400464196365,0.7143152738343918,-0.0024752274147552,0.7229883781924467,0.697053963755109,0.0081415729863303,48.72790836646258,0.70580526192983,0.7030489246050518,0.7105104724566143,0.6983437140782675,0.7132668097813925,0.6955873767534893,0.7179720203081768,-1.5509410746537808,-0.012660264968872,8263.23046875,0.05,1.04256,0.25,2.2
2020-04-22,0.7047712802886963,0.7131129980087281,0.7107525439379534,0.7136083113495254,-0.002855767411572,0.7210360890158503,0.7002265090218696,0.0078135856560298,35.9531257135029,0.7052038709322611,0.7020168503125508,0.7079583009084065,0.6992624203364054,0.7111453215281168,0.6960753997166951,0.7138997515042622,-2.3494580154212006,-0.0034891366958618,8495.3798828125,0.05,1.04256,0.25,0.9
2020-04-23,0.7050296664237976,0.7122067749500275,0.7098721012434679,0.7129728561698419,-0.0031007549263739,0.72090023074459,0.7005275019614801,0.0080598763057163,35.41427231091865,0.7077999313672384,0.7015691796938579,0.7112604180971782,0.6981086929639181,0.7174911697705587,0.6918779412905376,0.7209516565004985,-1.281703891766142,-0.0072464346885681,8494.75,0.04,1.04256,0.25,0.9
2020-04-24,0.7109847068786621,0.7118056833744049,0.71004327134119,0.7128255858519768,-0.0027823145107866,0.720801265666709,0.7004866762659693,0.0080361792019435,44.4472866860966,0.7108733455340067,0.7086478074391682,0.7132102449735005,0.7063109079996744,0.715435783068339,0.704085369904836,0.7177726825078328,0.3470892359454495,-0.0008603930473327,8634.51953125,0.05,1.04256,0.25,0.9
2020-04-27,0.708817720413208,0.7110972940921784,0.7098547250445775,0.7125287069305865,-0.0026739818860089,0.720660368806334,0.700319262140779,0.0072018418993268,40.5239086963039,0.7099053064982096,0.707504113515218,0.7112189133961995,0.7061905066172282,0.713620106379191,0.7037893136342366,0.7149337132771809,-0.1887490036190453,0.001063585281372,8730.16015625,0.04,1.04256,0.25,0.9
2020-04-28,0.7124435305595398,0.7102597057819366,0.71025300281611,0.7125223975697682,-0.0022693947536581,0.7207471772114897,0.7009484783728457,0.0073864247117723,38.39446465086932,0.7135887344678243,0.7096474568049114,0.7163848082224529,0.7068513830502828,0.7203260858853658,0.7029101053873699,0.7231221596399944,1.8128518798524893,0.0076722502708435,8607.73046875,0.04,1.04256,0.25,0.9
2020-04-29,0.7151541113853455,0.7097336769104003,0.7110070195190693,0.712717339333885,-0.0017103198148157,0.7211687624482318,0.7010094821425276,0.0073197611740657,43.14911217064458,0.716302235921224,0.7138883868853252,0.7175679604212444,0.7126226623853048,0.7199818094571432,0.710208813349406,0.7212475339571636,3.258396159964237,0.0101244449615478,8914.7099609375,0.04,1.04256,0.25,0.9
2020-04-30,0.7207571268081665,0.7109833478927612,0.7125070360250843,0.7133128791467948,-0.0008058431217105,0.7225195378398839,0.7010700374507961,0.0075471230915614,69.62403031119896,0.7204118967056274,0.7189115881919861,0.7222574353218079,0.7170660495758057,0.7237577438354492,0.7155657410621643,0.7256032824516296,5.242558471102987,0.0097724199295043,8889.5498046875,0.05,1.04256,0.25,0.9
2020-05-01,0.7166968584060669,0.7114254236221313,0.7131516240836969,0.7135635442771112,-0.0004119201934142,0.7230027856736355,0.7014815626234837,0.008171158177512,56.93236624668187,0.7141027251879374,0.711452027161916,0.7193475564320881,0.7062071959177653,0.7219982544581095,0.7035564978917439,0.7272430857022603,1.1311882414399337,0.0078791379928588,8604.9501953125,0.05,1.04256,0.25,0.9
2020-05-04,0.7074637413024902,0.7109872877597809,0.7122765651942805,0.7131117070197319,-0.0008351418254514,0.7223636040282772,0.7027015259670689,0.0084975915295737,44.61577902624466,0.7086135546366373,0.705534001191457,0.7105432947476704,0.703604261080424,0.7136228481928507,0.7005247076352437,0.7155525883038838,-2.3881216715663776,-0.0049797892570495,8710.7099609375,0.05,1.04256,0.25,0.9
2020-05-05,0.7100406885147095,0.7112159430980682,0.7119325841666542,0.7128842241675081,-0.0009516400008539,0.7223349719663744,0.7028740555623884,0.0080370604991912,52.91853186328959,0.7111178239186605,0.7084597746531169,0.7126987377802532,0.7068788607915243,0.7153567870457967,0.7042208115259807,0.7169377009073894,-0.8673711547677958,-0.0051134228706359,8809.1201171875,0.05,1.04256,0.25,0.9
2020-05-06,0.7121391296386719,0.7119527280330658,0.7119643603931184,0.7128290319801869,-0.0008646715870684,0.7222544204707948,0.702811305570999,0.0075263040406363,59.62146780078957,0.7105574409166971,0.7080108722050984,0.7146856983502705,0.703882614771525,0.7172322670618693,0.7013360460599263,0.7213605244954426,-1.210162887606203,-0.0086179971694946,8854.3896484375,0.05,1.04256,0.25,0.9
2020-05-07,0.706070065498352,0.7120567679405212,0.7110575457939236,0.7123283677963473,-0.0012708220024237,0.7222368603377237,0.7020266825528251,0.0078140412058149,51.17961027920034,0.7094060778617859,0.7028387784957886,0.7126373648643494,0.6996074914932251,0.7192046642303467,0.6930401921272278,0.7224359512329102,-1.9398270022871271,-0.0106267929077148,8979.66015625,0.05,1.04256,0.25,0.9
2020-05-08,0.7158452272415161,0.7125428199768067,0.7117941121704762,0.7125888759033969,-0.0007947637329207,0.7223370105338919,0.7020114928173197,0.0083915037768227,55.07155882052953,0.7167738278706869,0.7145990530649822,0.7180200020472209,0.7133528788884481,0.7201947768529257,0.7111781040827434,0.7214409510294597,3.464921731593823,0.0083814859390258,9121.3203125,0.05,1.04256,0.25,0.9
2020-05-11,0.7181792259216309,0.713478970527649,0.7127764373629615,0.7130029759047476,-0.0002265385417861,0.7226753211467298,0.7019009434730974,0.0081443658896854,59.73404598168468,0.7165741125742594,0.7137341101964314,0.7210192282994587,0.7092889944712321,0.7238592306772867,0.7064489920934041,0.7283043464024861,3.594202860115067,0.0081385374069213,9192.33984375,0.05,1.04256,0.25,0.9
2020-05-12,0.7133685350418091,0.7135714709758758,0.7128675293135535,0.7130300543593447,-0.0001625250457912,0.7215193569990639,0.7023118197587486,0.0082266458443232,50.938685151245714,0.7133905092875162,0.7110638817151387,0.7156951626141865,0.7087592283884684,0.7180217901865641,0.7064326008160908,0.7203264435132344,1.492988103715071,0.0012294054031372,9002.5498046875,0.05,-0.47108,0.25,0.9
2020-05-13,0.7101818919181824,0.7130742490291595,0.7124543543296502,0.7128190793637031,-0.0003647250340529,0.7201536331250097,0.7026542928145502,0.007853444133486,45.00252809056076,0.7111433943112692,0.7084294358889263,0.7128958503405254,0.70667697985967,0.7156098087628683,0.7039630214373271,0.7173622647921245,-0.5470349039647814,0.0041118264198303,8863.169921875,0.05,-0.47108,0.25,0.9
2020-05-14,0.709773600101471,0.71197589635849,0.712041930602238,0.7125934883072415,-0.0005515577050034,0.7201405589016776,0.7028186853495737,0.0075295099190303,37.67353562488879,0.7092783053716024,0.7077588836352031,0.7112930218378704,0.7057441671689352,0.7128124435742696,0.7042247454325359,0.7148271600405376,-2.685978235836541,-0.0060716271400451,8943.7197265625,0.05,-0.47108,0.25,0.9
2020-05-15,0.7126059532165527,0.7115668058395386,0.7121287033121325,0.7125944116338572,-0.0004657083217246,0.7201646904720874,0.7028275389895825,0.0075891656535012,45.2787851439326,0.7115535736083984,0.7098047733306885,0.7143547534942627,0.7070035934448242,0.7161035537719727,0.7052547931671143,0.7189047336578369,-0.1172138140920842,-0.0055732727050781,9014.5595703125,0.05,-0.47108,0.25,0.9
2020-05-19,0.7174115777015686,0.712524801492691,0.7126217509541197,0.7127508544573433,-0.0001291035032235,0.7207949279684526,0.7029458166223067,0.0077858865261077,58.73606368143459,0.7180233399073283,0.7153051694234211,0.7201297481854756,0.7131987611452738,0.7228479186693827,0.7104805906613667,0.72495432694753,6.836824106309657,0.0072296857833862,9185.099609375,0.05,-0.47108,0.25,0.9
2020-05-20,0.7174630165100098,0.7130571901798248,0.7133665610396414,0.7130999034982816,0.0002666575413597,0.721103038450051,0.7039068797628396,0.0076062892164502,56.63172118854224,0.7184627453486124,0.7158410151799519,0.7200847466786702,0.7142190138498942,0.7227064768473307,0.7115972836812336,0.7243284781773884,6.5083067857563925,0.0076894164085388,9375.7802734375,0.05,-0.47108,0.25,-0.2
2020-05-21,0.7191916108131409,0.7143693447113038,0.7142627225432567,0.71355114107716,0.0007115814660967,0.7215475929285207,0.7048785197233043,0.0070345784936632,68.3266484518214,0.7182727853457133,0.7167845567067463,0.7206798394521077,0.7143775026003519,0.7221680680910746,0.712889273961385,0.724575122197469,5.438084621463289,0.0065856575965881,9284.8798828125,0.05,-0.47108,0.25,-0.2
2020-05-22,0.7170000672340393,0.7144848287105561,0.7146838524956848,0.7138066170887807,0.000877235406904,0.7219433846013633,0.7050842640859994,0.0068441118512834,52.04646613587057,0.7153846224149069,0.7134605447451274,0.7189241449038188,0.7099210222562155,0.7208482225735983,0.707996944586436,0.7243877450625102,1.8548043151772395,0.0073272585868835,9324.58984375,0.05,-0.47108,0.25,-0.2
2020-05-26,0.7157273888587952,0.7144033730030059,0.71488630883401,0.7140311459949522,0.0008551628390578,0.722156222039329,0.7058186219395527,0.0068685071808951,54.95836601323567,0.7188512881596884,0.7124447027842205,0.7221339742342632,0.7091620167096456,0.7285405596097311,0.7027554313341777,0.7318232456843059,4.966073143711669,-0.0017356276512145,9340.2197265625,0.05,-0.47108,0.25,-0.2
2020-05-27,0.7255577445030212,0.7159409582614898,0.7165280681677041,0.714884968106661,0.001643100061043,0.7241764746677662,0.7048387326228832,0.0070780387946537,75.26403622859112,0.725854774316152,0.7232501308123271,0.7281623880068462,0.7209425171216329,0.730767031510671,0.7183378736178081,0.7330746452013652,10.94069875384478,0.0063661336898803,9412.3603515625,0.05,-0.47108,0.25,-0.2
2020-05-28,0.7270188927650452,0.7176654875278473,0.7181420411826797,0.7157837773406154,0.0023582638420642,0.7256745430429813,0.703966840843356,0.0063580530030386,77.38811056418024,0.726791779200236,0.7255059679349263,0.7283047040303547,0.7239930431048075,0.7295905152956644,0.7227072318394978,0.7311034401257832,11.020793311441397,0.0100188255310058,9368.990234375,0.05,-0.47108,0.25,-0.2
2020-05-29,0.726005494594574,0.7190054416656494,0.719351803246048,0.7165409415816494,0.0028108616643985,0.7272230295663447,0.7033492179388434,0.0062654529299054,72.58536056083892,0.7260523835817972,0.7230345805486043,0.7290232976277669,0.7200636665026346,0.7320411006609598,0.7170458634694417,0.7350120147069295,8.71414962233711,0.0109996795654296,9489.8701171875,0.05,-0.47108,0.25,-0.2
2020-06-01,0.7257947325706482,0.7206176340579986,0.7203430231421403,0.7172264075808346,0.0031166155613057,0.728422296033769,0.7039830505982347,0.0064351345811571,79.91986885216888,0.728863259156545,0.7225945393244426,0.7320634524027507,0.7193943460782369,0.7383321722348531,0.7131256262461345,0.7415323654810588,9.251065260403571,0.010067343711853,9552.0498046875,0.05,-0.47108,0.25,-0.2
2020-06-02,0.7362414598464966,0.7225006222724915,0.7227889364812721,0.7186349299708836,0.0041540065103884,0.732299085339158,0.7027263384260245,0.0072366424969264,81.75381603044382,0.7380353808403015,0.7345885038375854,0.7396883368492126,0.7329355478286743,0.7431352138519287,0.7294886708259583,0.7447881698608398,12.52256586950591,0.0106837153434753,9608.3798828125,0.06,-0.47108,0.25,-0.2
2020-06-03,0.7401924729347229,0.7247735679149627,0.7254664036279568,0.7202317850052421,0.0052346186227146,0.736594814985832,0.7012359431089555,0.007380153451647,83.8746413438391,0.7396359244982401,0.7374870975812275,0.7423412998517354,0.7347817222277323,0.7444901267687479,0.7326328953107197,0.7471955021222432,10.760831979685124,0.0131735801696777,9682.91015625,0.06,-0.47108,0.25,-0.2
2020-06-04,0.7410810589790344,0.7269625127315521,0.7278686582973534,0.7217761756699674,0.0060924826273859,0.7398585724062792,0.7014732850365766,0.0073175600596836,83.46052641169739,0.7406817078590393,0.7390445470809937,0.7427182197570801,0.7370080351829529,0.7443553805351257,0.7353708744049072,0.7463918924331665,9.233862495561612,0.0150755643844604,9615.8095703125,0.06,-0.47108,0.25,-0.2
2020-06-05,0.7406529784202576,0.7293278038501739,0.7298354767778003,0.7231744573551742,0.006661019422626,0.742908422601512,0.7009042099592179,0.0073136048657553,88.2165543755032,0.7424778938293457,0.7382580041885376,0.7448728680610657,0.7358630299568176,0.7490927577018738,0.7316431403160095,0.7514877319335938,8.535739016723321,0.0148582458496093,9814.080078125,0.07,-0.47108,0.25,-0.2
2020-06-08,0.7466698288917542,0.7324942052364349,0.732425377103024,0.7249148552467727,0.0075105218562513,0.7469681268119966,0.6996935660457456,0.0070277324744633,95.27505906176172,0.7462194760640463,0.7447194854418437,0.7481698195139568,0.7427691419919332,0.7496698101361593,0.7412691513697307,0.7516201535860698,8.514862995274298,0.0104283690452575,9924.75,0.07,-0.47108,0.25,-0.2
2020-06-09,0.7480550408363342,0.7357269704341889,0.7348299407543025,0.7266289430682217,0.0082009976860808,0.7506357358820973,0.6994946075550975,0.0072256284100668,95.36305971147928,0.7459782560666403,0.7435095111529033,0.7505237857500713,0.7389639814694723,0.7529925306638082,0.7364952365557353,0.7575380603472393,7.041318279465767,0.0078625679016113,9953.75,0.07,-0.47108,0.25,-0.2
2020-06-10,0.7450454235076904,0.7376757383346557,0.736401553485593,0.7279931268044786,0.0084084266811144,0.7528557967941172,0.7007608998020285,0.0072186035769326,83.81939487975174,0.7457302411397299,0.743573288122813,0.7472023765246074,0.7421011527379354,0.7493593295415243,0.7399441997210185,0.7508314649264018,5.822715435419607,0.003964364528656,10020.349609375,0.08,-0.74276,0.25,-0.2
2020-06-11,0.7446903586387634,0.7394428849220276,0.7376767542783884,0.7292299587922034,0.0084467954861849,0.7544745302725535,0.7026338421773213,0.0073804770197187,81.89183723521894,0.7424789269765218,0.7387782732645671,0.7483910123507183,0.7328661878903707,0.752091666062673,0.729165534178416,0.7580037514368694,4.068287777702427,0.0040373802185058,9492.73046875,0.08,-0.74276,0.25,-0.2
2020-06-12,0.7332506775856018,0.7401674032211304,0.7369958194025751,0.7295277898139366,0.0074680295886384,0.7544555780663471,0.7047172668204327,0.0080828624112265,59.50023603265067,0.7347480853398641,0.7302831212679546,0.7377156416575115,0.7273155649503072,0.742180605729421,0.7228506008783977,0.7451481620470684,1.3948173977312357,-0.0134191513061523,9588.8095703125,0.08,-0.74276,0.25,-0.2
2020-06-15,0.7332937121391296,0.7409173011779785,0.7364262644389681,0.7298067470232101,0.0066195174157579,0.7538328228642326,0.7077021123717446,0.0077391990593501,59.87646955385852,0.7334994872411092,0.7306762139002483,0.7361169854799907,0.7280587156613668,0.7389402588208517,0.7252354423205059,0.7415577570597331,0.7064382124490823,-0.0147613286972045,9726.01953125,0.09,-0.74276,0.25,-0.2
2020-06-16,0.7388853430747986,0.7411816895008088,0.7368045842290959,0.7304792356196241,0.0063253486094717,0.754279442651749,0.7094028691215513,0.0073393711021968,53.99272331868516,0.7379109462102255,0.7353937427202861,0.741402546564738,0.7319021423657736,0.7439197500546774,0.7293849388758342,0.7474113504091899,1.690297426245668,-0.0061600804328918,9895.8701171875,0.09,-0.74276,0.25,-0.2
2020-06-17,0.7389071583747864,0.7410531580448151,0.7371280571745867,0.7311035261940807,0.006024530980506,0.7544917114106083,0.7113350145491696,0.0074540887560163,47.79757819394059,0.7382263938585917,0.7363643844922383,0.7407691677411397,0.7338216106096903,0.742631177107493,0.7319596012433369,0.745173950990041,1.498364591030656,-0.005783200263977,9910.5302734375,0.09,-0.74276,0.25,-0.4
2020-06-18,0.7366048693656921,0.7406055390834808,0.7370475667424491,0.7315110330956816,0.0055365336467675,0.7544156265186287,0.7131524252964042,0.007343121937343,42.68435716094842,0.7370329101880392,0.7346012989679973,0.7390364805857341,0.7325977285703024,0.741468091805776,0.7301661173502605,0.7434716622034709,0.89015319042208,0.0033541917800903,9943.0498046875,0.09,-0.74276,0.25,-0.4
