,Close,FTSEMIB.MI,^DJI,^FCHI,^GDAXI,^GSPC,^IXIC,usd_interest,usd_inflation,eur_interest,eur_inflation
2019-05-09,1.1198333501815796,20817.0,25828.359375,5313.16015625,11973.919921875,2870.719970703125,7910.58984375,2.38,1.44217,0.25,1.4
2019-05-10,1.1222084760665894,20875.0,25942.369140625,5327.43994140625,12059.830078125,2881.39990234375,7916.93994140625,2.38,1.59855,0.25,1.4
2019-05-13,1.1236460208892822,20594.0,25324.990234375,5262.56982421875,11876.650390625,2811.8701171875,7647.02001953125,2.38,1.59855,0.25,1.4
2019-05-14,1.1232547760009766,20893.0,25532.05078125,5341.35009765625,11991.6201171875,2834.409912109375,7734.490234375,2.38,1.59855,0.25,1.4
2019-05-15,1.1204482316970823,20863.0,25648.01953125,5374.259765625,12099.5703125,2850.9599609375,7822.14990234375,2.4,1.59855,0.25,1.4
2019-05-16,1.1207244396209717,21152.0,25862.6796875,5448.10986328125,12310.3701171875,2876.320068359375,7898.0498046875,2.39,1.59855,0.25,1.4
2019-05-17,1.1173559427261353,21105.0,25764.0,5438.22998046875,12238.9404296875,2859.530029296875,7816.27978515625,2.39,1.59855,0.25,1.7
2019-05-20,1.1165324449539185,20540.0,25679.900390625,5358.58984375,12041.2900390625,2840.22998046875,7702.3798828125,2.39,1.59855,0.25,1.7
2019-05-21,1.1168566942214966,20699.0,25877.330078125,5385.4599609375,12143.4697265625,2864.360107421875,7785.72021484375,2.39,1.59855,0.25,1.7
2019-05-23,1.1155484914779663,20136.0,25490.470703125,5281.3701171875,11952.41015625,2822.239990234375,7628.27978515625,2.38,1.59855,0.25,1.7
2019-05-24,1.1184556484222412,20376.0,25585.689453125,5316.509765625,12011.0400390625,2826.06005859375,7637.009765625,2.38,1.59855,0.25,1.7
2019-05-28,1.11938214302063,20261.0,25347.76953125,5312.68994140625,12027.0498046875,2802.389892578125,7607.35009765625,2.39,1.59855,0.25,1.7
2019-05-29,1.1170687675476074,20000.0,25126.41015625,5222.1201171875,11837.8095703125,2783.02001953125,7547.31005859375,2.39,1.59855,0.25,1.7
2019-05-30,1.1137346029281616,19948.0,25169.880859375,5248.91015625,11902.080078125,2788.860107421875,7567.72021484375,2.39,1.59855,0.25,1.7
2019-05-31,1.1131147146224976,19802.0,24815.0390625,5207.6298828125,11726.83984375,2752.06005859375,7453.14990234375,2.4,1.59855,0.25,1.7
2019-06-03,1.1174057722091677,19874.0,24819.779296875,5241.4599609375,11792.8095703125,2744.449951171875,7333.02001953125,2.38,1.59855,0.25,1.7
2019-06-04,1.124631643295288,20229.0,25332.1796875,5268.259765625,11971.169921875,2803.27001953125,7527.1201171875,2.38,1.59855,0.25,1.7
2019-06-05,1.1254037618637085,20156.0,25539.5703125,5292.0,11980.8095703125,2826.14990234375,7575.47998046875,2.38,1.59855,0.25,1.7
2019-06-06,1.1229015588760376,20178.0,25720.66015625,5278.43017578125,11953.1396484375,2843.489990234375,7615.5498046875,2.37,1.59855,0.25,1.7
2019-06-07,1.127650022506714,20361.0,25983.939453125,5364.0498046875,12045.3798828125,2873.340087890625,7742.10009765625,2.37,1.59855,0.25,1.7
2019-06-11,1.1318106651306152,20610.0,26048.509765625,5408.4501953125,12155.8095703125,2885.719970703125,7822.56982421875,2.37,1.59855,0.25,1.7
2019-06-12,1.1329518556594849,20463.0,26004.830078125,5374.919921875,12115.6796875,2879.840087890625,7792.72021484375,2.37,1.33384,0.25,1.7
2019-06-13,1.1295605897903442,20631.0,26106.76953125,5375.6298828125,12169.0498046875,2891.639892578125,7837.1298828125,2.37,1.33384,0.25,1.7
2019-06-14,1.128044366836548,20612.0,26089.609375,5367.6201171875,12096.400390625,2886.97998046875,7796.66015625,2.36,1.33384,0.25,1.7
2019-06-17,1.1217050552368164,20626.0,26112.529296875,5390.9501953125,12085.8203125,2889.669921875,7845.02001953125,2.38,1.33384,0.25,1.7
2019-06-18,1.1224603652954102,21134.0,26465.5390625,5509.72998046875,12331.75,2917.75,7953.8798828125,2.37,1.33384,0.25,1.2
2019-06-19,1.1198208332061768,21221.0,26504.0,5518.4501953125,12308.5302734375,2926.4599609375,7987.31982421875,2.37,1.33384,0.25,1.2
2019-06-20,1.1238480806350708,21361.0,26753.169921875,5535.56982421875,12355.3896484375,2954.179931640625,8051.33984375,2.37,1.33384,0.25,1.2
2019-06-21,1.1295605897903442,21389.0,26719.130859375,5528.330078125,12339.919921875,2950.4599609375,8031.7099609375,2.38,1.33384,0.25,1.2
2019-06-24,1.1384724378585815,21284.0,26727.5390625,5521.7099609375,12274.5703125,2945.35009765625,8005.7001953125,2.38,1.33384,0.25,1.2
2019-06-25,1.140029788017273,21128.0,26548.220703125,5514.56982421875,12228.4404296875,2917.3798828125,7884.72021484375,2.38,1.33384,0.25,1.2
2019-06-26,1.1369967460632324,21057.0,26536.8203125,5500.72021484375,12245.3203125,2913.780029296875,7909.97021484375,2.38,1.33384,0.25,1.2
2019-06-27,1.1374752521514893,21111.0,26526.580078125,5493.60986328125,12271.0302734375,2924.919921875,7967.759765625,2.38,1.33384,0.25,1.2
2019-06-28,1.1372941732406616,21235.0,26599.9609375,5538.97021484375,12398.7998046875,2941.760009765625,8006.240234375,2.4,1.33384,0.25,1.2
2019-07-01,1.1364928483963013,21254.0,26717.4296875,5567.91015625,12521.3798828125,2964.330078125,8091.16015625,2.39,1.33384,0.25,1.2
2019-07-02,1.1287446022033691,21393.0,26786.6796875,5576.81982421875,12526.7197265625,2973.010009765625,8109.08984375,2.4,1.33384,0.25,1.2
2019-07-03,1.1293054819107056,21905.0,26966.0,5618.81005859375,12616.240234375,2995.820068359375,8170.22998046875,2.41,1.33384,0.25,1.2
2019-07-05,1.128579020500183,21986.0,26922.119140625,5593.72021484375,12568.5302734375,2990.409912109375,8161.7900390625,2.42,1.33384,0.25,1.2
2019-07-08,1.1227376461029053,21976.0,26806.140625,5589.18994140625,12543.509765625,2975.949951171875,8098.3798828125,2.41,1.33384,0.25,1.2
2019-07-09,1.121604323387146,21886.0,26783.490234375,5572.10009765625,12436.5498046875,2979.6298828125,8141.72998046875,2.41,1.33384,0.25,1.2
2019-07-10,1.120824933052063,22045.0,26860.19921875,5567.58984375,12373.41015625,2993.070068359375,8202.5302734375,2.41,1.33384,0.25,1.2
2019-07-11,1.125885248184204,22169.0,27088.080078125,5551.9501953125,12332.1201171875,2999.909912109375,8196.0400390625,2.4,1.14188,0.25,1.2
2019-07-12,1.1252391338348389,22183.0,27332.029296875,5572.85986328125,12323.3203125,3013.77001953125,8244.1396484375,2.38,1.14188,0.25,1.2
2019-07-15,1.1272051334381104,22178.0,27359.16015625,5578.2099609375,12387.33984375,3014.300048828125,8258.1904296875,2.4,1.14188,0.25,1.2
2019-07-16,1.126176834106445,22204.0,27335.630859375,5614.3798828125,12430.9697265625,3004.0400390625,8222.7998046875,2.41,1.14188,0.25,1.2
2019-07-17,1.121227145195007,22079.0,27219.849609375,5571.7099609375,12341.0302734375,2984.419921875,8185.2099609375,2.41,1.14188,0.25,1.3
2019-07-18,1.12296462059021,22091.0,27222.970703125,5550.5498046875,12227.849609375,2995.110107421875,8207.240234375,2.41,1.14188,0.25,1.3
2019-07-19,1.1261515617370603,21641.0,27154.19921875,5552.33984375,12260.0703125,2976.610107421875,8146.490234375,2.41,1.14188,0.25,1.3
2019-07-22,1.1218308210372925,21736.0,27171.900390625,5567.02001953125,12289.400390625,2985.030029296875,8204.1396484375,2.4,1.14188,0.25,1.3
2019-07-23,1.1206114292144775,21955.0,27349.189453125,5618.16015625,12490.740234375,3005.469970703125,8251.400390625,2.4,1.14188,0.25,1.3
2019-07-24,1.11512553691864,22080.0,27269.970703125,5605.8701171875,12522.8896484375,3019.56005859375,8321.5,2.4,1.14188,0.25,1.3
2019-07-25,1.1142433881759644,21903.0,27140.98046875,5578.0498046875,12362.099609375,3003.669921875,8238.5400390625,2.4,1.14188,0.25,1.3
2019-07-26,1.1146159172058103,21838.0,27192.44921875,5610.0498046875,12419.900390625,3025.860107421875,8330.2099609375,2.4,1.14188,0.25,1.3
2019-07-29,1.1132138967514038,21709.0,27221.349609375,5601.10009765625,12417.4697265625,3020.969970703125,8293.330078125,2.4,1.14188,0.25,1.3
2019-07-30,1.1143054962158203,21278.0,27198.01953125,5511.06982421875,12147.240234375,3013.179931640625,8273.6103515625,2.39,1.14188,0.25,1.3
2019-07-31,1.1157974004745483,21398.0,26864.26953125,5518.89990234375,12189.0400390625,2980.3798828125,8175.419921875,2.4,1.14188,0.25,1.3
2019-08-01,1.107174515724182,21567.0,26583.419921875,5557.41015625,12253.150390625,2953.56005859375,8111.1201171875,2.14,1.14188,0.25,1.3
2019-08-02,1.1078859567642212,21047.0,26485.009765625,5359.0,11872.4404296875,2932.050048828125,8004.06982421875,2.14,1.14188,0.25,1.3
2019-08-05,1.1108025312423706,20773.0,25717.740234375,5241.5498046875,11658.509765625,2844.739990234375,7726.0400390625,2.13,1.14188,0.25,1.3
2019-08-06,1.1243788003921509,20632.0,26029.51953125,5234.64990234375,11567.9599609375,2881.77001953125,7833.27001953125,2.13,1.14188,0.25,1.3
2019-08-07,1.1206992864608765,20539.0,26007.0703125,5266.509765625,11650.150390625,2883.97998046875,7862.830078125,2.12,1.14188,0.25,1.3
2019-08-08,1.12043559551239,20841.0,26378.189453125,5387.9599609375,11845.41015625,2938.090087890625,8039.16015625,2.12,1.14188,0.25,1.3
2019-08-09,1.1187183856964111,20324.0,26287.439453125,5327.919921875,11693.7998046875,2918.64990234375,7959.14013671875,2.12,1.14188,0.25,1.3
2019-08-12,1.1208499670028689,20264.0,25896.439453125,5310.31005859375,11679.6796875,2882.699951171875,7863.41015625,2.12,1.14188,0.25,1.3
2019-08-13,1.1218308210372925,20539.0,26279.91015625,5363.06982421875,11750.1298828125,2926.320068359375,8016.35986328125,2.12,1.36178,0.25,1.3
2019-08-14,1.1177055835723877,20020.0,25479.419921875,5251.2998046875,11492.66015625,2840.60009765625,7773.93994140625,2.12,1.36178,0.25,1.3
2019-08-16,1.1113580465316772,20323.0,25886.009765625,5300.7900390625,11562.740234375,2888.679931640625,7895.990234375,2.13,1.36178,0.25,1.3
2019-08-19,1.109385371208191,20715.0,26135.7890625,5371.56005859375,11715.3701171875,2923.64990234375,8002.81005859375,2.13,1.36178,0.25,1.0
2019-08-20,1.1083157062530518,20485.0,25962.439453125,5344.64013671875,11651.1796875,2900.510009765625,7948.56005859375,2.13,1.36178,0.25,1.0
2019-08-21,1.1097793579101562,20847.0,26202.73046875,5435.47998046875,11802.849609375,2924.429931640625,8020.2099609375,2.12,1.36178,0.25,1.0
2019-08-22,1.10907781124115,20817.0,26252.240234375,5388.25,11747.0400390625,2922.949951171875,7991.39013671875,2.12,1.36178,0.25,1.0
2019-08-23,1.108401656150818,20474.0,25628.900390625,5326.8701171875,11611.509765625,2847.110107421875,7751.77001953125,2.12,1.36178,0.25,1.0
2019-08-26,1.1143054962158203,20677.0,25898.830078125,5351.02001953125,11658.0400390625,2878.3798828125,7853.740234375,2.12,1.36178,0.25,1.0
2019-08-27,1.1103708744049072,20991.0,25777.900390625,5387.08984375,11730.01953125,2869.159912109375,7826.9501953125,2.12,1.36178,0.25,1.0
2019-08-28,1.109004020690918,20991.0,26036.099609375,5368.7998046875,11701.01953125,2887.93994140625,7856.8798828125,2.12,1.36178,0.25,1.0
2019-08-29,1.1085859537124634,21398.0,26362.25,5449.97021484375,11838.8798828125,2924.580078125,7973.39013671875,2.12,1.36178,0.25,1.0
2019-08-30,1.1061947345733645,21323.0,26403.279296875,5480.47998046875,11939.2802734375,2926.4599609375,7962.8798828125,2.13,1.36178,0.25,1.0
2019-09-03,1.0968520641326904,21399.0,26118.01953125,5466.06982421875,11910.8603515625,2906.27001953125,7874.16015625,2.13,1.36178,0.25,1.0
2019-09-04,1.0974539518356323,21738.0,26355.470703125,5532.06982421875,12025.0400390625,2937.780029296875,7976.8798828125,2.13,1.36178,0.25,1.0
2019-09-05,1.10349702835083,21955.0,26728.150390625,5593.3701171875,12126.7802734375,2976.0,8116.830078125,2.13,1.36178,0.25,1.0
2019-09-06,1.1036310195922852,21947.0,26797.4609375,5603.990234375,12191.73046875,2978.7099609375,8103.06982421875,2.12,1.36178,0.25,1.0
2019-09-09,1.1020619869232178,21990.0,26835.509765625,5588.9501953125,12226.099609375,2978.429931640625,8087.43994140625,2.13,1.36178,0.25,1.0
2019-09-10,1.1048381328582764,21869.0,26909.4296875,5593.2099609375,12268.7099609375,2979.389892578125,8084.16015625,2.13,1.36178,0.25,1.0
2019-09-11,1.1050333976745603,21892.0,27137.0390625,5618.06005859375,12359.0703125,3000.929931640625,8169.68017578125,2.13,1.36178,0.25,1.0
2019-09-12,1.101345777511597,22083.0,27182.44921875,5642.85986328125,12410.25,3009.570068359375,8194.4697265625,2.13,1.28584,0.25,1.0
2019-09-13,1.1058276891708374,22181.0,27219.51953125,5655.4599609375,12468.5302734375,3007.389892578125,8176.7099609375,2.14,1.28584,0.25,1.0
2019-09-16,1.1083402633666992,21969.0,27076.8203125,5602.22998046875,12380.3095703125,2997.9599609375,8153.5400390625,2.25,1.28584,0.25,1.0
2019-09-17,1.100594401359558,21802.0,27110.80078125,5615.509765625,12372.6103515625,3005.699951171875,8186.02001953125,2.3,1.28584,0.25,1.0
2019-09-18,1.1074687242507937,21948.0,27147.080078125,5620.64990234375,12389.6201171875,3006.72998046875,8177.39013671875,2.25,1.28584,0.25,1.0
2019-09-19,1.1031439304351809,22128.0,27094.7890625,5659.080078125,12457.7001953125,3006.7900390625,8182.8798828125,1.9,1.28584,0.25,1.0
2019-09-20,1.1048502922058103,22123.0,26935.0703125,5690.77978515625,12468.009765625,2992.070068359375,8117.669921875,1.9,1.28584,0.25,1.0
2019-09-23,1.1019041538238523,21900.0,26949.990234375,5630.759765625,12342.330078125,2991.780029296875,8112.4599609375,1.9,1.28584,0.25,1.0
2019-09-24,1.0993722677230835,21901.0,26807.76953125,5628.330078125,12307.150390625,2966.60009765625,7993.6298828125,1.9,1.28584,0.25,1.0
2019-09-25,1.1016855239868164,21788.0,26970.7109375,5583.7998046875,12234.1796875,2984.8701171875,8077.3798828125,1.9,1.28584,0.25,1.0
2019-09-26,1.0952903032302856,21948.0,26891.119140625,5620.56982421875,12288.5400390625,2977.6201171875,8030.66015625,1.85,1.28584,0.25,1.0
2019-09-30,1.0942714214324951,22108.0,26916.830078125,5677.7900390625,12428.080078125,2976.739990234375,7999.33984375,1.9,1.28584,0.25,1.0
2019-10-01,1.0899657011032104,21928.0,26573.0390625,5597.6298828125,12263.830078125,2940.25,7908.68017578125,1.88,1.28584,0.25,1.0
2019-10-02,1.0934937000274658,21298.0,26078.619140625,5422.77001953125,11925.25,2887.610107421875,7785.25,1.85,1.28584,0.25,1.0
2019-10-04,1.0975382328033447,21470.0,26573.720703125,5488.31982421875,12012.8095703125,2952.010009765625,7982.47021484375,1.82,1.28584,0.25,1.0
2019-10-07,1.098659634590149,21652.0,26478.01953125,5521.60986328125,12097.4296875,2938.7900390625,7956.2900390625,1.82,1.28584,0.25,1.0
2019-10-08,1.0972130298614502,21406.0,26164.0390625,5456.6201171875,11970.2001953125,2893.06005859375,7823.77978515625,1.82,1.28584,0.25,1.0
2019-10-09,1.0960105657577517,21534.0,26346.009765625,5499.14013671875,12094.259765625,2919.39990234375,7903.740234375,1.82,1.28584,0.25,1.0
2019-10-10,1.098780393600464,21756.0,26496.669921875,5569.0498046875,12164.2001953125,2938.1298828125,7950.77978515625,1.82,1.21812,0.25,1.0
2019-10-11,1.1011033058166504,22165.0,26816.58984375,5665.47998046875,12511.650390625,2970.27001953125,8057.0400390625,1.82,1.21812,0.25,1.0
2019-10-14,1.1030004024505615,22098.0,26787.359375,5643.080078125,12486.5595703125,2966.14990234375,8048.64990234375,1.82,1.21812,0.25,1.0
2019-10-15,1.1029006242752075,22365.0,27024.80078125,5702.0498046875,12629.7900390625,2995.679931640625,8148.7099609375,1.9,1.21812,0.25,1.0
2019-10-16,1.1034727096557615,22428.0,27001.98046875,5696.89990234375,12670.1103515625,2989.68994140625,8124.18017578125,1.9,1.21812,0.25,0.8
2019-10-17,1.107493281364441,22376.0,27025.880859375,5673.06982421875,12654.9501953125,2997.949951171875,8156.85009765625,1.85,1.21812,0.25,0.8
2019-10-18,1.1127183437347412,22322.0,26770.19921875,5636.25,12633.599609375,2986.199951171875,8089.5400390625,1.85,1.21812,0.25,0.8
2019-10-21,1.1155734062194824,22478.0,26827.640625,5648.35009765625,12747.9599609375,3006.719970703125,8162.990234375,1.85,1.21812,0.25,0.8
2019-10-22,1.1151753664016724,22487.0,26788.099609375,5657.68994140625,12754.6904296875,2995.989990234375,8104.2998046875,1.85,1.21812,0.25,0.8
2019-10-23,1.112928867340088,22351.0,26833.94921875,5653.43994140625,12798.1904296875,3004.52001953125,8119.7900390625,1.85,1.21812,0.25,0.8
2019-10-24,1.1132385730743408,22527.0,26805.529296875,5684.330078125,12872.099609375,3010.2900390625,8185.7998046875,1.85,1.21812,0.25,0.8
2019-10-25,1.1103955507278442,22609.0,26958.060546875,5722.14990234375,12894.509765625,3022.550048828125,8243.1201171875,1.83,1.21812,0.25,0.8
2019-10-28,1.108426213264465,22696.0,27090.720703125,5730.56982421875,12941.7099609375,3039.419921875,8325.990234375,1.83,1.21812,0.25,0.8
2019-10-29,1.1099148988723757,22681.0,27071.4609375,5740.14013671875,12939.6201171875,3036.889892578125,8276.849609375,1.82,1.21812,0.25,0.8
2019-10-30,1.1114816665649414,22646.0,27186.689453125,5765.8701171875,12910.23046875,3046.77001953125,8303.98046875,1.82,1.21812,0.25,0.8
2019-10-31,1.1154489517211914,22694.0,27046.23046875,5729.85986328125,12866.7900390625,3037.56005859375,8292.3603515625,1.58,1.21812,0.25,0.8
2019-11-01,1.1157102584838867,22934.0,27347.359375,5761.89013671875,12961.0498046875,3066.909912109375,8386.400390625,1.57,1.21812,0.25,0.8
2019-11-04,1.1166571378707886,23311.0,27462.109375,5824.2998046875,13136.2802734375,3078.27001953125,8433.2001953125,1.56,1.21812,0.25,0.8
2019-11-05,1.1128545999526978,23365.0,27492.630859375,5846.89013671875,13148.5,3074.6201171875,8434.6796875,1.56,1.21812,0.25,0.8
2019-11-06,1.107419729232788,23373.0,27492.560546875,5866.740234375,13179.8896484375,3076.780029296875,8410.6298828125,1.55,1.21812,0.25,0.8
2019-11-07,1.1070396900177002,23503.0,27674.80078125,5890.990234375,13289.4599609375,3085.179931640625,8434.51953125,1.55,1.21812,0.25,0.8
2019-11-08,1.1019697189331057,23534.0,27681.240234375,5889.7001953125,13228.5595703125,3093.080078125,8475.3095703125,1.55,1.21812,0.25,0.8
2019-11-11,1.102244257926941,23490.0,27691.490234375,5893.81982421875,13198.3701171875,3087.010009765625,8464.2802734375,1.55,1.21812,0.25,0.8
2019-11-12,1.1035456657409668,23782.0,27691.490234375,5919.75,13283.509765625,3091.840087890625,8486.08984375,1.55,1.21812,0.25,0.8
2019-11-13,1.1012367010116575,23578.0,27783.58984375,5907.08984375,13230.0703125,3094.0400390625,8482.099609375,1.55,1.31166,0.25,0.8
2019-11-14,1.101321578025818,23481.0,27781.9609375,5901.080078125,13180.23046875,3096.6298828125,8479.01953125,1.55,1.31166,0.25,0.8
2019-11-15,1.1020498275756836,23589.0,28004.890625,5939.27001953125,13241.75,3120.4599609375,8540.830078125,1.55,1.31166,0.25,0.7
2019-11-18,1.105509877204895,23464.0,28036.220703125,5929.7900390625,13207.009765625,3122.030029296875,8549.9404296875,1.55,1.31166,0.25,0.7
2019-11-19,1.1072357892990112,23329.0,27934.01953125,5909.0498046875,13221.1201171875,3120.179931640625,8570.66015625,1.55,1.31166,0.25,0.7
2019-11-20,1.1080001592636108,23352.0,27821.08984375,5894.02978515625,13158.1396484375,3108.4599609375,8526.73046875,1.55,1.31166,0.25,0.7
2019-11-21,1.1078859567642212,23280.0,27766.2890625,5881.2099609375,13137.7001953125,3103.5400390625,8506.2099609375,1.55,1.31166,0.25,0.7
2019-11-22,1.1065863370895386,23260.0,27875.619140625,5893.1298828125,13163.8798828125,3110.2900390625,8519.8798828125,1.55,1.31166,0.25,0.7
2019-11-25,1.1022562980651855,23455.0,28066.470703125,5924.85986328125,13246.4501953125,3133.639892578125,8632.490234375,1.55,1.31166,0.25,0.7
2019-11-26,1.1014429330825806,23547.0,28121.6796875,5929.6201171875,13236.419921875,3140.52001953125,8647.9296875,1.55,1.31166,0.25,0.7
2019-11-27,1.1022562980651855,23485.0,28164.0,5926.83984375,13287.0703125,3153.6298828125,8705.1796875,1.55,1.31166,0.25,0.7
2019-11-29,1.101176142692566,23259.0,28051.41015625,5905.169921875,13236.3798828125,3140.97998046875,8665.4697265625,1.56,1.31166,0.25,0.7
2019-12-02,1.1019041538238523,22729.0,27783.0390625,5786.740234375,12964.6796875,3113.8701171875,8567.990234375,1.56,1.31166,0.25,0.7
2019-12-03,1.1079105138778689,22737.0,27502.810546875,5727.22021484375,12989.2900390625,3093.199951171875,8520.6396484375,1.55,1.31166,0.25,0.7
2019-12-04,1.1085245609283447,23034.0,27649.779296875,5799.68017578125,13140.5703125,3112.760009765625,8566.669921875,1.55,1.31166,0.25,0.7
2019-12-05,1.108303427696228,22969.0,27677.7890625,5801.5498046875,13054.7998046875,3117.429931640625,8570.7001953125,1.55,1.31166,0.25,0.7
2019-12-06,1.1105434894561768,23183.0,28015.060546875,5871.91015625,13166.580078125,3145.909912109375,8656.5302734375,1.55,1.31166,0.25,0.7
2019-12-09,1.105888843536377,22957.0,27909.599609375,5837.25,13105.6103515625,3135.9599609375,8621.830078125,1.55,1.31166,0.25,0.7
2019-12-10,1.106499433517456,23123.0,27881.720703125,5848.02978515625,13070.7197265625,3132.52001953125,8616.1796875,1.55,1.31166,0.25,0.7
2019-12-11,1.1092746257781982,23156.0,27911.30078125,5860.8798828125,13146.740234375,3141.6298828125,8654.0498046875,1.55,1.69135,0.25,0.7
2019-12-12,1.1135857105255127,23391.0,28132.05078125,5884.259765625,13221.6396484375,3168.570068359375,8717.3203125,1.55,1.69135,0.25,0.7
2019-12-13,1.1186057329177856,23329.0,28135.380859375,5919.02001953125,13282.7197265625,3168.800048828125,8734.8798828125,1.55,1.69135,0.25,0.7
2019-12-16,1.1124460697174072,23525.0,28235.890625,5991.66015625,13407.66015625,3191.449951171875,8814.23046875,1.56,1.69135,0.25,0.7
2019-12-17,1.1136974096298218,23631.0,28267.16015625,5968.259765625,13287.830078125,3192.52001953125,8823.3603515625,1.55,1.69135,0.25,0.7
2019-12-18,1.115138053894043,23629.0,28239.279296875,5959.60009765625,13222.16015625,3191.139892578125,8827.740234375,1.55,1.69135,0.25,1.0
2019-12-19,1.1115927696228027,23709.0,28376.9609375,5972.27978515625,13211.9599609375,3205.3701171875,8887.2197265625,1.55,1.69135,0.25,1.0
2019-12-20,1.1125946044921875,24004.0,28455.08984375,6021.52978515625,13318.900390625,3221.219970703125,8924.9599609375,1.55,1.69135,0.25,1.0
2019-12-23,1.1079840660095217,23898.0,28551.529296875,6029.3701171875,13300.98046875,3224.010009765625,8945.650390625,1.55,1.69135,0.25,1.0
2019-12-27,1.110111951828003,23758.0,28645.259765625,6037.39013671875,13337.1103515625,3240.02001953125,9006.6201171875,1.55,1.69135,0.25,1.0
2019-12-30,1.1182304620742798,23506.0,28462.140625,5982.22021484375,13249.009765625,3221.2900390625,8945.990234375,1.55,1.69135,0.25,1.0
2020-01-02,1.1220825910568235,23836.0,28868.80078125,6041.5,13385.9296875,3257.85009765625,9092.1904296875,1.55,1.69135,0.25,1.0
2020-01-03,1.1171437501907349,23702.0,28634.880859375,6044.16015625,13219.1396484375,3234.85009765625,9020.76953125,1.55,1.69135,0.25,1.0
2020-01-06,1.1161960363388062,23581.0,28703.380859375,6013.58984375,13126.990234375,3246.280029296875,9071.4697265625,1.55,1.69135,0.25,1.0
2020-01-07,1.1197994947433472,23723.0,28583.6796875,6012.35009765625,13226.830078125,3237.179931640625,9068.580078125,1.55,1.69135,0.25,1.0
2020-01-08,1.1154738664627075,23832.0,28745.08984375,6031.0,13320.1796875,3253.050048828125,9129.240234375,1.55,1.69135,0.25,1.0
2020-01-09,1.1113210916519165,24017.0,28956.900390625,6042.5498046875,13495.0595703125,3274.699951171875,9203.4296875,1.55,1.69135,0.25,1.0
2020-01-10,1.1111111640930176,24021.0,28823.76953125,6037.10986328125,13483.3095703125,3265.35009765625,9178.8603515625,1.54,1.69135,0.25,1.0
2020-01-13,1.111666917800903,23897.0,28907.05078125,6036.14013671875,13451.51953125,3288.1298828125,9273.9296875,1.54,1.69135,0.25,1.0
2020-01-14,1.1135733127593994,23928.0,28939.669921875,6040.89013671875,13456.490234375,3283.14990234375,9251.330078125,1.54,1.98752,0.25,1.0
2020-01-15,1.113089919090271,23764.0,29030.220703125,6032.60986328125,13432.2998046875,3289.2900390625,9258.7001953125,1.54,1.98752,0.25,1.0
2020-01-16,1.1154004335403442,23940.0,29297.640625,6039.02978515625,13429.4296875,3316.81005859375,9357.1298828125,1.54,1.98752,0.25,1.0
2020-01-17,1.1139578819274902,24141.0,29348.099609375,6100.72021484375,13526.1298828125,3329.6201171875,9388.9404296875,1.55,1.98752,0.25,1.3
2020-01-21,1.109693169593811,23845.0,29196.0390625,6045.990234375,13555.8701171875,3320.7900390625,9370.8095703125,1.55,1.98752,0.25,1.3
2020-01-22,1.108561396598816,23706.0,29186.26953125,6010.97998046875,13515.75,3321.75,9383.76953125,1.55,1.98752,0.25,1.3
2020-01-23,1.1096439361572266,23707.0,29160.08984375,5971.7900390625,13388.419921875,3325.5400390625,9402.48046875,1.55,1.98752,0.25,1.3
2020-01-24,1.1055220365524292,23969.0,28989.73046875,6024.259765625,13576.6796875,3295.469970703125,9314.91015625,1.55,1.98752,0.25,1.3
2020-01-27,1.102535843849182,23416.0,28535.80078125,5863.02001953125,13204.76953125,3243.6298828125,9139.3095703125,1.55,1.98752,0.25,1.3
2020-01-28,1.101976990699768,24028.0,28722.849609375,5925.81982421875,13323.6904296875,3276.239990234375,9269.6796875,1.55,1.98752,0.25,1.3
2020-01-29,1.1022562980651855,24165.0,28734.44921875,5954.89013671875,13345.0,3273.39990234375,9275.16015625,1.55,1.98752,0.25,1.3
2020-01-30,1.1016855239868164,23781.0,28859.439453125,5871.77001953125,13157.1201171875,3283.659912109375,9298.9296875,1.6,1.98752,0.25,1.3
2020-01-31,1.1029127836227417,23237.0,28256.029296875,5806.33984375,12981.9697265625,3225.52001953125,9150.9404296875,1.59,1.98752,0.25,1.3
2020-02-03,1.1089794635772705,23460.0,28399.810546875,5832.509765625,13045.1904296875,3248.919921875,9273.400390625,1.59,1.98752,0.25,1.3
2020-02-04,1.1062926054000854,23845.0,28807.630859375,5935.0498046875,13281.740234375,3297.590087890625,9467.9697265625,1.59,1.98752,0.25,1.3
2020-02-05,1.1047282218933103,24237.0,29290.849609375,5985.39990234375,13478.330078125,3334.68994140625,9508.6796875,1.59,1.98752,0.25,1.3
2020-02-06,1.100231051445007,24490.0,29379.76953125,6038.18017578125,13574.8203125,3345.780029296875,9572.150390625,1.59,1.98752,0.25,1.3
2020-02-07,1.0982975959777832,24478.0,29102.509765625,6029.75,13513.8095703125,3327.7099609375,9520.509765625,1.58,1.98752,0.25,1.3
2020-02-10,1.0949305295944214,24508.0,29276.8203125,6015.669921875,13494.0302734375,3352.090087890625,9628.3896484375,1.58,1.98752,0.25,1.3
2020-02-11,1.0913456678390503,24689.0,29276.33984375,6054.759765625,13627.83984375,3357.75,9638.9404296875,1.58,1.98752,0.25,1.3
2020-02-12,1.091941475868225,24861.0,29551.419921875,6104.72998046875,13749.7802734375,3379.449951171875,9725.9599609375,1.58,1.98752,0.25,1.3
