,Close,^DJI,^GSPC,^IXIC,^SSMI,usd_interest,usd_inflation,chf_interest,chf_inflation
2020-02-19,1.0173975229263306,29348.029296875,3386.14990234375,9817.1796875,11263.009765625,1.59,2.2235,-0.75,0.2
2020-02-20,1.0167768001556396,29219.98046875,3373.22998046875,9750.9697265625,11154.5302734375,1.59,2.2235,-0.75,0.2
2020-02-21,1.0165081024169922,28992.41015625,3337.75,9576.58984375,11110.7802734375,1.58,2.2235,-0.75,0.2
2020-02-24,1.021617412567139,27960.80078125,3225.889892578125,9221.2802734375,10712.83984375,1.58,2.2235,-0.75,0.2
2020-02-25,1.020637273788452,27081.359375,3128.2099609375,8965.6103515625,10478.509765625,1.58,2.2235,-0.75,0.2
2020-02-26,1.0246951580047607,26957.58984375,3116.389892578125,8980.7802734375,10512.150390625,1.58,2.2235,-0.75,0.2
2020-02-27,1.024180889129639,25766.640625,2978.760009765625,8566.48046875,10205.4599609375,1.58,2.2235,-0.75,0.2
2020-02-28,1.0322580337524414,25409.359375,2954.219970703125,8567.3701171875,9831.0302734375,1.58,2.2235,-0.75,0.2
2020-03-02,1.0373659133911133,26703.3203125,3090.22998046875,8952.169921875,9950.830078125,1.59,2.2235,-0.75,0.2
2020-03-03,1.0437324047088623,25917.41015625,3003.3701171875,8684.08984375,10087.400390625,1.59,2.2235,-0.75,0.2
2020-03-04,1.0464081764221191,27090.859375,3130.1201171875,9018.08984375,10251.3896484375,1.09,2.2235,-0.75,-0.2
2020-03-05,1.045369029045105,26121.279296875,3023.93994140625,8738.58984375,10143.5703125,1.09,2.2235,-0.75,-0.2
2020-03-06,1.057305932044983,25864.779296875,2972.3701171875,8575.6201171875,9736.8203125,1.09,2.2235,-0.75,-0.2
2020-03-09,1.0782252550125122,23851.01953125,2746.56005859375,7950.68017578125,9196.599609375,1.09,2.2235,-0.75,-0.2
2020-03-10,1.077168345451355,25018.16015625,2882.22998046875,8344.25,9195.9296875,1.09,2.2235,-0.75,-0.2
2020-03-11,1.067452311515808,23553.220703125,2741.3798828125,7952.0498046875,9152.5,1.09,2.05094,-0.75,-0.2
2020-03-12,1.0650194883346558,21200.619140625,2480.639892578125,7201.7998046875,8270.4404296875,1.1,2.05094,-0.75,-0.2
2020-03-13,1.0585931539535522,23185.619140625,2711.02001953125,7874.8798828125,8367.5595703125,1.1,2.05094,-0.75,-0.2
2020-03-16,1.056747317314148,20188.51953125,2386.1298828125,6904.58984375,8227.080078125,0.25,2.05094,-0.75,-0.2
2020-03-17,1.055375576019287,21237.380859375,2529.18994140625,7334.77978515625,8493.0400390625,0.25,2.05094,-0.75,-0.2
2020-03-18,1.0420465469360352,19898.919921875,2398.10009765625,6989.83984375,8338.740234375,0.25,2.05094,-0.75,-0.2
2020-03-19,1.0345220565795898,20087.189453125,2409.389892578125,7150.580078125,8782.240234375,0.2,2.05094,-0.75,-0.2
2020-03-20,1.0114086866378784,19173.98046875,2304.919921875,6879.52001953125,8623.8603515625,0.15,2.05094,-0.75,-0.2
2020-03-23,1.0151562690734863,18591.9296875,2237.39990234375,6860.669921875,8160.7900390625,0.15,2.05094,-0.75,-0.2
2020-03-24,1.0186411142349243,20704.91015625,2447.330078125,7417.85986328125,8733.3203125,0.12,2.05094,-0.75,-0.2
2020-03-25,1.020439386367798,21200.55078125,2475.56005859375,7384.2998046875,8989.16015625,0.1,2.05094,-0.75,-0.2
2020-03-26,1.0243382453918457,22552.169921875,2630.070068359375,7797.5400390625,9203.98046875,0.1,2.05094,-0.75,-0.2
2020-03-27,1.0398684740066528,21636.779296875,2541.469970703125,7502.3798828125,8996.3701171875,0.1,2.05094,-0.75,-0.2
2020-03-30,1.0521111488342283,22327.48046875,2626.64990234375,7774.14990234375,9174.3896484375,0.09,2.05094,-0.75,-0.2
2020-03-31,1.0416667461395264,21917.16015625,2584.590087890625,7700.10009765625,9311.919921875,0.08,2.05094,-0.75,-0.2
2020-04-01,1.040030837059021,20943.509765625,2470.5,7360.580078125,9168.98046875,0.06,2.05094,-0.75,-0.2
2020-04-02,1.0349931716918943,21413.439453125,2526.89990234375,7487.31005859375,9270.9599609375,0.05,2.05094,-0.75,-0.4
2020-04-03,1.026462197303772,21052.529296875,2488.64990234375,7373.080078125,9242.4404296875,0.05,2.05094,-0.75,-0.4
2020-04-06,1.0233319997787476,22679.990234375,2663.679931640625,7913.240234375,9462.33984375,0.05,2.05094,-0.75,-0.4
2020-04-07,1.0225367546081543,22653.859375,2659.409912109375,7887.259765625,9514.599609375,0.05,2.05094,-0.75,-0.4
2020-04-08,1.0317894220352173,23433.5703125,2749.97998046875,8090.89990234375,9432.3896484375,0.05,2.05094,-0.75,-0.4
2020-04-09,1.0289971828460691,23719.369140625,2789.820068359375,8153.580078125,9452.830078125,0.05,2.05094,-0.75,-0.4
2020-04-14,1.0347682237625122,23949.759765625,2846.06005859375,8515.740234375,9538.6103515625,0.05,1.04256,-0.75,-0.4
2020-04-15,1.0417535305023191,23504.349609375,2783.360107421875,8393.1796875,9320.2001953125,0.05,1.04256,-0.75,-0.4
2020-04-16,1.03616201877594,23537.6796875,2799.550048828125,8532.3603515625,9439.91015625,0.05,1.04256,-0.75,-0.4
2020-04-17,1.0317788124084473,24242.490234375,2874.56005859375,8650.1396484375,9612.830078125,0.05,1.04256,-0.75,-0.4
2020-04-20,1.0332393646240234,23650.439453125,2823.159912109375,8560.73046875,9785.26953125,0.05,1.04256,-0.75,-0.4
2020-04-21,1.033164620399475,23018.880859375,2736.56005859375,8263.23046875,9547.849609375,0.05,1.04256,-0.75,-0.4
2020-04-22,1.031172275543213,23475.8203125,2799.31005859375,8495.3798828125,9630.5595703125,0.05,1.04256,-0.75,-0.4
2020-04-23,1.0280661582946775,23515.259765625,2797.800048828125,8494.75,9625.48046875,0.04,1.04256,-0.75,-0.4
2020-04-24,1.0242438316345217,23775.26953125,2836.739990234375,8634.51953125,9625.650390625,0.05,1.04256,-0.75,-0.4
2020-04-27,1.0272213220596311,24133.779296875,2878.47998046875,8730.16015625,9758.8203125,0.04,1.04256,-0.75,-0.4
2020-04-28,1.024768590927124,24101.55078125,2863.389892578125,8607.73046875,9889.4599609375,0.04,1.04256,-0.75,-0.4
2020-04-29,1.026968240737915,24633.859375,2939.510009765625,8914.7099609375,9865.3203125,0.04,1.04256,-0.75,-0.4
2020-04-30,1.0267994403839111,24345.720703125,2912.429931640625,8889.5498046875,9629.400390625,0.05,1.04256,-0.75,-0.4
2020-05-04,1.0389610528945925,23749.759765625,2842.739990234375,8710.7099609375,9390.26953125,0.05,1.04256,-0.75,-0.4
2020-05-05,1.0358400344848633,23883.08984375,2868.43994140625,8809.1201171875,9512.169921875,0.05,1.04256,-0.75,-1.0
2020-05-06,1.0281718969345093,23664.640625,2848.419921875,8854.3896484375,9571.7001953125,0.05,1.04256,-0.75,-1.0
2020-05-07,1.025430679321289,23875.890625,2881.18994140625,8979.66015625,9617.98046875,0.05,1.04256,-0.75,-1.0
2020-05-08,1.0278021097183228,24331.3203125,2929.800048828125,9121.3203125,9665.349609375,0.05,1.04256,-0.75,-1.0
2020-05-11,1.0299488306045532,24221.990234375,2930.18994140625,9192.33984375,9689.7099609375,0.05,1.04256,-0.75,-1.0
2020-05-12,1.0278654098510742,23764.779296875,2870.1201171875,9002.5498046875,9733.5302734375,0.05,-0.47108,-0.75,-1.0
2020-05-13,1.0311191082000732,23247.970703125,2820.0,8863.169921875,9631.6201171875,0.05,-0.47108,-0.75,-1.0
2020-05-14,1.0290182828903198,23625.33984375,2852.5,8943.7197265625,9448.1396484375,0.05,-0.47108,-0.75,-1.0
2020-05-15,1.0276435613632202,23685.419921875,2863.699951171875,9014.5595703125,9483.099609375,0.05,-0.47108,-0.75,-1.0
2020-05-18,1.0289018154144287,24597.369140625,2953.909912109375,9234.830078125,9740.76953125,0.05,-0.47108,-0.75,-1.0
2020-05-19,1.0290924310684204,24206.859375,2922.93994140625,9185.099609375,9764.23046875,0.05,-0.47108,-0.75,-1.0
2020-05-20,1.0296964645385742,24575.900390625,2971.610107421875,9375.7802734375,9790.849609375,0.05,-0.47108,-0.75,-1.0
2020-05-22,1.0302056074142456,24465.16015625,2955.449951171875,9324.58984375,9688.990234375,0.05,-0.47108,-0.75,-1.0
2020-05-26,1.0293785333633425,24995.109375,2991.77001953125,9340.2197265625,9830.830078125,0.05,-0.47108,-0.75,-1.0
2020-05-27,1.035896897315979,25548.26953125,3036.1298828125,9412.3603515625,9716.51953125,0.05,-0.47108,-0.75,-1.0
2020-05-28,1.033025860786438,25400.640625,3029.72998046875,9368.990234375,9926.0302734375,0.05,-0.47108,-0.75,-1.0
2020-05-29,1.037344455718994,25383.109375,3044.31005859375,9489.8701171875,9831.490234375,0.05,-0.47108,-0.75,-1.0
2020-06-02,1.040474534034729,25742.650390625,3080.820068359375,9608.3798828125,9951.4501953125,0.06,-0.47108,-0.75,-1.0
2020-06-03,1.0399225950241089,26269.890625,3122.8701171875,9682.91015625,10183.76953125,0.06,-0.47108,-0.75,-1.0
2020-06-04,1.0401930809020996,26281.8203125,3112.35009765625,9615.8095703125,10075.6796875,0.06,-0.47108,-0.75,-1.0
2020-06-05,1.0464520454406738,27110.98046875,3193.929931640625,9814.080078125,10190.3701171875,0.07,-0.47108,-0.75,-1.0
2020-06-08,1.0405826568603516,27572.439453125,3232.389892578125,9924.75,10152.76953125,0.07,-0.47108,-0.75,-1.0
2020-06-09,1.04436457157135,27272.30078125,3207.179931640625,9953.75,10184.8203125,0.07,-0.47108,-0.75,-1.0
2020-06-10,1.051414132118225,26989.990234375,3190.139892578125,10020.349609375,10147.1796875,0.08,-0.74276,-0.75,-1.0
2020-06-11,1.0596251487731934,25128.169921875,3002.10009765625,9492.73046875,9828.580078125,0.08,-0.74276,-0.75,-1.0
2020-06-12,1.0591648817062378,25605.5390625,3041.31005859375,9588.8095703125,9796.3701171875,0.08,-0.74276,-0.75,-1.0
2020-06-15,1.0510494709014893,25763.16015625,3066.590087890625,9726.01953125,9842.5595703125,0.09,-0.74276,-0.75,-1.0
2020-06-16,1.053851842880249,26289.98046875,3124.739990234375,9895.8701171875,10034.2900390625,0.09,-0.74276,-0.75,-1.0
2020-06-17,1.05138099193573,26119.609375,3113.489990234375,9910.5302734375,10202.1904296875,0.09,-0.74276,-0.75,-1.0
2020-06-18,1.054062843322754,26080.099609375,3115.340087890625,9943.0498046875,10186.5,0.09,-0.74276,-0.75,-1.0
2020-06-19,1.0507513284683228,25871.4609375,3097.739990234375,9946.1201171875,10266.2900390625,0.09,-0.74276,-0.75,-1.0
2020-06-22,1.0501995086669922,26024.9609375,3117.860107421875,10056.48046875,10151.1298828125,0.08,-0.74276,-0.75,-1.0
2020-06-23,1.0561223030090332,26156.099609375,3131.2900390625,10131.3701171875,10246.5595703125,0.08,-0.74276,-0.75,-1.0
2020-06-24,1.0586827993392944,25445.939453125,3050.330078125,9909.169921875,10021.990234375,0.08,-0.74276,-0.75,-1.0
2020-06-25,1.05467426776886,25745.599609375,3083.760009765625,10017.0,10089.830078125,0.08,-0.74276,-0.75,-1.0
2020-06-26,1.054741144180298,25015.55078125,3009.050048828125,9757.2197265625,10041.91015625,0.08,-0.74276,-0.75,-1.0
2020-06-29,1.055297613143921,25595.80078125,3053.239990234375,9874.150390625,10060.4599609375,0.08,-0.74276,-0.75,-1.0
2020-06-30,1.0514694452285769,25812.880859375,3100.2900390625,10058.76953125,10045.2998046875,0.08,-0.74276,-0.75,-1.0
2020-07-01,1.0561892986297607,25734.970703125,3115.860107421875,10154.6298828125,10089.669921875,0.08,-0.74276,-0.75,-1.0
2020-07-02,1.0573395490646362,25827.359375,3130.010009765625,10207.6298828125,10187.5595703125,0.09,-0.74276,-0.75,-1.3
2020-07-06,1.058234691619873,26287.029296875,3179.719970703125,10433.650390625,10253.3798828125,0.09,-0.74276,-0.75,-1.3
2020-07-07,1.0617740154266355,25890.1796875,3145.320068359375,10343.8896484375,10207.9599609375,0.09,-0.74276,-0.75,-1.3
2020-07-08,1.0612331628799438,26067.279296875,3169.93994140625,10492.5,10178.41015625,0.09,-0.74276,-0.75,-1.3
2020-07-09,1.0659844875335691,25706.08984375,3152.050048828125,10547.75,10143.3798828125,0.09,-0.74276,-0.75,-1.3
2020-07-10,1.0634112358093262,26075.30078125,3185.0400390625,10617.4404296875,10229.9697265625,0.09,-0.74276,-0.75,-1.3
2020-07-13,1.0632529258728027,26085.80078125,3155.219970703125,10390.83984375,10300.9599609375,0.09,-0.74276,-0.75,-1.3
2020-07-14,1.061841607093811,26642.58984375,3197.52001953125,10488.580078125,10259.5,0.09,0.0,-0.75,-1.3
2020-07-15,1.0644639730453491,26870.099609375,3226.56005859375,10550.490234375,10460.009765625,0.1,0.0,-0.75,-1.3
2020-07-16,1.059310793876648,26734.7109375,3215.570068359375,10473.830078125,10433.4296875,0.1,0.0,-0.75,-1.3
2020-07-17,1.057820439338684,26671.94921875,3224.72998046875,10503.1904296875,10410.51953125,0.09,0.0,-0.75,-1.3
2020-07-20,1.0657345056533811,26680.869140625,3251.840087890625,10767.08984375,10470.919921875,0.1,0.0,-0.75,-1.3
2020-07-21,1.0651895999908447,26840.400390625,3257.300048828125,10680.3603515625,10444.0498046875,0.1,0.0,-0.75,-1.3
2020-07-22,1.072351574897766,27005.83984375,3276.02001953125,10706.1298828125,10439.0400390625,0.09,0.0,-0.75,-1.3
2020-07-23,1.0759629011154177,26652.330078125,3235.659912109375,10461.419921875,10383.3798828125,0.09,0.0,-0.75,-1.3
2020-07-24,1.0807422399520874,26469.890625,3215.6298828125,10363.1796875,10214.2099609375,0.09,0.0,-0.75,-1.3
2020-07-27,1.085894227027893,26584.76953125,3239.409912109375,10536.26953125,10272.33984375,0.1,0.0,-0.75,-1.3
2020-07-28,1.0875712633132937,26379.279296875,3218.43994140625,10402.08984375,10277.2001953125,0.1,0.0,-0.75,-1.3
2020-07-29,1.089561939239502,26539.5703125,3258.43994140625,10542.9404296875,10272.8095703125,0.1,0.0,-0.75,-1.3
2020-07-30,1.0959864854812622,26313.650390625,3246.219970703125,10587.8095703125,10095.33984375,0.1,0.0,-0.75,-1.3
2020-07-31,1.100715398788452,26428.3203125,3271.1201171875,10745.26953125,10005.900390625,0.1,0.0,-0.75,-1.3
2020-08-03,1.09505033493042,26664.400390625,3294.610107421875,10902.7998046875,10229.669921875,0.1,0.0,-0.75,-1.2
2020-08-04,1.0897995233535769,26828.470703125,3306.510009765625,10941.169921875,10162.0400390625,0.1,0.0,-0.75,-1.2
2020-08-05,1.095806360244751,27201.51953125,3327.77001953125,10998.400390625,10097.9697265625,0.1,0.0,-0.75,-1.2
2020-08-06,1.1012852191925049,27386.98046875,3349.159912109375,11108.0703125,10067.1298828125,0.1,0.0,-0.75,-1.2
2020-08-07,1.0989131927490234,27433.48046875,3351.280029296875,11010.98046875,10068.0302734375,0.1,0.0,-0.75,-1.2
2020-08-10,1.0956082344055176,27791.439453125,3360.469970703125,10968.3603515625,10090.91015625,0.1,0.0,-0.75,-1.2
2020-08-11,1.0922993421554563,27686.91015625,3333.68994140625,10782.8203125,10153.240234375,0.1,0.0,-0.75,-1.2
2020-08-12,1.090274691581726,27976.83984375,3380.35009765625,11012.240234375,10278.66015625,0.1,0.45096,-0.75,-1.2
2020-08-13,1.096719741821289,27896.720703125,3373.429931640625,11042.5,10260.1103515625,0.1,0.45096,-0.75,-1.2
2020-08-14,1.099323868751526,27931.01953125,3372.85009765625,11019.2998046875,10163.599609375,0.1,0.45096,-0.75,-1.2
2020-08-17,1.100715398788452,27844.91015625,3381.989990234375,11129.73046875,10228.0595703125,0.1,0.45096,-0.75,-1.2
2020-08-18,1.1035091876983645,27778.0703125,3389.780029296875,11210.83984375,10168.400390625,0.09,0.45096,-0.75,-1.2
2020-08-19,1.1077386140823364,27692.880859375,3374.85009765625,11146.4599609375,10310.009765625,0.09,0.45096,-0.75,-1.2
2020-08-20,1.0932666063308716,27739.73046875,3385.510009765625,11264.9501953125,10229.919921875,0.09,0.45096,-0.75,-1.2
