,Close,^DJI,^GSPC,^GSPTSE,^IXIC,usd_interest,usd_inflation,cad_interest,cad_inflation
2020-07-06,0.7380564212799072,26287.029296875,3179.719970703125,15669.7001953125,10433.650390625,0.09,-0.74276,0.25,-0.4
2020-07-07,0.7386124730110168,25890.1796875,3145.320068359375,15595.5,10343.8896484375,0.09,-0.74276,0.25,-0.4
2020-07-08,0.7350779175758362,26067.279296875,3169.93994140625,15629.2001953125,10492.5,0.09,-0.74276,0.25,-0.4
2020-07-09,0.7397981882095337,25706.08984375,3152.050048828125,15568.599609375,10547.75,0.09,-0.74276,0.25,-0.4
2020-07-10,0.7363770008087158,26075.30078125,3185.0400390625,15713.7998046875,10617.4404296875,0.09,-0.74276,0.25,-0.4
2020-07-13,0.7354022860527039,26085.80078125,3155.219970703125,15639.400390625,10390.83984375,0.09,-0.74276,0.25,-0.4
2020-07-14,0.7347322702407837,26642.58984375,3197.52001953125,15908.5,10488.580078125,0.09,0.0,0.25,-0.4
2020-07-15,0.7353265285491943,26870.099609375,3226.56005859375,16063.2998046875,10550.490234375,0.1,0.0,0.25,-0.4
2020-07-16,0.7403623461723328,26734.7109375,3215.570068359375,16024.5,10473.830078125,0.1,0.0,0.25,-0.4
2020-07-17,0.7369794249534607,26671.94921875,3224.72998046875,16123.5,10503.1904296875,0.09,0.0,0.25,-0.4
2020-07-20,0.736659049987793,26680.869140625,3251.840087890625,16183.7001953125,10767.08984375,0.1,0.0,0.25,-0.4
2020-07-21,0.7393770217895508,26840.400390625,3257.300048828125,16163.0,10680.3603515625,0.1,0.0,0.25,-0.4
2020-07-22,0.7436160445213318,27005.83984375,3276.02001953125,16171.099609375,10706.1298828125,0.09,0.0,0.25,0.7
2020-07-23,0.745311975479126,26652.330078125,3235.659912109375,16018.7001953125,10461.419921875,0.09,0.0,0.25,0.7
2020-07-24,0.7460570931434631,26469.890625,3215.6298828125,15997.099609375,10363.1796875,0.09,0.0,0.25,0.7
2020-07-27,0.7453342080116272,26584.76953125,3239.409912109375,16161.2998046875,10536.26953125,0.1,0.0,0.25,0.7
2020-07-28,0.7496870160102844,26379.279296875,3218.43994140625,16121.2998046875,10402.08984375,0.1,0.0,0.25,0.7
2020-07-29,0.7474064826965332,26539.5703125,3258.43994140625,16294.7001953125,10542.9404296875,0.1,0.0,0.25,0.7
2020-07-30,0.749512791633606,26313.650390625,3246.219970703125,16299.2998046875,10587.8095703125,0.1,0.0,0.25,0.7
2020-07-31,0.7455564737319946,26428.3203125,3271.1201171875,16169.2001953125,10745.26953125,0.1,0.0,0.25,0.7
2020-08-04,0.7466029524803162,26828.470703125,3306.510009765625,16368.0,10941.169921875,0.1,0.0,0.25,0.7
2020-08-05,0.7521172165870667,27201.51953125,3327.77001953125,16501.599609375,10998.400390625,0.1,0.0,0.25,0.7
2020-08-06,0.7538748979568481,27386.98046875,3349.159912109375,16579.099609375,11108.0703125,0.1,0.0,0.25,0.7
2020-08-07,0.7508409023284912,27433.48046875,3351.280029296875,16544.5,11010.98046875,0.1,0.0,0.25,0.7
2020-08-10,0.747004508972168,27791.439453125,3360.469970703125,16605.5,10968.3603515625,0.1,0.0,0.25,0.7
2020-08-11,0.7488393187522888,27686.91015625,3333.68994140625,16497.0,10782.8203125,0.1,0.0,0.25,0.7
2020-08-12,0.7512865662574768,27976.83984375,3380.35009765625,16575.30078125,11012.240234375,0.1,0.45096,0.25,0.7
2020-08-13,0.7550817131996155,27896.720703125,3373.429931640625,16530.099609375,11042.5,0.1,0.45096,0.25,0.7
2020-08-14,0.7564525604248047,27931.01953125,3372.85009765625,16514.599609375,11019.2998046875,0.1,0.45096,0.25,0.7
2020-08-17,0.7545803189277649,27844.91015625,3381.989990234375,16656.099609375,11129.73046875,0.1,0.45096,0.25,0.7
2020-08-18,0.7563266754150391,27778.0703125,3389.780029296875,16626.099609375,11210.83984375,0.09,0.45096,0.25,0.7
2020-08-19,0.7603232860565186,27692.880859375,3374.85009765625,16577.400390625,11146.4599609375,0.09,0.45096,0.25,0.1
2020-08-20,0.7568761706352234,27739.73046875,3385.510009765625,16606.80078125,11264.9501953125,0.09,0.45096,0.25,0.1
2020-08-21,0.7591630816459656,27930.330078125,3397.159912109375,16517.900390625,11311.7998046875,0.09,0.45096,0.25,0.1
2020-08-24,0.7587311267852783,28308.4609375,3431.280029296875,16626.599609375,11379.7197265625,0.09,0.45096,0.25,0.1
2020-08-25,0.7565669417381287,28248.439453125,3443.6201171875,16617.5,11466.4697265625,0.09,0.45096,0.25,0.1
2020-08-26,0.7597051858901978,28331.919921875,3478.72998046875,16790.0,11665.0595703125,0.09,0.45096,0.25,0.1
2020-08-27,0.7611508965492249,28492.26953125,3484.550048828125,16731.5,11625.33984375,0.08,0.45096,0.25,0.1
2020-08-28,0.7621021866798401,28653.869140625,3508.010009765625,16705.80078125,11695.6298828125,0.09,0.45096,0.25,0.1
2020-08-31,0.7645084261894226,28430.05078125,3500.31005859375,16514.400390625,11775.4599609375,0.09,0.45096,0.25,0.1
2020-09-01,0.7671653032302856,28645.66015625,3526.64990234375,16645.0,11939.669921875,0.09,0.45096,0.25,0.1
2020-09-02,0.7661073803901672,29100.5,3580.840087890625,16698.0,12056.4404296875,0.09,0.45096,0.25,0.1
2020-09-03,0.7666007280349731,28292.73046875,3455.06005859375,16448.900390625,11458.099609375,0.09,0.45096,0.25,0.1
2020-09-04,0.7610524296760559,28133.310546875,3426.9599609375,16218.0,11313.1298828125,0.09,0.45096,0.25,0.1
2020-09-08,0.7636036276817322,27500.890625,3331.840087890625,16099.5,10847.6904296875,0.09,0.45096,0.25,0.1
2020-09-09,0.7553383708000183,27940.470703125,3398.9599609375,16383.599609375,11141.5595703125,0.09,0.45096,0.25,0.1
2020-09-10,0.7603117227554321,27534.580078125,3339.18994140625,16185.2998046875,10919.58984375,0.09,0.45096,0.25,0.1
2020-09-11,0.7581788301467896,27665.640625,3340.969970703125,16222.5,10853.5498046875,0.09,0.90276,0.25,0.1
2020-09-14,0.7586562633514404,27993.330078125,3383.5400390625,16360.099609375,11056.650390625,0.09,0.90276,0.25,0.1
2020-09-15,0.758915364742279,27995.599609375,3401.199951171875,16431.30078125,11190.3203125,0.09,0.90276,0.25,0.1
2020-09-16,0.7579891681671143,28032.380859375,3385.489990234375,16295.7001953125,11050.4697265625,0.09,0.90276,0.25,0.1
2020-09-17,0.7586389780044556,27901.98046875,3357.010009765625,16246.7001953125,10910.2802734375,0.09,0.90276,0.25,0.1
2020-09-18,0.760444700717926,27657.419921875,3319.469970703125,16199.0,10793.2802734375,0.09,0.90276,0.25,0.1
2020-09-21,0.7577364444732666,27147.69921875,3281.06005859375,15981.7998046875,10778.7998046875,0.09,0.90276,0.25,0.1
2020-09-22,0.7518796920776367,27288.1796875,3315.570068359375,16142.900390625,10963.6396484375,0.09,0.90276,0.25,0.1
2020-09-23,0.7520493268966675,26763.130859375,3236.919921875,15817.099609375,10632.990234375,0.09,0.90276,0.25,0.1
2020-09-24,0.7471886873245239,26815.439453125,3246.590087890625,15912.2998046875,10672.26953125,0.09,0.90276,0.25,0.1
2020-09-25,0.7489851117134094,27173.9609375,3298.4599609375,16065.400390625,10913.5595703125,0.09,0.90276,0.25,0.1
2020-09-28,0.7474511861801147,27584.060546875,3351.60009765625,16242.7998046875,11117.5302734375,0.09,0.90276,0.25,0.1
2020-09-29,0.7486823201179504,27452.66015625,3335.469970703125,16211.5,11085.25,0.09,0.90276,0.25,0.1
2020-09-30,0.747171938419342,27781.69921875,3363.0,16121.400390625,11167.509765625,0.09,0.90276,0.25,0.1
2020-10-01,0.7515801787376404,27816.900390625,3380.800048828125,16184.5,11326.509765625,0.09,0.90276,0.25,0.1
2020-10-02,0.752785325050354,27682.810546875,3348.419921875,16199.2998046875,11075.01953125,0.09,0.90276,0.25,0.1
2020-10-05,0.7523888349533081,28148.640625,3408.60009765625,16410.19921875,11332.490234375,0.09,0.90276,0.25,0.1
2020-10-06,0.7543184757232666,27772.759765625,3360.969970703125,16236.099609375,11154.599609375,0.09,0.90276,0.25,0.1
2020-10-07,0.7506775259971619,28303.4609375,3419.43994140625,16428.30078125,11364.599609375,0.09,0.90276,0.25,0.1
2020-10-08,0.7542729377746582,28425.509765625,3446.830078125,16534.5,11420.98046875,0.09,0.90276,0.25,0.1
2020-10-09,0.7580294013023376,28586.900390625,3477.139892578125,16562.80078125,11579.9404296875,0.09,0.90276,0.25,0.1
2020-10-13,0.7626311182975769,28679.810546875,3511.929931640625,16510.80078125,11863.900390625,0.09,1.03422,0.25,0.1
2020-10-14,0.7609307765960693,28514.0,3488.669921875,16455.400390625,11768.73046875,0.09,1.03422,0.25,0.1
2020-10-15,0.7605372667312622,28494.19921875,3483.340087890625,16501.0,11713.8701171875,0.09,1.03422,0.25,0.1
2020-10-16,0.7561379671096802,28606.310546875,3483.81005859375,16438.80078125,11671.5595703125,0.09,1.03422,0.25,0.1
2020-10-19,0.7587656378746033,28195.419921875,3426.919921875,16274.099609375,11478.8798828125,0.09,1.03422,0.25,0.1
2020-10-20,0.7581673860549927,28308.7890625,3443.1201171875,16273.2998046875,11516.490234375,0.09,1.03422,0.25,0.1
2020-10-21,0.7621660828590393,28210.8203125,3435.56005859375,16230.2001953125,11484.6904296875,0.09,1.03422,0.25,0.5
2020-10-22,0.7602712512016296,28363.66015625,3453.489990234375,16279.400390625,11506.009765625,0.09,1.03422,0.25,0.5
2020-10-23,0.7612261772155762,28335.5703125,3465.389892578125,16304.099609375,11548.2802734375,0.09,1.03422,0.25,0.5
2020-10-26,0.7606182098388672,27685.380859375,3400.969970703125,16079.599609375,11358.9404296875,0.09,1.03422,0.25,0.5
2020-10-27,0.7572258114814758,27463.189453125,3390.679931640625,16020.900390625,11431.349609375,0.09,1.03422,0.25,0.5
2020-10-28,0.7580466866493225,26519.94921875,3271.030029296875,15586.599609375,11004.8701171875,0.09,1.03422,0.25,0.5
2020-10-29,0.7512865662574768,26659.109375,3310.110107421875,15670.7001953125,11185.58984375,0.09,1.03422,0.25,0.5
2020-10-30,0.7510157823562622,26501.599609375,3269.9599609375,15580.599609375,10911.58984375,0.09,1.03422,0.25,0.5
2020-11-02,0.7480606436729431,26925.05078125,3310.239990234375,15696.900390625,10957.6103515625,0.09,1.03422,0.25,0.5
2020-11-03,0.7564010620117188,27480.029296875,3369.159912109375,15939.2001953125,11160.5703125,0.09,1.03422,0.25,0.5
2020-11-04,0.7632364630699158,27847.66015625,3443.43994140625,15998.7001953125,11590.7802734375,0.09,1.03422,0.25,0.5
2020-11-05,0.7618235349655151,28390.1796875,3510.449951171875,16298.2001953125,11890.9296875,0.09,1.03422,0.25,0.5
2020-11-06,0.7644032835960388,28323.400390625,3509.43994140625,16282.7998046875,11895.23046875,0.09,1.03422,0.25,0.5
2020-11-09,0.7679135203361511,29157.970703125,3550.5,16475.900390625,11713.7802734375,0.09,1.03422,0.25,0.5
2020-11-10,0.7688109278678894,29420.919921875,3545.530029296875,16615.400390625,11553.8603515625,0.09,1.03422,0.25,0.5
2020-11-11,0.7674008011817932,29397.630859375,3572.659912109375,16774.099609375,11786.4296875,0.09,1.03422,0.25,0.5
2020-11-12,0.7658023238182068,29080.169921875,3537.010009765625,16582.19921875,11709.58984375,0.09,0.79745,0.25,0.5
2020-11-13,0.7612667679786682,29479.810546875,3585.14990234375,16675.599609375,11829.2900390625,0.09,0.79745,0.25,0.5
2020-11-16,0.7619860172271729,29950.439453125,3626.909912109375,16889.80078125,11924.1298828125,0.09,0.79745,0.25,0.5
2020-11-17,0.7648007869720459,29783.349609375,3609.530029296875,16948.099609375,11899.33984375,0.09,0.79745,0.25,0.5
2020-11-18,0.7630675435066223,29438.419921875,3567.7900390625,16889.80078125,11801.599609375,0.09,0.79745,0.25,0.7
2020-11-19,0.7642806172370911,29483.23046875,3581.8701171875,16909.80078125,11904.7099609375,0.08,0.79745,0.25,0.7
2020-11-20,0.7641929388046265,29263.48046875,3557.5400390625,17019.099609375,11854.9697265625,0.08,0.79745,0.25,0.7
2020-11-23,0.764397382736206,29591.26953125,3577.590087890625,17094.5,11880.6298828125,0.08,0.79745,0.25,0.7
2020-11-24,0.7648534178733826,30046.240234375,3635.409912109375,17274.30078125,12036.7900390625,0.08,0.79745,0.25,0.7
2020-11-25,0.7694438099861145,29872.470703125,3629.64990234375,17313.099609375,12094.400390625,0.08,0.79745,0.25,0.7
2020-11-27,0.7680255770683289,29910.369140625,3638.35009765625,17396.599609375,12205.849609375,0.08,0.79745,0.25,0.7
2020-11-30,0.7702617645263672,29638.640625,3621.6298828125,17190.30078125,12198.740234375,0.09,0.79745,0.25,0.7
2020-12-01,0.7697044014930725,29823.919921875,3662.449951171875,17296.900390625,12355.1103515625,0.09,0.79745,0.25,0.7
2020-12-02,0.7732157707214355,29883.7890625,3669.010009765625,17358.19921875,12349.3701171875,0.09,0.79745,0.25,0.7
2020-12-03,0.7741615772247314,29969.51953125,3666.719970703125,17398.0,12377.1796875,0.09,0.79745,0.25,0.7
2020-12-04,0.7773268818855286,30218.259765625,3699.1201171875,17521.0,12464.23046875,0.09,0.79745,0.25,0.7
2020-12-07,0.7824971675872803,30069.7890625,3691.9599609375,17582.400390625,12519.9501953125,0.09,0.79745,0.25,0.7
2020-12-08,0.7811279296875,30173.880859375,3702.25,17639.0,12582.76953125,0.09,0.79745,0.25,0.7
2020-12-09,0.7802624702453613,30068.810546875,3672.820068359375,17559.900390625,12338.9501953125,0.09,0.79745,0.25,0.7
2020-12-10,0.7797635793685913,29999.259765625,3668.10009765625,17593.30078125,12405.8095703125,0.09,0.8551,0.25,0.7
2020-12-11,0.7849786281585693,30046.369140625,3663.4599609375,17548.900390625,12377.8701171875,0.09,0.8551,0.25,0.7
2020-12-14,0.7842767834663391,29861.55078125,3647.489990234375,17387.400390625,12440.0400390625,0.09,0.8551,0.25,0.7
2020-12-15,0.7836806774139404,30199.310546875,3694.6201171875,17506.5,12595.0595703125,0.09,0.8551,0.25,0.7
2020-12-16,0.7874263525009155,30154.5390625,3701.169921875,17567.400390625,12658.1904296875,0.09,0.8551,0.25,1.0
2020-12-17,0.7844982743263245,30303.369140625,3722.47998046875,17652.900390625,12764.75,0.09,0.8551,0.25,1.0
2020-12-18,0.785484254360199,30179.05078125,3709.409912109375,17534.599609375,12755.6396484375,0.09,0.8551,0.25,1.0
2020-12-21,0.7806035876274109,30216.44921875,3694.919921875,17500.900390625,12742.51953125,0.09,0.8551,0.25,1.0
2020-12-22,0.7780163288116455,30015.509765625,3687.260009765625,17552.5,12807.919921875,0.09,0.8551,0.25,1.0
2020-12-23,0.7755966186523438,30129.830078125,3690.010009765625,17593.599609375,12771.1103515625,0.09,0.8551,0.25,1.0
2020-12-24,0.7784827947616577,30199.869140625,3703.06005859375,17623.900390625,12804.73046875,0.09,0.8551,0.25,1.0
2020-12-29,0.7788161635398865,30335.669921875,3727.0400390625,17543.400390625,12850.2197265625,0.09,0.8551,0.25,1.0
2020-12-30,0.7799034714698792,30409.560546875,3732.0400390625,17545.80078125,12870.0,0.09,0.8551,0.25,1.0
2020-12-31,0.784270703792572,30606.48046875,3756.070068359375,17433.400390625,12888.2802734375,0.09,0.8551,0.25,1.0
2021-01-04,0.7860337495803833,30223.890625,3700.64990234375,17527.80078125,12698.4501953125,0.09,0.8551,0.25,1.0
2021-01-05,0.7824113965034485,30391.599609375,3726.860107421875,17682.5,12818.9599609375,0.09,0.8551,0.25,1.0
2021-01-06,0.788973331451416,30829.400390625,3748.139892578125,17828.099609375,12740.7900390625,0.09,0.8551,0.25,1.0
2021-01-07,0.789552628993988,31041.130859375,3803.7900390625,18027.599609375,13067.48046875,0.09,0.8551,0.25,1.0
2021-01-08,0.7884072065353394,31097.970703125,3824.679931640625,18042.099609375,13201.98046875,0.09,0.8551,0.25,1.0
2021-01-11,0.7854965925216675,31008.689453125,3799.610107421875,17934.5,13036.4296875,0.09,0.8551,0.25,1.0
2021-01-12,0.7829995155334473,31068.689453125,3801.18994140625,17985.80078125,13072.4296875,0.09,0.8551,0.25,1.0
2021-01-13,0.7869244813919067,31060.470703125,3809.840087890625,17934.69921875,13128.9501953125,0.09,1.12973,0.25,1.0
2021-01-14,0.7875193953514099,30991.51953125,3795.5400390625,17958.099609375,13112.6396484375,0.09,1.12973,0.25,1.0
2021-01-15,0.7906575798988342,30814.259765625,3768.25,17909.0,12998.5,0.09,1.12973,0.25,1.0
2021-01-19,0.784436821937561,30930.51953125,3798.909912109375,17957.400390625,13197.1796875,0.09,1.12973,0.25,1.0
2021-01-20,0.785996675491333,31188.380859375,3851.85009765625,18014.900390625,13457.25,0.09,1.12973,0.25,0.7
2021-01-21,0.7920165061950684,31176.009765625,3853.070068359375,17916.19921875,13530.91015625,0.08,1.12973,0.25,0.7
2021-01-22,0.7907201051712036,30996.98046875,3841.469970703125,17845.900390625,13543.0595703125,0.08,1.12973,0.25,0.7
2021-01-25,0.7859843373298645,30960.0,3855.360107421875,17906.0,13635.990234375,0.08,1.12973,0.25,0.7
2021-01-26,0.7850834727287292,30937.0390625,3849.6201171875,17779.400390625,13626.0595703125,0.08,1.12973,0.25,0.7
2021-01-27,0.7877799868583679,30303.169921875,3750.77001953125,17424.400390625,13270.599609375,0.08,1.12973,0.25,0.7
2021-01-28,0.7802746295928955,30603.359375,3787.3798828125,17657.19921875,13337.16015625,0.07,1.12973,0.25,0.7
2021-01-29,0.7793685793876648,29982.619140625,3714.239990234375,17337.0,13070.6904296875,0.07,1.12973,0.25,0.7
2021-02-01,0.781115710735321,30211.91015625,3773.860107421875,17692.5,13403.3896484375,0.08,1.12973,0.25,0.7
2021-02-02,0.7784523963928223,30687.48046875,3826.31005859375,17874.5,13612.7802734375,0.08,1.12973,0.25,0.7
2021-02-03,0.7821605205535889,30723.599609375,3830.169921875,17915.900390625,13610.5400390625,0.08,1.12973,0.25,0.7
2021-02-04,0.7822278141975403,31055.859375,3871.739990234375,18042.0,13777.740234375,0.08,1.12973,0.25,0.7
2021-02-05,0.7798547744750977,31148.240234375,3886.830078125,18135.900390625,13856.2998046875,0.08,1.12973,0.25,0.7
2021-02-08,0.7837973237037659,31385.759765625,3915.590087890625,18330.30078125,13987.6396484375,0.07,1.12973,0.25,0.7
2021-02-09,0.785071074962616,31375.830078125,3911.22998046875,18408.599609375,14007.7001953125,0.08,1.12973,0.25,0.7
2021-02-10,0.7875814437866211,31437.80078125,3909.8798828125,18457.80078125,13972.5302734375,0.08,1.21883,0.25,0.7
2021-02-11,0.7876496315002441,31430.69921875,3916.3798828125,18393.0,14025.76953125,0.08,1.21883,0.25,0.7
2021-02-12,0.7873644232749939,31458.400390625,3934.830078125,18460.19921875,14095.4697265625,0.08,1.21883,0.25,0.7
2021-02-16,0.7914146780967712,31522.75,3932.590087890625,18492.5,14047.5,0.08,1.21883,0.25,0.7
2021-02-17,0.7868439555168152,31613.01953125,3931.330078125,18374.80078125,13965.490234375,0.08,1.21883,0.25,1.0
2021-02-18,0.7874078154563904,31493.33984375,3913.969970703125,18274.099609375,13865.3603515625,0.07,1.21883,0.25,1.0
2021-02-19,0.7885875701904297,31494.3203125,3906.7099609375,18384.30078125,13874.4599609375,0.07,1.21883,0.25,1.0
2021-02-22,0.7937326431274414,31521.689453125,3876.5,18416.69921875,13533.0498046875,0.07,1.21883,0.25,1.0
2021-02-23,0.7930842638015747,31537.349609375,3881.3701171875,18330.099609375,13465.2001953125,0.07,1.21883,0.25,1.0
2021-02-24,0.7941171526908875,31961.859375,3925.429931640625,18484.5,13597.9697265625,0.07,1.21883,0.25,1.0
2021-02-25,0.799360454082489,31402.009765625,3829.340087890625,18223.5,13119.4296875,0.07,1.21883,0.25,1.0
2021-02-26,0.7930276989936829,30932.369140625,3811.14990234375,18060.30078125,13192.349609375,0.07,1.21883,0.25,1.0
2021-03-01,0.7876496315002441,31535.509765625,3901.820068359375,18299.599609375,13588.830078125,0.07,1.21883,0.25,1.0
2021-03-02,0.7910453677177429,31391.51953125,3870.2900390625,18421.599609375,13358.7900390625,0.07,1.21883,0.25,1.0
2021-03-03,0.7914146780967712,31270.08984375,3819.719970703125,18320.69921875,12997.75,0.07,1.21883,0.25,1.0
2021-03-04,0.7892223596572876,30924.140625,3768.469970703125,18125.69921875,12723.4697265625,0.07,1.21883,0.25,1.0
2021-03-05,0.7887741923332214,31496.30078125,3841.93994140625,18381.0,12920.150390625,0.07,1.21883,0.25,1.0
2021-03-08,0.7916465401649475,31802.439453125,3821.35009765625,18457.80078125,12609.16015625,0.07,1.21883,0.25,1.0
2021-03-09,0.7900204658508301,31832.740234375,3875.43994140625,18599.19921875,13073.8203125,0.07,1.21883,0.25,1.0
2021-03-10,0.7909452319145203,32297.01953125,3898.81005859375,18690.0,13068.830078125,0.07,1.57039,0.25,1.0
2021-03-11,0.7923867702484131,32485.58984375,3939.340087890625,18844.599609375,13398.669921875,0.07,1.57039,0.25,1.0
2021-03-12,0.7979954481124878,32778.640625,3943.340087890625,18851.30078125,13319.8603515625,0.07,1.57039,0.25,1.0
2021-03-15,0.8019696474075317,32953.4609375,3968.93994140625,18954.80078125,13459.7099609375,0.07,1.57039,0.25,1.0
2021-03-16,0.8015710711479187,32825.94921875,3962.7099609375,18874.0,13471.5703125,0.07,1.57039,0.25,1.0
2021-03-17,0.8036841154098511,33015.37109375,3974.1201171875,18983.099609375,13525.2001953125,0.07,1.57039,0.25,1.1
2021-03-18,0.8071025013923645,32862.30078125,3915.4599609375,18836.5,13116.169921875,0.07,1.57039,0.25,1.1
2021-03-19,0.8005828261375427,32627.970703125,3913.10009765625,18854.0,13215.240234375,0.07,1.57039,0.25,1.1
2021-03-22,0.7985370755195618,32731.19921875,3940.590087890625,18815.099609375,13377.5400390625,0.07,1.57039,0.25,1.1
2021-03-23,0.7986710071563721,32423.150390625,3910.52001953125,18669.80078125,13227.7001953125,0.07,1.57039,0.25,1.1
2021-03-24,0.7942748665809631,32420.060546875,3889.139892578125,18628.30078125,12961.8896484375,0.07,1.57039,0.25,1.1
2021-03-25,0.7951211333274841,32619.48046875,3909.52001953125,18651.099609375,12977.6796875,0.07,1.57039,0.25,1.1
2021-03-26,0.793537437915802,33072.87890625,3974.5400390625,18752.599609375,13138.73046875,0.07,1.57039,0.25,1.1
2021-03-29,0.7946472764015198,33171.37109375,3971.090087890625,18719.19921875,13059.650390625,0.07,1.57039,0.25,1.1
2021-03-30,0.7942559719085693,33066.9609375,3958.550048828125,18705.599609375,13045.3896484375,0.07,1.57039,0.25,1.1
2021-03-31,0.7923428416252136,32981.55078125,3972.889892578125,18700.69921875,13246.8701171875,0.06,1.57039,0.25,1.1
2021-04-01,0.7959058284759521,33153.2109375,4019.8701171875,18990.30078125,13480.1103515625,0.07,1.57039,0.25,1.1
2021-04-05,0.7959248423576355,33527.19140625,4077.909912109375,19026.80078125,13705.58984375,0.07,1.57039,0.25,1.1
2021-04-06,0.7987092733383179,33430.23828125,4073.93994140625,19104.099609375,13698.3798828125,0.07,1.57039,0.25,1.1
2021-04-07,0.7954563498497009,33446.26171875,4079.949951171875,19129.099609375,13688.83984375,0.07,1.57039,0.25,1.1
2021-04-08,0.7928516268730164,33503.5703125,4097.169921875,19228.900390625,13829.3095703125,0.07,1.57039,0.25,1.1
2021-04-09,0.7960389256477356,33800.6015625,4128.7998046875,19228.0,13900.1904296875,0.07,1.57039,0.25,1.1
2021-04-12,0.7980336546897888,33745.3984375,4127.990234375,19201.30078125,13850.0,0.07,1.57039,0.25,1.1
2021-04-13,0.7962417006492615,33677.26953125,4141.58984375,19203.69921875,13996.099609375,0.07,2.80461,0.25,1.1
2021-04-14,0.79763263463974,33730.890625,4124.66015625,19171.69921875,13857.83984375,0.07,2.80461,0.25,1.1
2021-04-15,0.7989134788513184,34035.98828125,4170.419921875,19321.900390625,14038.759765625,0.07,2.80461,0.25,1.1
2021-04-16,0.7972129583358765,34200.671875,4185.47021484375,19351.30078125,14052.33984375,0.07,2.80461,0.25,1.1
2021-04-19,0.7988751530647278,34077.62890625,4163.259765625,19204.400390625,13914.76953125,0.07,2.80461,0.25,1.1
2021-04-20,0.7986136078834534,33821.30078125,4134.93994140625,19040.80078125,13786.26953125,0.07,2.80461,0.25,1.1
2021-04-21,0.792927086353302,34137.30859375,4173.419921875,19143.30078125,13950.2197265625,0.07,2.80461,0.25,2.2
2021-04-22,0.7997632622718811,33815.8984375,4134.97998046875,19031.599609375,13818.41015625,0.07,2.80461,0.25,2.2
2021-04-23,0.7998144030570984,34043.48828125,4180.169921875,19102.30078125,14016.8095703125,0.07,2.80461,0.25,2.2
2021-04-26,0.8007944226264954,33981.5703125,4187.6201171875,19170.599609375,14138.7802734375,0.07,2.80461,0.25,2.2
2021-04-27,0.8067118525505066,33984.9296875,4186.72021484375,19175.099609375,14090.2197265625,0.07,2.80461,0.25,2.2
2021-04-28,0.806048572063446,33820.37890625,4183.18017578125,19357.0,14051.0302734375,0.07,2.80461,0.25,2.2
2021-04-29,0.8128164410591125,34060.359375,4211.47021484375,19255.900390625,14082.5498046875,0.06,2.80461,0.25,2.2
2021-04-30,0.8145843148231506,33874.8515625,4181.169921875,19108.30078125,13962.6796875,0.05,2.80461,0.25,2.2
2021-05-03,0.8143919110298157,34113.23046875,4192.66015625,19213.19921875,13895.1201171875,0.06,2.80461,0.25,2.2
2021-05-04,0.8143255710601807,34133.03125,4164.66015625,19188.0,13633.5,0.06,2.80461,0.25,2.2
2021-05-05,0.8129948973655701,34230.33984375,4167.58984375,19310.69921875,13582.419921875,0.06,2.80461,0.25,2.2
2021-05-06,0.8151886463165283,34548.53125,4201.6201171875,19291.0,13632.83984375,0.06,2.80461,0.25,2.2
2021-05-07,0.8227744102478027,34777.76171875,4232.60009765625,19472.69921875,13752.240234375,0.06,2.80461,0.25,2.2
2021-05-10,0.8254911303520203,34742.8203125,4188.43017578125,19361.900390625,13401.8603515625,0.06,2.80461,0.25,2.2
2021-05-11,0.8268768191337585,34269.16015625,4152.10009765625,19274.0,13389.4296875,0.06,2.80461,0.25,2.2
2021-05-12,0.8266922235488892,33587.66015625,4063.0400390625,19107.80078125,13031.6796875,0.06,4.79932,0.25,2.2
2021-05-13,0.8250417113304138,34021.44921875,4112.5,19135.80078125,13124.990234375,0.06,4.79932,0.25,2.2
2021-05-14,0.8218074440956116,34382.12890625,4173.85009765625,19366.69921875,13429.98046875,0.06,4.79932,0.25,2.2
2021-05-17,0.8256956338882446,34327.7890625,4163.2900390625,19474.69921875,13379.0498046875,0.06,4.79932,0.25,2.2
2021-05-18,0.8290842175483704,34060.66015625,4127.830078125,19507.099609375,13303.6396484375,0.06,4.79932,0.25,2.2
2021-05-19,0.8283150792121887,33896.0390625,4115.68017578125,19417.0,13299.740234375,0.06,4.79932,0.25,3.4
2021-05-20,0.8242459893226624,34084.1484375,4159.1201171875,19543.0,13535.740234375,0.06,4.79932,0.25,3.4
2021-05-21,0.8290155529975891,34207.83984375,4155.85986328125,19527.30078125,13470.990234375,0.06,4.79932,0.25,3.4
2021-05-25,0.8298892974853516,34312.4609375,4188.1298828125,19564.099609375,13657.169921875,0.06,4.79932,0.25,3.4
2021-05-26,0.8289124369621277,34323.05078125,4195.990234375,19745.5,13738.0,0.06,4.79932,0.25,3.4
2021-05-27,0.8243955373764038,34464.640625,4200.8798828125,19774.400390625,13736.2802734375,0.06,4.79932,0.25,3.4
2021-05-28,0.8284866809844971,34529.44921875,4204.10986328125,19852.19921875,13748.740234375,0.05,4.79932,0.25,3.4
2021-06-01,0.8291392922401428,34575.30859375,4202.0400390625,19976.0,13736.48046875,0.06,4.79932,0.25,3.4
2021-06-02,0.8285690546035767,34600.37890625,4208.1201171875,19971.19921875,13756.330078125,0.06,4.79932,0.25,3.4
