,epochs,batch_size,learning_rate,units,units2,activation1,activation2,mse,rmse,mae
1158,100,32,0.1,16,64,tanh,relu,1.8871286957861996e-05,0.004344109455096867,0.0038612805948340908
319,50,32,0.001,64,64,sigmoid,sigmoid,1.8975670166931098e-05,0.004356107226289443,0.0037391941538759276
475,50,32,0.1,64,32,tanh,sigmoid,1.9062205726374878e-05,0.004366028598895669,0.003181331560115618
1446,100,64,0.1,64,32,tanh,relu,1.9069211109632833e-05,0.004366830785550641,0.003605602340078861
48,50,16,0.001,32,64,sigmoid,relu,1.9155786817783408e-05,0.004376732436165524,0.003559531273300003
195,50,16,0.1,32,16,tanh,relu,1.917085680804841e-05,0.004378453700571517,0.0038239358001155395
690,50,64,0.1,32,32,tanh,relu,1.9265794202015625e-05,0.004389281741015906,0.003407689732746372
257,50,32,0.001,16,32,sigmoid,tanh,1.9328600350470117e-05,0.004396430410056563,0.0037588162769712097
514,50,64,0.001,32,16,relu,sigmoid,1.9379744315681275e-05,0.004402243100475174,0.0038102930022072545
309,50,32,0.001,64,32,sigmoid,relu,1.9447948506859713e-05,0.004409982823873548,0.0037335597747437037
661,50,64,0.1,16,32,sigmoid,sigmoid,1.948895697715919e-05,0.004414629879973993,0.0035719525264197886
264,50,32,0.001,16,64,sigmoid,relu,1.9531522350845862e-05,0.0044194481952893015,0.0039385895420195665
714,50,64,0.1,64,32,sigmoid,relu,1.953457778087948e-05,0.00441979386180843,0.0036130375547712844
3,50,16,0.001,16,16,sigmoid,relu,1.9545333703388988e-05,0.004421010484424233,0.0035516037886794065
1218,100,64,0.001,16,16,sigmoid,relu,1.974581110508606e-05,0.004443625896167009,0.0038278949810242628
682,50,64,0.1,32,16,tanh,sigmoid,1.9746780200729872e-05,0.0044437349381719286,0.003906974937552944
255,50,32,0.001,16,32,sigmoid,relu,1.9785442708765095e-05,0.004448083037530335,0.003921114255950687
267,50,32,0.001,16,64,tanh,relu,1.9913806577714087e-05,0.004462488832222899,0.004029466699884335
452,50,32,0.1,32,64,relu,tanh,1.998407145863928e-05,0.0044703547352127745,0.0034789086666609055
1238,100,64,0.001,16,64,sigmoid,tanh,2.0023767907118835e-05,0.004474792498777886,0.003729308721964685
187,50,16,0.1,16,64,tanh,sigmoid,2.0079669841596048e-05,0.004481034461103379,0.003983155230615968
487,50,64,0.001,16,16,relu,sigmoid,2.0235849250459393e-05,0.004498427419716738,0.003492828994409768
692,50,64,0.1,32,32,tanh,tanh,2.0337067131648434e-05,0.00450966374928868,0.0037170141037623024
644,50,64,0.01,64,64,sigmoid,tanh,2.038199281025467e-05,0.004514642046746859,0.0038794056095462445
1452,100,64,0.1,64,64,sigmoid,relu,2.045886704600364e-05,0.004523147913345709,0.003573342431022533
550,50,64,0.001,64,32,relu,sigmoid,2.0579118609509547e-05,0.004536421343913013,0.0036361089360060724
1264,100,64,0.001,32,64,sigmoid,sigmoid,2.0639954531529136e-05,0.004543121672542915,0.0039130445221061735
318,50,32,0.001,64,64,sigmoid,relu,2.0641252118288924e-05,0.00454326447813562,0.003796705129067886
660,50,64,0.1,16,32,sigmoid,relu,2.0794683169690264e-05,0.004560118767059721,0.003999736814502328
263,50,32,0.001,16,64,relu,tanh,2.0883997716947267e-05,0.004569901280875471,0.003773148591088957
431,50,32,0.1,16,64,tanh,tanh,2.098054294528975e-05,0.004580452264273666,0.003766826589704803
1175,100,32,0.1,32,32,sigmoid,tanh,2.1038559302639312e-05,0.004586780930308239,0.0038904855937365616
962,100,16,0.1,64,32,tanh,tanh,2.105574023182082e-05,0.0045886534224999845,0.003872935402369447
1202,100,32,0.1,64,32,sigmoid,tanh,2.105743482383663e-05,0.0045888380690362815,0.003872104027293756
532,50,64,0.001,32,64,relu,sigmoid,2.1077715583230215e-05,0.004591047329665663,0.0038931296596791784
1451,100,64,0.1,64,64,relu,tanh,2.107934149479148e-05,0.004591224400395986,0.0039316344961678315
437,50,32,0.1,32,16,sigmoid,tanh,2.1094223002607677e-05,0.004592844761431381,0.003859230147235114
968,100,16,0.1,64,64,sigmoid,tanh,2.1100694653078072e-05,0.004593549243567339,0.003941988747632157
446,50,32,0.1,32,32,sigmoid,tanh,2.1124047970047063e-05,0.004596090509340201,0.003851860888529981
447,50,32,0.1,32,32,tanh,relu,2.1139089682625125e-05,0.004597726577627809,0.003926256336239355
473,50,32,0.1,64,32,sigmoid,tanh,2.1168965047031773e-05,0.0046009743584410215,0.003842899375375939
1405,100,64,0.1,32,16,relu,sigmoid,2.120724767377613e-05,0.004605132753111047,0.003835895664935565
1191,100,32,0.1,64,16,sigmoid,relu,2.122986217098263e-05,0.004607587456683012,0.0038329494187887944
1387,100,64,0.1,16,32,relu,sigmoid,2.123037552883174e-05,0.004607643164225257,0.003832872908686888
1167,100,32,0.1,32,16,tanh,relu,2.1253663848854e-05,0.004610169611722979,0.003919557524048991
1378,100,64,0.1,16,16,relu,sigmoid,2.1273409438216984e-05,0.0046123106398221906,0.003826787666454081
1225,100,64,0.001,16,32,relu,sigmoid,2.1275291223335752e-05,0.004612514631232702,0.003880554374317205
1152,100,32,0.1,16,64,relu,relu,2.1284833898124115e-05,0.0046135489482744315,0.003825268220938036
249,50,32,0.001,16,16,tanh,relu,2.1320340305809566e-05,0.004617395402801191,0.004026324190579356
1160,100,32,0.1,16,64,tanh,tanh,2.13397165724577e-05,0.004619493107740036,0.003800331566213284
1199,100,32,0.1,64,32,relu,tanh,2.1396784751772614e-05,0.004625665871177102,0.0038119283984068566
1431,100,64,0.1,64,16,relu,relu,2.141288815802534e-05,0.004627406201969451,0.003768730956791784
217,50,16,0.1,64,16,relu,sigmoid,2.1435341787344917e-05,0.00462983172343714,0.0038078339802545074
950,100,16,0.1,64,16,sigmoid,tanh,2.148765604474721e-05,0.004635477973709638,0.0038025847973893216
221,50,16,0.1,64,16,sigmoid,tanh,2.149594732751541e-05,0.004636372216239267,0.003801781528065366
248,50,32,0.001,16,16,sigmoid,tanh,2.1511688447488085e-05,0.0046380694741980835,0.0038562602627631713
1172,100,32,0.1,32,32,relu,tanh,2.1516909414822075e-05,0.004638632278465504,0.0037992507959641333
320,50,32,0.001,64,64,sigmoid,tanh,2.154121882007259e-05,0.004641251859150998,0.0038201117407888944
920,100,16,0.1,32,16,relu,tanh,2.15448141812044e-05,0.004641639169647335,0.0037971886087198713
233,50,16,0.1,64,32,tanh,tanh,2.1566356145008887e-05,0.004643959102426386,0.0037952320782829994
1137,100,32,0.1,16,16,sigmoid,relu,2.1594572895115425e-05,0.004646996115246432,0.003792734078394697
478,50,32,0.1,64,64,relu,sigmoid,2.160973548141704e-05,0.00464862726849734,0.0037914370500003194
1134,100,32,0.1,16,16,relu,relu,2.1674842624198805e-05,0.004655624837140424,0.0037859496622146874
1144,100,32,0.1,16,32,relu,sigmoid,2.1707967173047783e-05,0.004659180955173107,0.003782965074270817
461,50,32,0.1,64,16,relu,tanh,2.170868765610682e-05,0.004659258273170401,0.003783218199528624
657,50,64,0.1,16,32,relu,relu,2.1790082230619818e-05,0.004667984814737492,0.0037750494304992655
1135,100,32,0.1,16,16,relu,sigmoid,2.179672738799586e-05,0.004668696540577023,0.003776420250949645
1173,100,32,0.1,32,32,sigmoid,relu,2.1802973115160167e-05,0.004669365386769402,0.0037759533831848787
467,50,32,0.1,64,16,tanh,tanh,2.1844112532906312e-05,0.004673768557909807,0.0037729247281981914
678,50,64,0.1,32,16,sigmoid,relu,2.1870479909090185e-05,0.004676588490458636,0.0037710241201109303
1171,100,32,0.1,32,32,relu,sigmoid,2.18706228036974e-05,0.00467660376808827,0.0037710764569531432
1143,100,32,0.1,16,32,relu,relu,2.187216701571541e-05,0.004676768864901857,0.003770903542966198
483,50,32,0.1,64,64,tanh,relu,2.2000279961112398e-05,0.004690445603683343,0.004035983749980715
1388,100,64,0.1,16,32,relu,tanh,2.2010579480709132e-05,0.004691543400706119,0.0037611314738118084
963,100,16,0.1,64,64,relu,relu,2.202599544370092e-05,0.004693186065318626,0.003760436116695052
224,50,16,0.1,64,16,tanh,tanh,2.210391784184019e-05,0.004701480388328786,0.0037553627971858307
227,50,16,0.1,64,32,relu,tanh,2.2122612071124852e-05,0.004703468089731751,0.0037544788539448986
441,50,32,0.1,32,32,relu,relu,2.221162065670041e-05,0.004712920607935212,0.003752194307409705
708,50,64,0.1,64,16,tanh,relu,2.2297010299143716e-05,0.004721971018456564,0.003750973152978845
191,50,16,0.1,32,16,relu,tanh,2.231865265620623e-05,0.00472426212822767,0.0037631501723208484
659,50,64,0.1,16,32,relu,tanh,2.2334048142059515e-05,0.004725891253727652,0.0037502814392003187
1153,100,32,0.1,16,64,relu,sigmoid,2.2429811159666093e-05,0.004736012157888332,0.003752576568765453
1395,100,64,0.1,16,64,relu,relu,2.2442336577973154e-05,0.004737334332509492,0.0037528069087019106
685,50,64,0.1,32,32,relu,sigmoid,2.2480434896106752e-05,0.0047413536986926795,0.0037535012826956345
677,50,64,0.1,32,16,relu,tanh,2.2585879470324476e-05,0.004752460359679444,0.00375537673440017
954,100,16,0.1,64,32,relu,relu,2.2610448612079974e-05,0.004755044543648353,0.0037558043350755786
500,50,64,0.001,16,32,sigmoid,tanh,2.2647276586702318e-05,0.004758915484299161,0.003990763561702963
1423,100,64,0.1,32,64,relu,sigmoid,2.2680343516178146e-05,0.004762388425588377,0.0037570036294773184
944,100,16,0.1,32,64,tanh,tanh,2.2738220417616984e-05,0.0047684610114393285,0.003838180963270657
1274,100,64,0.001,64,16,sigmoid,tanh,2.276330944255664e-05,0.004771091011766244,0.004091386114281861
1263,100,64,0.001,32,64,sigmoid,relu,2.2794756405480435e-05,0.004774385447937822,0.003938167131655334
1410,100,64,0.1,32,16,tanh,relu,2.283842230987665e-05,0.004778956194596959,0.0037596235366179525
554,50,64,0.001,64,32,sigmoid,tanh,2.2853135720121376e-05,0.004780495342547817,0.004065989112211136
704,50,64,0.1,64,16,relu,tanh,2.288913812967792e-05,0.0047842594128744646,0.003760439644371715
648,50,64,0.1,16,16,relu,relu,2.2903826819996828e-05,0.0047857942726361345,0.003760673916800176
707,50,64,0.1,64,16,sigmoid,tanh,2.2980620562513685e-05,0.004793810651508222,0.003761883967724188
694,50,64,0.1,32,64,relu,sigmoid,2.3187030335723744e-05,0.004815291303309047,0.003765107628049998
684,50,64,0.1,32,32,relu,relu,2.3221996339121585e-05,0.004818920661218816,0.0037573989605859596
451,50,32,0.1,32,64,relu,sigmoid,2.3446271197940002e-05,0.004842134983448933,0.0037687580794205163
232,50,16,0.1,64,32,tanh,sigmoid,2.351556948447803e-05,0.004849285461228079,0.0037697223495938488
1229,100,64,0.001,16,32,sigmoid,tanh,2.361483254673042e-05,0.0048595094965161265,0.004345554855954964
172,50,16,0.1,16,32,relu,sigmoid,2.3646545268298233e-05,0.004862771356777762,0.0037715079322897913
423,50,32,0.1,16,64,relu,relu,2.3655540216891887e-05,0.004863696147673278,0.0037716289142498936
710,50,64,0.1,64,16,tanh,tanh,2.366461183858848e-05,0.004864628643441191,0.003771765394854991
199,50,16,0.1,32,32,relu,sigmoid,2.368492834909728e-05,0.004866716382644183,0.003772022741758614
1413,100,64,0.1,32,32,relu,relu,2.369461778875075e-05,0.00486771176105886,0.003772152109179612
190,50,16,0.1,32,16,relu,sigmoid,2.3703972462471257e-05,0.00486867255650565,0.003772281303108336
671,50,64,0.1,16,64,sigmoid,tanh,2.3750242155042696e-05,0.004873422016924319,0.004533133033317806
171,50,16,0.1,16,32,relu,relu,2.376035448415732e-05,0.004874459404298832,0.0037735159899381656
250,50,32,0.001,16,16,tanh,sigmoid,2.3763132862317423e-05,0.004874744389433914,0.004283747662156619
218,50,16,0.1,64,16,relu,tanh,2.3765425416047818e-05,0.004874979529808081,0.0037730904133395277
230,50,16,0.1,64,32,sigmoid,tanh,2.3770826853639364e-05,0.004875533494258794,0.004372707831370023
414,50,32,0.1,16,32,relu,relu,2.3775973952871564e-05,0.004876061315536502,0.003773229149344444
405,50,32,0.1,16,16,relu,relu,2.3802265112152497e-05,0.004878756512898804,0.0037734178511301965
1403,100,64,0.1,16,64,tanh,tanh,2.3825237356938466e-05,0.00488111025863363,0.004140911976496025
406,50,32,0.1,16,16,relu,sigmoid,2.388658242879354e-05,0.004887390144933545,0.0037746680944357857
935,100,16,0.1,32,32,tanh,tanh,2.3888379366477227e-05,0.004887573975550368,0.004386475081084319
726,50,64,0.1,64,64,tanh,relu,2.389550883608432e-05,0.004888303267605675,0.004095543770375615
1243,100,64,0.001,32,16,relu,sigmoid,2.3977311374459475e-05,0.004896663289880107,0.004070682093237552
462,50,32,0.1,64,16,sigmoid,relu,2.4004423404325017e-05,0.004899430926579639,0.003776170711199246
1386,100,64,0.1,16,32,relu,relu,2.402066370052569e-05,0.004901088011913854,0.0037760316282097533
164,50,16,0.1,16,16,relu,tanh,2.4040020755125537e-05,0.004903062385400122,0.0037766187261346475
433,50,32,0.1,32,16,relu,sigmoid,2.4112544207022954e-05,0.004910452546051428,0.003777573916877893
485,50,32,0.1,64,64,tanh,tanh,2.4134610490581993e-05,0.00491269890086722,0.0037777964496610982
1434,100,64,0.1,64,16,sigmoid,relu,2.4254261312601134e-05,0.004924861552632839,0.0037813720101911113
162,50,16,0.1,16,16,relu,relu,2.4258761318060054e-05,0.004925318397632792,0.0037815356134249124
482,50,32,0.1,64,64,sigmoid,tanh,2.4262204059862096e-05,0.0049256678795735,0.0037816607013692917
1380,100,64,0.1,16,16,sigmoid,relu,2.4300935522484032e-05,0.004929597906775362,0.003783063386571079
192,50,16,0.1,32,16,sigmoid,relu,2.4357224686466878e-05,0.004935303910243712,0.0037850871741874964
235,50,16,0.1,64,64,relu,sigmoid,2.4361870619250862e-05,0.004935774571356644,0.003785247885883042
266,50,32,0.001,16,64,sigmoid,tanh,2.4446969822461538e-05,0.00494438770956137,0.004193783811103662
686,50,64,0.1,32,32,relu,tanh,2.4466834231337228e-05,0.004946396085165161,0.003787651852947672
1454,100,64,0.1,64,64,sigmoid,tanh,2.465503835984354e-05,0.004965384009303161,0.004470044815789324
947,100,16,0.1,64,16,relu,tanh,2.4690466101279896e-05,0.004968950201126984,0.0038019103750094657
219,50,16,0.1,64,16,sigmoid,relu,2.4758704015727747e-05,0.00497581189513106,0.0038057737592561845
960,100,16,0.1,64,32,tanh,relu,2.477992700348208e-05,0.004977944053872249,0.003843524063297977
292,50,32,0.001,32,64,sigmoid,sigmoid,2.48292016599945e-05,0.004982890893848118,0.00433357706359787
1176,100,32,0.1,32,32,tanh,relu,2.483610355035938e-05,0.004983583404575404,0.004221268894143648
956,100,16,0.1,64,32,relu,tanh,2.4878552025656514e-05,0.004987840417019826,0.004492695969771281
700,50,64,0.1,32,64,tanh,sigmoid,2.4886338689580574e-05,0.004988620920613289,0.004164898269346363
680,50,64,0.1,32,16,sigmoid,tanh,2.4963290682005953e-05,0.004996327719636288,0.0038171597693964546
924,100,16,0.1,32,16,tanh,relu,2.500697759936865e-05,0.005000697711256765,0.0037267137254260187
180,50,16,0.1,16,64,relu,relu,2.507831386435536e-05,0.005007825262961494,0.0038234144557703184
1245,100,64,0.001,32,16,sigmoid,relu,2.5082447917294e-05,0.0050082380052563396,0.0043023864887569005
198,50,16,0.1,32,32,relu,relu,2.5254412964342815e-05,0.005025376897740389,0.0038326822984858836
464,50,32,0.1,64,16,sigmoid,tanh,2.5317728004310683e-05,0.005031672485795422,0.003836175681499009
1419,100,64,0.1,32,32,tanh,relu,2.532017065092511e-05,0.005031915207048417,0.004250521140780955
1154,100,32,0.1,16,64,relu,tanh,2.532429812375744e-05,0.005032325319746076,0.0038369202525966655
658,50,64,0.1,16,32,relu,sigmoid,2.5366689097846887e-05,0.00503653542604903,0.003838741054228376
666,50,64,0.1,16,64,relu,relu,2.537566562224741e-05,0.005037426488024159,0.00383980780051707
486,50,64,0.001,16,16,relu,relu,2.5413529757014252e-05,0.005041183368715549,0.004222811992442488
13,50,16,0.001,16,32,sigmoid,sigmoid,2.5470932874977575e-05,0.005046873574300983,0.004435396149159482
915,100,16,0.1,16,64,tanh,relu,2.547701630371572e-05,0.005047476231119441,0.004341511430079499
1442,100,64,0.1,64,32,relu,tanh,2.550400308706734e-05,0.005050148818308955,0.004552789074156697
1195,100,32,0.1,64,16,tanh,sigmoid,2.5528785280616883e-05,0.005052601832780501,0.004291346971644321
911,100,16,0.1,16,64,relu,tanh,2.553024961780586e-05,0.005052746739923332,0.003847561171162352
415,50,32,0.1,16,32,relu,sigmoid,2.569621717630108e-05,0.005069143633425776,0.0038556352133988564
902,100,16,0.1,16,32,relu,tanh,2.5730912464045347e-05,0.005072564683081464,0.0038573888156818435
1227,100,64,0.001,16,32,sigmoid,relu,2.5759116832686773e-05,0.005075344011265323,0.0042146983939628626
893,100,16,0.1,16,16,relu,tanh,2.5760782198291876e-05,0.005075508072921555,0.0038588829313228406
928,100,16,0.1,32,32,relu,sigmoid,2.57638410901603e-05,0.005075809402465808,0.003859035951526663
901,100,16,0.1,16,32,relu,sigmoid,2.576452377664695e-05,0.0050758766510472795,0.003859070129508721
892,100,16,0.1,16,16,relu,sigmoid,2.57781578368038e-05,0.00507721949858422,0.003859751260257297
891,100,16,0.1,16,16,relu,relu,2.5788750439360987e-05,0.005078262541397499,0.0038602798334481177
900,100,16,0.1,16,32,relu,relu,2.579137144005134e-05,0.005078520595611613,0.0038604105309767143
957,100,16,0.1,64,32,sigmoid,relu,2.581162152872092e-05,0.005080513903998386,0.003861419099515979
948,100,16,0.1,64,16,sigmoid,relu,2.582470125056945e-05,0.005081800984943177,0.003862069406466828
706,50,64,0.1,64,16,sigmoid,sigmoid,2.582669183350528e-05,0.005081996835251404,0.0038621674874440137
918,100,16,0.1,32,16,relu,relu,2.582819224167725e-05,0.00508214445305102,0.0038655400619893782
909,100,16,0.1,16,64,relu,relu,2.5891261158452306e-05,0.005088345620970759,0.0038653656444025794
477,50,32,0.1,64,64,relu,relu,2.592829590033521e-05,0.005091983493721794,0.003866406366847054
725,50,64,0.1,64,64,sigmoid,tanh,2.5933672930416973e-05,0.005092511456090892,0.0038674531615218795
675,50,64,0.1,32,16,relu,relu,2.5946429558005504e-05,0.005093763790951196,0.003868079468705338
507,50,64,0.001,16,64,sigmoid,relu,2.610577247938299e-05,0.005109380831312439,0.004483583952051569
695,50,64,0.1,32,64,relu,tanh,2.626943222492362e-05,0.005125371423118877,0.0038846881752204695
454,50,32,0.1,32,64,sigmoid,sigmoid,2.6298989891791584e-05,0.005128254078318623,0.004063438327292217
716,50,64,0.1,64,32,sigmoid,tanh,2.6349830698856183e-05,0.005133208616338925,0.003890017164541119
959,100,16,0.1,64,32,sigmoid,tanh,2.6375242284479162e-05,0.005135683234437183,0.004629863488675223
479,50,32,0.1,64,64,relu,tanh,2.645354896512893e-05,0.005143301368297305,0.003896832635841874
442,50,32,0.1,32,32,relu,sigmoid,2.654121010489752e-05,0.00515181619478971,0.0039015286674410994
699,50,64,0.1,32,64,tanh,relu,2.6570987273289917e-05,0.005154705352713181,0.0038344353802920016
203,50,16,0.1,32,32,sigmoid,tanh,2.6606140996427864e-05,0.0051581140930021955,0.004649212505983457
240,50,16,0.1,64,64,tanh,relu,2.684218753847725e-05,0.005180944656959506,0.004197363390871825
183,50,16,0.1,16,64,sigmoid,relu,2.7082493088235132e-05,0.005204084269901395,0.004037260393030434
424,50,32,0.1,16,64,relu,sigmoid,2.7169925660971854e-05,0.00521247788110145,0.003945533831349058
673,50,64,0.1,16,64,tanh,sigmoid,2.7196956680979545e-05,0.005215070151108185,0.004096081076011965
663,50,64,0.1,16,32,tanh,relu,2.7261188258087174e-05,0.005221224785247919,0.004477255849521729
498,50,64,0.001,16,32,sigmoid,relu,2.7295794775594667e-05,0.005224537757122123,0.004387747473572792
665,50,64,0.1,16,32,tanh,tanh,2.7328313979885846e-05,0.005227648991648717,0.0041680057187501954
1282,100,64,0.001,64,32,sigmoid,sigmoid,2.7450554706825876e-05,0.00523932769607188,0.004512266739147276
465,50,32,0.1,64,16,tanh,relu,2.751806612656084e-05,0.0052457664956191905,0.004516350848965777
722,50,64,0.1,64,64,relu,tanh,2.7718723868260978e-05,0.005264857440449929,0.00397522958212209
429,50,32,0.1,16,64,tanh,relu,2.775566406349925e-05,0.005268364458112142,0.004393246340765279
536,50,64,0.001,32,64,sigmoid,tanh,2.7868173585577554e-05,0.005279031500718437,0.004673236808103942
952,100,16,0.1,64,16,tanh,sigmoid,2.7914725097682483e-05,0.005283438756878183,0.004324270488727527
953,100,16,0.1,64,16,tanh,tanh,2.81092961268823e-05,0.005301820076811576,0.0047728135057579345
1394,100,64,0.1,16,32,tanh,tanh,2.81875466670367e-05,0.005309194540326875,0.004307592038309974
1412,100,64,0.1,32,16,tanh,tanh,2.832246162690558e-05,0.005321885157245089,0.004355989593386224
712,50,64,0.1,64,32,relu,sigmoid,2.838989353970124e-05,0.005328216731674983,0.004013802066147919
713,50,64,0.1,64,32,relu,tanh,2.8465221907111385e-05,0.005335280864875943,0.004018017755414269
951,100,16,0.1,64,16,tanh,relu,2.8544131583903546e-05,0.005342670828705765,0.00402241243089779
534,50,64,0.001,32,64,sigmoid,relu,2.8621645704645405e-05,0.005349920158716895,0.004689393234664725
283,50,32,0.001,32,32,sigmoid,sigmoid,2.864587314187378e-05,0.0053521839600179835,0.004600359244480024
239,50,16,0.1,64,64,sigmoid,tanh,2.866797253934834e-05,0.005354248083470577,0.0048221002377594625
681,50,64,0.1,32,16,tanh,relu,2.88846330617497e-05,0.005374442581491563,0.004411228585776675
1207,100,32,0.1,64,64,relu,sigmoid,2.9016312820084646e-05,0.005386679201519675,0.004851921134307618
561,50,64,0.001,64,64,sigmoid,relu,2.9086938577153344e-05,0.0053932308106693656,0.004552402287543562
194,50,16,0.1,32,16,sigmoid,tanh,2.9311180330395718e-05,0.005413980082194219,0.004778654586501502
509,50,64,0.001,16,64,sigmoid,tanh,2.935224075222486e-05,0.005417770828691895,0.004524342063089304
543,50,64,0.001,64,16,sigmoid,relu,2.9451422403533873e-05,0.005426916472872406,0.004725760458134013
955,100,16,0.1,64,32,relu,sigmoid,2.9598961355082814e-05,0.005440492749290529,0.004082392244814818
425,50,32,0.1,16,64,relu,tanh,2.987000707088407e-05,0.005465346015659399,0.004922362302265519
929,100,16,0.1,32,32,relu,tanh,2.9903718868767784e-05,0.005468429287169012,0.004102644520839425
545,50,64,0.001,64,16,sigmoid,tanh,2.9915839129871902e-05,0.005469537378048705,0.004771456116502774
501,50,64,0.001,16,32,tanh,relu,3.017306098570204e-05,0.005493001090997711,0.004718441049548236
563,50,64,0.001,64,64,sigmoid,tanh,3.0251866853266443e-05,0.005500169711314956,0.004638209205387339
1194,100,32,0.1,64,16,tanh,relu,3.0265138226349816e-05,0.0055013760302627755,0.004355385088401131
470,50,32,0.1,64,32,relu,tanh,3.0436050390360095e-05,0.005516887744948242,0.00413709517493039
552,50,64,0.001,64,32,sigmoid,relu,3.058043902189325e-05,0.005529958320086441,0.00479706392616911
443,50,32,0.1,32,32,relu,tanh,3.0743218349525296e-05,0.005544656738656172,0.004157998596451949
1237,100,64,0.001,16,64,sigmoid,sigmoid,3.0769345110500835e-05,0.00554701226882552,0.0048077435046011766
691,50,64,0.1,32,32,tanh,sigmoid,3.10558819296976e-05,0.005572780448725537,0.004587169897599016
1406,100,64,0.1,32,16,relu,tanh,3.119047833341757e-05,0.005584843626585938,0.0041918943354386316
1212,100,32,0.1,64,64,tanh,relu,3.1428805369412386e-05,0.005606139970551252,0.00469732030001231
969,100,16,0.1,64,64,tanh,relu,3.158857159600121e-05,0.0056203711261803,0.004696657617277729
256,50,32,0.001,16,32,sigmoid,sigmoid,3.1684614584493835e-05,0.005628908827161249,0.004743948696329871
438,50,32,0.1,32,16,tanh,relu,3.200265362648301e-05,0.005657088794290135,0.0050533688929231485
1415,100,64,0.1,32,32,relu,tanh,3.201638358429556e-05,0.005658302182129862,0.004567163792682767
1220,100,64,0.001,16,16,sigmoid,tanh,3.2098878447832294e-05,0.005665587211210529,0.004744444710800063
1205,100,32,0.1,64,32,tanh,tanh,3.231260260197647e-05,0.005684417525303403,0.004273906456322785
723,50,64,0.1,64,64,sigmoid,relu,3.233873886106927e-05,0.00568671599968464,0.004689404887563845
696,50,64,0.1,32,64,sigmoid,relu,3.234323326912404e-05,0.005687111153223932,0.00473414548530856
1432,100,64,0.1,64,16,relu,sigmoid,3.287107239224466e-05,0.005733329956687009,0.004313200350224905
1185,100,32,0.1,32,64,tanh,relu,3.290208502282584e-05,0.005736033910536603,0.0047825238405709075
440,50,32,0.1,32,16,tanh,tanh,3.292345453439619e-05,0.005737896350963146,0.004838305090356895
466,50,32,0.1,64,16,tanh,sigmoid,3.3016564023891824e-05,0.005746004178896133,0.004655163869995543
457,50,32,0.1,32,64,tanh,sigmoid,3.33358814465267e-05,0.005773723360754887,0.0044095371804813155
4,50,16,0.001,16,16,sigmoid,sigmoid,3.3517532759713655e-05,0.005789432853027458,0.004891739452043218
1409,100,64,0.1,32,16,sigmoid,tanh,3.352206964595463e-05,0.005789824664526088,0.004361881449541367
719,50,64,0.1,64,32,tanh,tanh,3.360769913270916e-05,0.005797214773726187,0.004662358768944555
518,50,64,0.001,32,16,sigmoid,tanh,3.3658475708716493e-05,0.005801592514880418,0.004963940366802863
571,50,64,0.01,16,16,sigmoid,sigmoid,3.39054854941356e-05,0.005822841702651344,0.0049815432419967574
1193,100,32,0.1,64,16,sigmoid,tanh,3.427175334366987e-05,0.005854208173926673,0.004428983122151468
668,50,64,0.1,16,64,relu,tanh,3.437631537958711e-05,0.005863131874654288,0.00524765191133368
721,50,64,0.1,64,64,relu,sigmoid,3.4420749077808793e-05,0.0058669198969995145,0.005012659634424065
1447,100,64,0.1,64,32,tanh,sigmoid,3.4433303620471986e-05,0.0058679897427033716,0.0050060339058628405
1401,100,64,0.1,16,64,tanh,relu,3.46581184587738e-05,0.005887114612335469,0.005042644047459934
715,50,64,0.1,64,32,sigmoid,sigmoid,3.471110768910995e-05,0.005891613334996616,0.004993210165077289
1439,100,64,0.1,64,16,tanh,tanh,3.4859200576622666e-05,0.005904168068121255,0.005055171868221647
544,50,64,0.001,64,16,sigmoid,sigmoid,3.50992730457967e-05,0.00592446394586014,0.005090705287723113
1180,100,32,0.1,32,64,relu,sigmoid,3.525432743065418e-05,0.005937535467738629,0.004515484211581187
407,50,32,0.1,16,16,relu,tanh,3.534557484162905e-05,0.005945214448750276,0.005112048497753799
434,50,32,0.1,32,16,relu,tanh,3.544186078561867e-05,0.005953306710192132,0.004531650194675863
449,50,32,0.1,32,32,tanh,tanh,3.54704481680075e-05,0.005955707192937502,0.0049414880928213166
213,50,16,0.1,32,64,tanh,relu,3.592569721710416e-05,0.005993804903156605,0.005328820577741099
186,50,16,0.1,16,64,tanh,relu,3.624162142288627e-05,0.006020101446228815,0.005148533298396929
1444,100,64,0.1,64,32,sigmoid,sigmoid,3.625379250105242e-05,0.0060211122312287466,0.005202870094711243
703,50,64,0.1,64,16,relu,sigmoid,3.681924512328956e-05,0.006067886380222487,0.004836596299687863
683,50,64,0.1,32,16,tanh,tanh,3.711689128220808e-05,0.006092363357696919,0.005401172264533555
664,50,64,0.1,16,32,tanh,sigmoid,3.7154743258266596e-05,0.006095469076147183,0.005169446153562016
458,50,32,0.1,32,64,tanh,tanh,3.733977916998616e-05,0.006110628377670021,0.004475134588151133
925,100,16,0.1,32,16,tanh,sigmoid,3.7368448547749e-05,0.006112973789224766,0.004556267493459378
453,50,32,0.1,32,64,sigmoid,relu,3.7825440278858826e-05,0.006150239042416061,0.004996140305356068
1196,100,32,0.1,64,16,tanh,tanh,3.8024461368344544e-05,0.006166397762741594,0.004744407843687522
