,epochs,batch_size,learning_rate,units,units2,activation1,activation2,mse,rmse,mae
1161,100,32,0.1,32,16,relu,relu,2.1709765983741715e-05,0.004659373990542261,0.0037831323208428096
1167,100,32,0.1,32,16,tanh,relu,2.171090624962695e-05,0.004659496351498405,0.003783041584372733
728,50,64,0.1,64,64,tanh,tanh,2.1713450749305557e-05,0.004659769387996101,0.0037828567572482192
1134,100,32,0.1,16,16,relu,relu,2.1716317662730603e-05,0.004660077001802717,0.0037826120174513076
703,50,64,0.1,64,16,relu,sigmoid,2.174921476917014e-05,0.0046636053402030215,0.0037800366978303886
177,50,16,0.1,16,32,tanh,relu,2.1777352632274098e-05,0.004666621115140386,0.003777880882577814
411,50,32,0.1,16,16,tanh,relu,2.1777524123606724e-05,0.004666639489354917,0.003777867870655695
1435,100,64,0.1,64,16,sigmoid,sigmoid,2.178825764343615e-05,0.004667789374365145,0.003777056447193911
1439,100,64,0.1,64,16,tanh,tanh,2.1817582665907193e-05,0.00467092952910951,0.003774869114174457
197,50,16,0.1,32,16,tanh,tanh,2.1823795206399475e-05,0.004671594503635721,0.0037743972151331644
1390,100,64,0.1,16,32,sigmoid,sigmoid,2.183468903984996e-05,0.004672760323390229,0.0037735956229013458
1378,100,64,0.1,16,16,relu,sigmoid,2.1881419260899242e-05,0.0046777579309856595,0.0037702444457390545
720,50,64,0.1,64,64,relu,relu,2.188828099717469e-05,0.004678491316351318,0.003769757973345005
1422,100,64,0.1,32,64,relu,relu,2.1908033228800514e-05,0.0046806018019909055,0.0037683684735576304
1431,100,64,0.1,64,16,relu,relu,2.1932810616910577e-05,0.004683247870539267,0.003766647603487564
1425,100,64,0.1,32,64,sigmoid,relu,2.1938463906573694e-05,0.0046838513967219,0.003767956949834851
417,50,32,0.1,16,32,sigmoid,relu,2.1950441948998412e-05,0.004685129875360811,0.0037653719724762016
199,50,16,0.1,32,32,relu,sigmoid,2.195206329850429e-05,0.004685302903602316,0.004101323955323791
1255,100,64,0.001,32,32,sigmoid,sigmoid,2.1973614034289395e-05,0.004687602162544236,0.00427662776970965
1395,100,64,0.1,16,64,relu,relu,2.2001335443688073e-05,0.004690558116438605,0.003762008766514755
1406,100,64,0.1,32,16,relu,tanh,2.204473748588737e-05,0.004695182369822004,0.0037591556857302015
1454,100,64,0.1,64,64,sigmoid,tanh,2.2046814519921954e-05,0.004695403552403345,0.0037590477735229832
239,50,16,0.1,64,64,sigmoid,tanh,2.2070794745822955e-05,0.0046979564435851206,0.0037574722899957696
1398,100,64,0.1,16,64,sigmoid,relu,2.216385604064938e-05,0.004707850469232151,0.0036547575070902502
493,50,64,0.001,16,16,tanh,sigmoid,2.2241339656296737e-05,0.004716072482086841,0.004226833601661925
426,50,32,0.1,16,64,sigmoid,relu,2.2243249349481188e-05,0.004716274944220405,0.0037525352775993628
1434,100,64,0.1,64,16,sigmoid,relu,2.2243252547283853e-05,0.00471627528323823,0.003752026309037776
1180,100,32,0.1,32,64,relu,sigmoid,2.2340822961931443e-05,0.004726607976332652,0.003750899476584391
666,50,64,0.1,16,64,relu,relu,2.236387938316161e-05,0.004729046350286875,0.0037513466240583276
1209,100,32,0.1,64,64,sigmoid,relu,2.2444972348640922e-05,0.004737612515670834,0.0037093109446785957
1423,100,64,0.1,32,64,relu,sigmoid,2.253148624749939e-05,0.004746734271844105,0.0037611181727358863
950,100,16,0.1,64,16,sigmoid,tanh,2.2539768988113047e-05,0.004747606658950702,0.003754564674799949
1163,100,32,0.1,32,16,relu,tanh,2.2637049301306215e-05,0.00475784082345198,0.0037562638005024145
450,50,32,0.1,32,64,relu,relu,2.264581126889948e-05,0.004758761526794495,0.003756414102660303
1218,100,64,0.001,16,16,sigmoid,relu,2.2665232596957676e-05,0.004760801675869062,0.0043495707688439795
245,50,32,0.001,16,16,relu,tanh,2.2693808734655126e-05,0.004763801920174172,0.004223581676549768
675,50,64,0.1,32,16,relu,relu,2.2710086665709214e-05,0.0047655101160011416,0.0037575054848548147
171,50,16,0.1,16,32,relu,relu,2.2727849175926128e-05,0.004767373404289423,0.0037578033711246303
100,50,16,0.01,16,64,relu,sigmoid,2.2751150452867358e-05,0.004769816605789719,0.004244535020479168
1389,100,64,0.1,16,32,sigmoid,relu,2.27888571431906e-05,0.0047737676046484085,0.004402978217538129
942,100,16,0.1,32,64,tanh,relu,2.287822951349752e-05,0.004783119224261247,0.0038527763495378115
1155,100,32,0.1,16,64,sigmoid,relu,2.3005841615489913e-05,0.0047964405151622504,0.004281589244519592
554,50,64,0.001,64,32,sigmoid,tanh,2.300811957558124e-05,0.004796677972887198,0.004384320220039308
490,50,64,0.001,16,16,sigmoid,sigmoid,2.301057471749839e-05,0.004796933887130235,0.004382008117144649
1396,100,64,0.1,16,64,relu,sigmoid,2.3049498920166342e-05,0.004800989368887037,0.0037629490947514613
713,50,64,0.1,64,32,relu,tanh,2.308600561230808e-05,0.004804789861409974,0.003763506236340161
535,50,64,0.001,32,64,sigmoid,sigmoid,2.3164631173733044e-05,0.0048129649046853695,0.004397682798976445
1195,100,32,0.1,64,16,tanh,sigmoid,2.3219280998148834e-05,0.004818638915518451,0.0037654986218512566
1204,100,32,0.1,64,32,tanh,sigmoid,2.3224092036692097e-05,0.004819138101018905,0.004167528961924622
926,100,16,0.1,32,16,tanh,tanh,2.323112670835553e-05,0.004819867913994691,0.00376567338642267
919,100,16,0.1,32,16,relu,sigmoid,2.3233102468856665e-05,0.004820072869662518,0.0037657040945588004
961,100,16,0.1,64,32,tanh,sigmoid,2.324434008261751e-05,0.004821238438681239,0.0037658607002700787
499,50,64,0.001,16,32,sigmoid,sigmoid,2.3343807543916136e-05,0.0048315429775503535,0.004444905030502993
522,50,64,0.001,32,32,relu,relu,2.339115416857188e-05,0.004836440237258379,0.004393967678353143
684,50,64,0.1,32,32,relu,relu,2.3469408831406647e-05,0.004844523591789666,0.0037690814690576335
685,50,64,0.1,32,32,relu,sigmoid,2.3479493606573858e-05,0.004845564322818742,0.0037692219399854893
190,50,16,0.1,32,16,relu,sigmoid,2.351592778523023e-05,0.004849322404752053,0.003769727554362687
635,50,64,0.01,64,32,sigmoid,tanh,2.3624566830879623e-05,0.004860510963970725,0.004364971361765705
200,50,16,0.1,32,32,relu,tanh,2.375387579206919e-05,0.00487379480405866,0.003772938202766406
707,50,64,0.1,64,16,sigmoid,tanh,2.37646830814334e-05,0.004874903392010287,0.0037730806399402686
723,50,64,0.1,64,64,sigmoid,relu,2.3859469848315073e-05,0.004884615629536788,0.004455106203932703
1448,100,64,0.1,64,32,tanh,tanh,2.3914094815758027e-05,0.0048902039646376745,0.003775015830824909
677,50,64,0.1,32,16,relu,tanh,2.39634170844333e-05,0.00489524433347645,0.003775651275269238
694,50,64,0.1,32,64,relu,sigmoid,2.3965141656571176e-05,0.004895420478015262,0.004441184112345499
722,50,64,0.1,64,64,relu,tanh,2.397348922990207e-05,0.0048962729938088695,0.003775779196921118
658,50,64,0.1,16,32,relu,sigmoid,2.4156710163613636e-05,0.004914947625724371,0.0037780690060559043
655,50,64,0.1,16,16,tanh,sigmoid,2.4180898776744102e-05,0.00491740772935742,0.004293479524471749
649,50,64,0.1,16,16,relu,sigmoid,2.4256308114787593e-05,0.004925069351266802,0.003781446438385473
1442,100,64,0.1,64,32,relu,tanh,2.4289078368028945e-05,0.004928395110786974,0.003782634860603441
899,100,16,0.1,16,16,tanh,tanh,2.4302233242001202e-05,0.004929729530309061,0.004079128218615166
509,50,64,0.001,16,64,sigmoid,tanh,2.4337634208206687e-05,0.004933318782341831,0.004504241910891691
716,50,64,0.1,64,32,sigmoid,tanh,2.4373386716967207e-05,0.0049369410283056055,0.003785665077020765
1154,100,32,0.1,16,64,relu,tanh,2.457935142638806e-05,0.004957756692939666,0.0037955139454309405
648,50,64,0.1,16,16,relu,relu,2.4708723766357378e-05,0.004970787036914515,0.0038029475697773157
686,50,64,0.1,32,32,relu,tanh,2.487229878983813e-05,0.004987213529601287,0.003812127278407199
496,50,64,0.001,16,32,relu,sigmoid,2.5060306249171747e-05,0.0050060269924533714,0.004616727346097884
669,50,64,0.1,16,64,sigmoid,relu,2.5186832764160045e-05,0.005018648499761668,0.0038317823361230675
474,50,32,0.1,64,32,tanh,relu,2.5191318871765675e-05,0.005019095423656107,0.004269329266945362
725,50,64,0.1,64,64,sigmoid,tanh,2.5249032444511218e-05,0.00502484153426864,0.0038325514274649745
661,50,64,0.1,16,32,sigmoid,sigmoid,2.5266050083697604e-05,0.00502653459987073,0.003833200230815961
667,50,64,0.1,16,64,relu,sigmoid,2.5295075060430193e-05,0.0050294209468317716,0.0038349837894351715
464,50,32,0.1,64,16,sigmoid,tanh,2.5331523900956013e-05,0.0050330432047575365,0.00453666221357441
536,50,64,0.001,32,64,sigmoid,tanh,2.5336628754652207e-05,0.005033550313114215,0.0045998483675031955
676,50,64,0.1,32,16,relu,sigmoid,2.5365477169991764e-05,0.005036415110968492,0.0038386777295408535
1392,100,64,0.1,16,32,tanh,relu,2.5525966502292357e-05,0.005052322881832906,0.004336315509348736
407,50,32,0.1,16,16,relu,tanh,2.5542229258544054e-05,0.005053932059153947,0.004556320278490072
508,50,64,0.001,16,64,sigmoid,sigmoid,2.5617170330747078e-05,0.0050613407641401775,0.004603916154588337
1410,100,64,0.1,32,16,tanh,relu,2.5746563993910087e-05,0.005074107211511212,0.004459005934815161
1399,100,64,0.1,16,64,sigmoid,sigmoid,2.5767034842077817e-05,0.005076123997902121,0.004035884411184327
423,50,32,0.1,16,64,relu,relu,2.5847425276183706e-05,0.005084036317354913,0.0038631971063816783
959,100,16,0.1,64,32,sigmoid,tanh,2.592965385379194e-05,0.005092116834263717,0.004591302397310074
505,50,64,0.001,16,64,relu,sigmoid,2.595023539630166e-05,0.0050941373554608494,0.004586834782774296
195,50,16,0.1,32,16,tanh,relu,2.6017605966770463e-05,0.005100745628510646,0.004613306829848454
712,50,64,0.1,64,32,relu,sigmoid,2.6036505958588722e-05,0.005102597961684687,0.0038724789441423853
571,50,64,0.01,16,16,sigmoid,sigmoid,2.617240077437411e-05,0.005115896869012716,0.004642189870425224
466,50,32,0.1,64,16,tanh,sigmoid,2.6454365413318915e-05,0.005143380737736505,0.004333067733594006
481,50,32,0.1,64,64,sigmoid,sigmoid,2.6505051462297847e-05,0.005148305688505476,0.004246528880674696
644,50,64,0.01,64,64,sigmoid,tanh,2.6553528122024548e-05,0.005153011558499025,0.004696265799388098
910,100,16,0.1,16,64,relu,sigmoid,2.6680203429020765e-05,0.005165288320028299,0.003911502739457192
719,50,64,0.1,64,32,tanh,tanh,2.7115425016109736e-05,0.005207247354995702,0.003938865018868001
443,50,32,0.1,32,32,relu,tanh,2.7194157763580907e-05,0.005214801795234494,0.003943713087548045
460,50,32,0.1,64,16,relu,sigmoid,2.7199491783308905e-05,0.005215313200883424,0.004697166874993157
183,50,16,0.1,16,64,sigmoid,relu,2.7295899352947087e-05,0.005224547765400091,0.004693970684280636
437,50,32,0.1,32,16,sigmoid,tanh,2.734150856052653e-05,0.005228910838838862,0.003952695419777516
1211,100,32,0.1,64,64,sigmoid,tanh,2.737059013490221e-05,0.00523169094413099,0.003954458101490542
433,50,32,0.1,32,16,relu,sigmoid,2.7476621483668286e-05,0.005241814712832598,0.004718771349961826
449,50,32,0.1,32,32,tanh,tanh,2.7549938513798493e-05,0.005248803531643997,0.003965229601923374
247,50,32,0.001,16,16,sigmoid,sigmoid,2.757868668750635e-05,0.005251541363019656,0.0047479642333189565
727,50,64,0.1,64,64,tanh,sigmoid,2.781252796866405e-05,0.005273758429115241,0.004499536828777723
517,50,64,0.001,32,16,sigmoid,sigmoid,2.8030102069653423e-05,0.005294346236283893,0.004773733781176915
473,50,32,0.1,64,32,sigmoid,tanh,2.8116173436553954e-05,0.005302468617215377,0.003998292317657553
524,50,64,0.001,32,32,relu,tanh,2.8167050335516083e-05,0.005307263921788334,0.0047684170086053175
562,50,64,0.001,64,64,sigmoid,sigmoid,2.8202399496387718e-05,0.005310593139790293,0.004838683860180227
