,epochs,batch_size,learning_rate,units,units2,activation1,activation2,mse,rmse,mae
368,50,32,0.01,32,32,tanh,tanh,1.3460483156417506e-05,0.003668853111861731,0.0030790002240965344
1370,100,64,0.01,64,64,relu,tanh,1.3493847641704966e-05,0.00367339728884652,0.0031669925665445227
641,50,64,0.01,64,64,relu,tanh,1.3545191502841484e-05,0.0036803792607340733,0.003040168918482534
384,50,32,0.01,64,16,tanh,relu,1.3559262530184708e-05,0.003682290391887189,0.0031232217762688823
1297,100,64,0.01,16,16,relu,sigmoid,1.3610049235259443e-05,0.00368918002207258,0.003138711645433846
617,50,64,0.01,32,64,sigmoid,tanh,1.370882944482789e-05,0.0037025436452293023,0.0032039313314629445
1265,100,64,0.001,32,64,sigmoid,tanh,1.3728452548191332e-05,0.003705192646569316,0.0030412804257831973
378,50,32,0.01,64,16,relu,relu,1.380354886881542e-05,0.0037153127551816443,0.0030798184715885774
408,50,32,0.1,16,16,sigmoid,relu,1.3818448994265806e-05,0.0037173174459905634,0.0028832978218509275
51,50,16,0.001,32,64,tanh,relu,1.3830335044667211e-05,0.0037189158426438225,0.003205348503271303
525,50,64,0.001,32,32,sigmoid,relu,1.385657977327294e-05,0.0037224427159155775,0.0030326686730950307
1218,100,64,0.001,16,16,sigmoid,relu,1.3872248990036341e-05,0.003724546816733056,0.003329476803959921
288,50,32,0.001,32,64,relu,relu,1.388891239732276e-05,0.0037267831164856857,0.0031290377440027976
1090,100,32,0.01,32,32,relu,sigmoid,1.3924974175401924e-05,0.0037316181711694357,0.003000302875908187
637,50,64,0.01,64,32,tanh,sigmoid,1.3993826065978157e-05,0.0037408322691585834,0.003094421520432054
295,50,32,0.001,32,64,tanh,sigmoid,1.4030194892997412e-05,0.003745690175788357,0.0031459397681572947
986,100,32,0.001,16,32,sigmoid,tanh,1.4039360158734603e-05,0.003746913417565797,0.0031710080457028346
258,50,32,0.001,16,32,tanh,relu,1.404413204418999e-05,0.003747550138982798,0.0031492232833247097
548,50,64,0.001,64,16,tanh,tanh,1.4087831425041372e-05,0.0037533760036853984,0.002969573371297812
628,50,64,0.01,64,16,tanh,sigmoid,1.4119852866086801e-05,0.003757639267690128,0.003257164058958735
1197,100,32,0.1,64,32,relu,relu,1.4253852112121075e-05,0.0037754274078733224,0.002979255484697463
984,100,32,0.001,16,32,sigmoid,relu,1.4296521470150157e-05,0.00378107411592925,0.0032682630550129226
1281,100,64,0.001,64,32,sigmoid,relu,1.4349491361218272e-05,0.003788072248679831,0.002986748674731689
352,50,32,0.01,32,16,relu,sigmoid,1.4368509467043809e-05,0.003790581679247106,0.0032706730364771104
1097,100,32,0.01,32,32,tanh,tanh,1.4369392809144967e-05,0.0037906981954707194,0.003008022444471437
1260,100,64,0.001,32,64,relu,relu,1.443015276023002e-05,0.0037987040895850286,0.0030057609724114336
830,100,16,0.01,16,64,relu,tanh,1.4472297096845767e-05,0.00380424724444216,0.0029999863970474557
80,50,16,0.001,64,64,tanh,tanh,1.4489464344924915e-05,0.00380650290226146,0.003133913311211571
1044,100,32,0.001,64,64,relu,relu,1.4516215380083575e-05,0.0038100151417131633,0.003352499896506028
1035,100,32,0.001,64,32,relu,relu,1.4520577859142276e-05,0.003810587600245174,0.0032949865357950504
512,50,64,0.001,16,64,tanh,tanh,1.4542623223609078e-05,0.0038134791494918493,0.0029884379692041306
1242,100,64,0.001,32,16,relu,relu,1.4561288684569415e-05,0.00381592566549316,0.003233541232465563
316,50,32,0.001,64,64,relu,sigmoid,1.4564041084175085e-05,0.0038162862948388824,0.003344019853384853
739,100,16,0.001,16,32,relu,sigmoid,1.4696925023777099e-05,0.003833656873505648,0.003369183811930849
550,50,64,0.001,64,32,relu,sigmoid,1.471497869322094e-05,0.003836010778559015,0.00326937988274402
56,50,16,0.001,64,16,relu,tanh,1.4717498796255643e-05,0.0038363392441565494,0.0033295564080077764
1008,100,32,0.001,32,32,relu,relu,1.4744482483706203e-05,0.003839854487308888,0.0030732938890350955
664,50,64,0.1,16,32,tanh,sigmoid,1.4803940257017821e-05,0.003847588888774088,0.0032057105527747527
520,50,64,0.001,32,16,tanh,sigmoid,1.4816945270813162e-05,0.0038492785390009335,0.003173275965893138
1251,100,64,0.001,32,32,relu,relu,1.4817382612664545e-05,0.003849335346870229,0.0032067932892699295
1256,100,64,0.001,32,32,sigmoid,tanh,1.4828387971693715e-05,0.0038507645957255965,0.003351555346623526
152,50,16,0.01,64,32,tanh,tanh,1.485855258838499e-05,0.003854679310706014,0.00335410808333078
252,50,32,0.001,16,32,relu,relu,1.4892958170519806e-05,0.003859139563493371,0.0033501356447191793
300,50,32,0.001,64,16,sigmoid,relu,1.4902979947183536e-05,0.0038604377921660047,0.003284776196189107
553,50,64,0.001,64,32,sigmoid,sigmoid,1.5078089032597637e-05,0.003883051510422909,0.003321438067405398
306,50,32,0.001,64,32,relu,relu,1.5096043294310325e-05,0.003885362697909981,0.0031281535983541616
557,50,64,0.001,64,32,tanh,tanh,1.5096346249291243e-05,0.0038854016844196743,0.0032162880309914554
167,50,16,0.1,16,16,sigmoid,tanh,1.5233759830315194e-05,0.0039030449434147175,0.002884994200592087
554,50,64,0.001,64,32,sigmoid,tanh,1.523840016996393e-05,0.0039036393493718053,0.003265244433663963
537,50,64,0.001,32,64,tanh,relu,1.5314174321902656e-05,0.003913332891781972,0.003351442894701269
1376,100,64,0.01,64,64,tanh,tanh,1.53200663434087e-05,0.003914085633121573,0.003518116797538768
556,50,64,0.001,64,32,tanh,sigmoid,1.539201112170937e-05,0.003923265364681488,0.003424677404263617
320,50,32,0.001,64,64,sigmoid,tanh,1.5415713055798876e-05,0.00392628489233765,0.003456745922403661
1279,100,64,0.001,64,32,relu,sigmoid,1.54850360131286e-05,0.00393510304987412,0.003390580558792136
289,50,32,0.001,32,64,relu,sigmoid,1.553712802802008e-05,0.00394171638097163,0.0032230304620361546
638,50,64,0.01,64,32,tanh,tanh,1.555968027889523e-05,0.003944576058196271,0.0034875595996923126
1284,100,64,0.001,64,32,tanh,relu,1.573233243968071e-05,0.00396640043864468,0.00306361758762726
982,100,32,0.001,16,32,relu,sigmoid,1.5732904644676953e-05,0.003966472569510213,0.0035580891330588933
561,50,64,0.001,64,64,sigmoid,relu,1.5783849452417302e-05,0.003972889307848546,0.0033414384904490134
509,50,64,0.001,16,64,sigmoid,tanh,1.5872211620694675e-05,0.003983994430304174,0.0032830280589134266
3,50,16,0.001,16,16,sigmoid,relu,1.5915527683575007e-05,0.0039894269868710475,0.003598104422379651
749,100,16,0.001,16,64,relu,tanh,1.6093804231541192e-05,0.004011708393133927,0.003217286161077623
1045,100,32,0.001,64,64,relu,sigmoid,1.61455046744732e-05,0.004018146920468838,0.0035583050153041233
564,50,64,0.001,64,64,tanh,relu,1.6158188904175356e-05,0.004019724978673958,0.003470120125324564
647,50,64,0.01,64,64,tanh,tanh,1.6217324696460312e-05,0.0040270739621293666,0.0034251880499173593
291,50,32,0.001,32,64,sigmoid,relu,1.642954763404836e-05,0.004053337838627365,0.003318460534814853
1230,100,64,0.001,16,32,tanh,relu,1.6440689302666753e-05,0.004054711987634479,0.0033426234717364458
371,50,32,0.01,32,64,relu,tanh,1.6506027700194532e-05,0.0040627610931722935,0.003478651001688069
590,50,64,0.01,16,64,sigmoid,tanh,1.6518737980864434e-05,0.004064325033860412,0.0034609355589103803
1037,100,32,0.001,64,32,relu,tanh,1.6543346846577566e-05,0.004067351330605406,0.003189890166330891
5,50,16,0.001,16,16,sigmoid,tanh,1.6561359810579663e-05,0.00406956506405533,0.0033859562084259083
261,50,32,0.001,16,64,relu,relu,1.6571989620481483e-05,0.004070870867576308,0.003267694838832795
1024,100,32,0.001,32,64,tanh,sigmoid,1.65942244384383e-05,0.004073600917915045,0.003457761690873075
1349,100,64,0.01,32,64,tanh,tanh,1.6756199991951338e-05,0.004093433765428645,0.0033811979220083007
570,50,64,0.01,16,16,sigmoid,relu,1.6779588076982716e-05,0.004096289549944281,0.003550429881983421
515,50,64,0.001,32,16,relu,tanh,1.686188895350737e-05,0.004106323045439481,0.0030232709424816077
681,50,64,0.1,32,16,tanh,relu,1.6885271737348763e-05,0.004109169227149055,0.003274008541502181
1168,100,32,0.1,32,16,tanh,sigmoid,1.6887461229245293e-05,0.004109435633909514,0.00371015495577638
264,50,32,0.001,16,64,sigmoid,relu,1.6964620062257926e-05,0.004118812943343983,0.003614809648441331
265,50,32,0.001,16,64,sigmoid,sigmoid,1.6973239919758795e-05,0.004119859211157439,0.003463526637414705
644,50,64,0.01,64,64,sigmoid,tanh,1.7006085382451234e-05,0.004123843520606866,0.0035843501701297935
558,50,64,0.001,64,64,relu,relu,1.7006494884477784e-05,0.004123893170837211,0.0034222617264691134
505,50,64,0.001,16,64,relu,sigmoid,1.700780748915073e-05,0.00412405231406571,0.0029448279629125202
1250,100,64,0.001,32,16,tanh,tanh,1.701252391985297e-05,0.004124624094369446,0.0032690981890883338
1079,100,32,0.01,16,64,tanh,tanh,1.7033361809204397e-05,0.004127149356299624,0.0034430712308285184
60,50,16,0.001,64,16,tanh,relu,1.704271895824688e-05,0.0041282828098674245,0.0032513361925449423
1052,100,32,0.001,64,64,tanh,tanh,1.7223073721444877e-05,0.004150069122489995,0.003638965833621091
732,100,16,0.001,16,16,sigmoid,relu,1.7380985421728927e-05,0.004169050901791549,0.003336058667886004
27,50,16,0.001,32,16,relu,relu,1.7443940197366195e-05,0.004176594329997372,0.0033942504991303986
411,50,32,0.1,16,16,tanh,relu,1.7475200460415297e-05,0.004180334969881636,0.0034162193512907724
1420,100,64,0.1,32,32,tanh,sigmoid,1.74874517901651e-05,0.004181800065780896,0.0034664460211711926
214,50,16,0.1,32,64,tanh,sigmoid,1.754595518346285e-05,0.004188789226430813,0.0036954800811229366
24,50,16,0.001,16,64,tanh,relu,1.756642402272167e-05,0.004191231802551807,0.0034714448112821957
65,50,16,0.001,64,32,relu,tanh,1.7646424847209838e-05,0.004200764793131108,0.0034496523718700674
629,50,64,0.01,64,16,tanh,tanh,1.7651817196424934e-05,0.004201406573568539,0.0032377731721767865
36,50,16,0.001,32,32,relu,relu,1.7809402437819504e-05,0.004220118770582116,0.003558084709005393
511,50,64,0.001,16,64,tanh,sigmoid,1.785410948547501e-05,0.004225412345023266,0.003354294153816717
1305,100,64,0.01,16,32,relu,relu,1.7900362575648875e-05,0.004230882009185422,0.0035158260920271052
593,50,64,0.01,16,64,tanh,tanh,1.7928521426107104e-05,0.004234208476930145,0.0035409700845015803
48,50,16,0.001,32,64,sigmoid,relu,1.794739243589569e-05,0.0042364362896065945,0.0035880841291247314
731,100,16,0.001,16,16,relu,tanh,1.80640523939499e-05,0.004250182630658347,0.0034943631578554803
23,50,16,0.001,16,64,sigmoid,tanh,1.8102622424752422e-05,0.004254717666867265,0.0034497527949932565
1016,100,32,0.001,32,32,tanh,tanh,1.815912360991066e-05,0.004261352321729648,0.003489258667563975
1249,100,64,0.001,32,16,tanh,sigmoid,1.817106874654548e-05,0.00426275365773645,0.003729015389867599
55,50,16,0.001,64,16,relu,sigmoid,1.820224775641251e-05,0.004266409234521755,0.00362857532226725
1358,100,64,0.01,64,16,tanh,tanh,1.8224810992639083e-05,0.004269052704364176,0.0037986165370504726
266,50,32,0.001,16,64,sigmoid,tanh,1.8251786407485015e-05,0.0042722109507238775,0.0035859763134069964
524,50,64,0.001,32,32,relu,tanh,1.8317704023407115e-05,0.0042799186935509785,0.003683231582955543
1278,100,64,0.001,64,32,relu,relu,1.8359883448969834e-05,0.0042848434567636,0.003305007768799862
1229,100,64,0.001,16,32,sigmoid,tanh,1.8386797614307924e-05,0.0042879829307388715,0.0035473486877468457
1244,100,64,0.001,32,16,relu,tanh,1.8437647909446e-05,0.004293908232536648,0.003498636735717409
194,50,16,0.1,32,16,sigmoid,tanh,1.845008317363989e-05,0.0042953560008036455,0.0036138337398265415
1041,100,32,0.001,64,32,tanh,relu,1.8501576161790794e-05,0.004301345854705338,0.0034886160159605926
210,50,16,0.1,32,64,sigmoid,relu,1.8529327338207557e-05,0.004304570517276672,0.0036264980411933527
585,50,64,0.01,16,64,relu,relu,1.8576130072786363e-05,0.004310003488720904,0.0036211366377289474
1263,100,64,0.001,32,64,sigmoid,relu,1.8595959149250713e-05,0.004312303230206651,0.003506154070095937
255,50,32,0.001,16,32,sigmoid,relu,1.869381143209242e-05,0.004323634053905628,0.0035976074537017984
281,50,32,0.001,32,32,relu,tanh,1.871548945097848e-05,0.004326140248648728,0.0035960037776767125
323,50,32,0.001,64,64,tanh,tanh,1.87555303060761e-05,0.004330765556581896,0.003623367141414342
1226,100,64,0.001,16,32,relu,tanh,1.8763459743873705e-05,0.004331680937450692,0.0035029296579702097
9,50,16,0.001,16,32,relu,relu,1.8786630334408942e-05,0.004334354661816329,0.0037117819954304394
912,100,16,0.1,16,64,sigmoid,relu,1.886235343336311e-05,0.004343081099100397,0.0038992692772886316
568,50,64,0.01,16,16,relu,sigmoid,1.887591761308611e-05,0.004344642403361422,0.003525753277750582
981,100,32,0.001,16,32,relu,relu,1.8881444513246884e-05,0.004345278416079559,0.0034814609696374467
542,50,64,0.001,64,16,relu,tanh,1.8916167464660848e-05,0.004349272061467396,0.003673415562419817
987,100,32,0.001,16,32,tanh,relu,1.898519142201495e-05,0.004357199952035131,0.0038599403957737437
1036,100,32,0.001,64,32,relu,sigmoid,1.9181260440967845e-05,0.004379641588185938,0.0038019728900662974
1272,100,64,0.001,64,16,sigmoid,relu,1.9190716360725812e-05,0.004380720986404614,0.003835985909844126
19,50,16,0.001,16,64,relu,sigmoid,1.921913364111451e-05,0.004383963234461999,0.00366197999131409
353,50,32,0.01,32,16,relu,tanh,1.923045018464434e-05,0.004385253719529161,0.0036807349420902025
413,50,32,0.1,16,16,tanh,tanh,1.9316224436690196e-05,0.004395022688984688,0.00348228378575992
1241,100,64,0.001,16,64,tanh,tanh,1.9389960261320858e-05,0.004403403258994213,0.0036488843302721788
757,100,16,0.001,32,16,relu,sigmoid,1.941399855585728e-05,0.004406131926742239,0.0035881907401397522
1025,100,32,0.001,32,64,tanh,tanh,1.951304337242095e-05,0.004417357057384081,0.0038599164538370883
250,50,32,0.001,16,16,tanh,sigmoid,1.9615308046263808e-05,0.0044289172543934266,0.003758965856244554
299,50,32,0.001,64,16,relu,tanh,1.9634806935926948e-05,0.00443111802324503,0.004004719571033747
729,100,16,0.001,16,16,relu,relu,1.9690797099544426e-05,0.004437431362798125,0.0036386997831873787
1183,100,32,0.1,32,64,sigmoid,sigmoid,1.972112095178696e-05,0.004440846873264936,0.0036585338054339394
501,50,64,0.001,16,32,tanh,relu,1.982839759511034e-05,0.00445290889140013,0.0037341585978561626
1384,100,64,0.1,16,16,tanh,sigmoid,1.989600814049767e-05,0.004460494158778562,0.004081247586028193
1343,100,64,0.01,32,64,relu,tanh,1.9945283691644652e-05,0.004466014295951666,0.00401574251963221
315,50,32,0.001,64,64,relu,relu,1.9946795312361214e-05,0.004466183528736948,0.003616106575631842
253,50,32,0.001,16,32,relu,sigmoid,2.0033578200201672e-05,0.004475888537508689,0.003932908305510099
891,100,16,0.1,16,16,relu,relu,2.0049707918902752e-05,0.004477690020412618,0.0036772252074282787
978,100,32,0.001,16,16,tanh,relu,2.0100230022124087e-05,0.0044833280074208365,0.0037598750426142908
1227,100,64,0.001,16,32,sigmoid,relu,2.0155872769011934e-05,0.004489529236903568,0.0034681756236867407
513,50,64,0.001,32,16,relu,relu,2.0446482855866578e-05,0.004521778726990804,0.0038062446462591207
646,50,64,0.01,64,64,tanh,sigmoid,2.046297059723784e-05,0.004523601507343219,0.0038889071897556817
747,100,16,0.001,16,64,relu,relu,2.0475353389555574e-05,0.004524969987696667,0.00395159996051407
476,50,32,0.1,64,32,tanh,tanh,2.051120928587651e-05,0.0045289302584469665,0.00339990362988815
658,50,64,0.1,16,32,relu,sigmoid,2.0566984805659143e-05,0.004535083770522783,0.003736249093259874
1280,100,64,0.001,64,32,relu,tanh,2.0573195750925385e-05,0.004535768485155012,0.003768830541368861
395,50,32,0.01,64,32,tanh,tanh,2.061841152789461e-05,0.00454075010630343,0.0038767124163688158
1167,100,32,0.1,32,16,tanh,relu,2.0664607152654352e-05,0.0045458340436771725,0.0036683176648355425
924,100,16,0.1,32,16,tanh,relu,2.070518634021178e-05,0.004550295192645394,0.00407648240329189
326,50,32,0.01,16,16,relu,tanh,2.0795169321243346e-05,0.00456017207145118,0.0039005305662703337
276,50,32,0.001,32,16,tanh,relu,2.0802721259511234e-05,0.00456100002844894,0.0037422682060130404
1143,100,32,0.1,16,32,relu,relu,2.0916163011584294e-05,0.004573419181704679,0.003931292774178247
1169,100,32,0.1,32,16,tanh,tanh,2.1038636668638722e-05,0.004586789363883927,0.0038898807417668147
1193,100,32,0.1,64,16,sigmoid,tanh,2.1038638214396168e-05,0.004586789532384952,0.003889793475142656
1196,100,32,0.1,64,16,tanh,tanh,2.1038638994260524e-05,0.004586789617396957,0.003889761899545041
1163,100,32,0.1,32,16,relu,tanh,2.103864698188856e-05,0.004586790488117869,0.00389042012931072
229,50,16,0.1,64,32,sigmoid,sigmoid,2.103864824330895e-05,0.004586790625623645,0.0038904774974294586
440,50,32,0.1,32,16,tanh,tanh,2.1038651299488737e-05,0.004586790958773763,0.0038899518157768545
1142,100,32,0.1,16,16,tanh,tanh,2.1038749006291472e-05,0.004586801609650397,0.003891467444462415
1190,100,32,0.1,64,16,relu,tanh,2.103875044351751e-05,0.004586801766320135,0.0038913831850380014
1136,100,32,0.1,16,16,relu,tanh,2.103875600202988e-05,0.00458680237224473,0.003891416669050839
1139,100,32,0.1,16,16,sigmoid,tanh,2.1038793984214338e-05,0.004586806512620119,0.0038914032523134274
437,50,32,0.1,32,16,sigmoid,tanh,2.103884075513526e-05,0.004586811611036065,0.0038881727101265557
1198,100,32,0.1,64,32,relu,sigmoid,2.1039317033451534e-05,0.004586863528976149,0.0038934476855128847
467,50,32,0.1,64,16,tanh,tanh,2.1039693699167234e-05,0.004586904587972943,0.003885817378735221
464,50,32,0.1,64,16,sigmoid,tanh,2.10407342072328e-05,0.004587018008165305,0.0038840130588714225
461,50,32,0.1,64,16,relu,tanh,2.104394621778036e-05,0.00458736811448355,0.0038804828376610796
1451,100,64,0.1,64,64,relu,tanh,2.105532588588572e-05,0.004588608273309645,0.0038731370004157807
1442,100,64,0.1,64,32,relu,tanh,2.1061469684167722e-05,0.004589277686539323,0.003920624096845411
1418,100,64,0.1,32,32,sigmoid,tanh,2.1061559137451885e-05,0.004589287432429122,0.003920688404655928
1427,100,64,0.1,32,64,sigmoid,tanh,2.1064984895813885e-05,0.0045896606514876336,0.0038688199916494235
241,50,16,0.1,64,64,tanh,sigmoid,2.106636242686686e-05,0.004589810717978124,0.0038682984159811064
1415,100,64,0.1,32,32,relu,tanh,2.1072674977202648e-05,0.0045904983364774945,0.003927882436143465
1445,100,64,0.1,64,32,sigmoid,tanh,2.1082930077742913e-05,0.00459161519269014,0.003933527007948018
1397,100,64,0.1,16,64,relu,tanh,2.109127179734729e-05,0.004592523467261468,0.0038600627945876106
970,100,16,0.1,64,64,tanh,sigmoid,2.1092816504439128e-05,0.004592691640469576,0.003938374729643506
1001,100,32,0.001,32,16,relu,tanh,2.1096829637270835e-05,0.004593128523922538,0.003947664750457356
713,50,64,0.1,64,32,relu,tanh,2.110041006765127e-05,0.004593518266824599,0.0038575690163451526
944,100,16,0.1,32,64,tanh,tanh,2.1115774005916482e-05,0.0045951903122630824,0.003948154258966591
671,50,64,0.1,16,64,sigmoid,tanh,2.1125560647840997e-05,0.00459625506775255,0.003951338710033826
941,100,16,0.1,32,64,sigmoid,tanh,2.1133877913208828e-05,0.004597159765899901,0.003954864246952229
968,100,16,0.1,64,64,sigmoid,tanh,2.1133903310067695e-05,0.004597162528132728,0.003954873673366912
965,100,16,0.1,64,64,relu,tanh,2.1133927999370954e-05,0.004597165213408253,0.003954881885335495
938,100,16,0.1,32,64,relu,tanh,2.1133928820565263e-05,0.004597165302723545,0.003954882174489317
971,100,16,0.1,64,64,tanh,tanh,2.1137865195163242e-05,0.00459759341342438,0.00395519532808107
274,50,32,0.001,32,16,sigmoid,sigmoid,2.114408653319664e-05,0.004598269950013444,0.003995779628754994
455,50,32,0.1,32,64,sigmoid,tanh,2.1144457915921144e-05,0.004598310332711478,0.003958482717909782
925,100,16,0.1,32,16,tanh,sigmoid,2.1151365675196332e-05,0.004599061390674877,0.0038461939940502505
910,100,16,0.1,16,64,relu,sigmoid,2.1152317117918368e-05,0.004599164828305066,0.0038460095717410873
952,100,16,0.1,64,16,tanh,sigmoid,2.1153645460330487e-05,0.004599309237301889,0.0038457524561604927
1151,100,32,0.1,16,32,tanh,tanh,2.1156191919273976e-05,0.004599586059557314,0.003866901398194272
187,50,16,0.1,16,64,tanh,sigmoid,2.123795049174032e-05,0.004608465090650066,0.003831757295401919
238,50,16,0.1,64,64,sigmoid,sigmoid,2.1273268962010376e-05,0.004612295411398795,0.0038268065771141914
1170,100,32,0.1,32,32,relu,relu,2.127581680592022e-05,0.004612571604422008,0.0038442836703945047
208,50,16,0.1,32,64,relu,sigmoid,2.1304324640455043e-05,0.0046156608021446985,0.003822755185050882
465,50,32,0.1,64,16,tanh,relu,2.131244581585388e-05,0.004616540459679075,0.003988697152812866
914,100,16,0.1,16,64,sigmoid,tanh,2.1316224086972604e-05,0.004616949651769294,0.004002311324492575
1456,100,64,0.1,64,64,tanh,sigmoid,2.1358110290550856e-05,0.004621483559480749,0.0038162625829103554
223,50,16,0.1,64,16,tanh,sigmoid,2.137378783553735e-05,0.004623179407673614,0.0038144758435991358
510,50,64,0.001,16,64,tanh,relu,2.1394939795034432e-05,0.004625466440807287,0.003742382985623639
335,50,32,0.01,16,32,relu,tanh,2.140539909035582e-05,0.004626596923263991,0.0041803165584820895
668,50,64,0.1,16,64,relu,tanh,2.1430690836739546e-05,0.004629329415448802,0.0038083169828026387
163,50,16,0.1,16,16,relu,sigmoid,2.1439161080901624e-05,0.004630244170764823,0.0038074394587765863
482,50,32,0.1,64,64,sigmoid,tanh,2.1524421042899353e-05,0.0046394418891607375,0.004039291611900183
892,100,16,0.1,16,16,relu,sigmoid,2.1546502747693624e-05,0.004641821059422005,0.0037970337379315713
1391,100,64,0.1,16,32,sigmoid,tanh,2.1547319179025602e-05,0.004641909001588205,0.0037961794618729923
458,50,32,0.1,32,64,tanh,tanh,2.1557609159983243e-05,0.004643017247435469,0.004044382627623435
420,50,32,0.1,16,32,tanh,relu,2.159127974736274e-05,0.004646641770931211,0.003947979205241365
753,100,16,0.001,16,64,tanh,relu,2.161424796692449e-05,0.004649112599940389,0.0035971814578301094
251,50,32,0.001,16,16,tanh,tanh,2.1627393245924293e-05,0.004650526125711401,0.003566595691585785
434,50,32,0.1,32,16,relu,tanh,2.168007522639738e-05,0.0046561867688482365,0.0037855226976776864
977,100,32,0.001,16,16,sigmoid,tanh,2.1682238318259075e-05,0.00465641904452972,0.004117247511852138
1176,100,32,0.1,32,32,tanh,relu,2.170288400467867e-05,0.004658635423026647,0.003783681597447473
452,50,32,0.1,32,64,relu,tanh,2.171371415495376e-05,0.0046597976517176965,0.004066390009530902
1135,100,32,0.1,16,16,relu,sigmoid,2.171397865253237e-05,0.004659826032432151,0.003782797480714229
490,50,64,0.001,16,16,sigmoid,sigmoid,2.175820194967157e-05,0.004664568784965183,0.003591992910521895
407,50,32,0.1,16,16,relu,tanh,2.1780579999549122e-05,0.004666966895056052,0.0037776362584424315
523,50,64,0.001,32,32,relu,sigmoid,2.1782388094480204e-05,0.00466716060303052,0.003971283066150862
460,50,32,0.1,64,16,relu,sigmoid,2.1785677942751046e-05,0.004667513036162947,0.0037772509320561256
594,50,64,0.01,32,16,relu,relu,2.1811147475473956e-05,0.004670240622866658,0.0036793422037799868
442,50,32,0.1,32,32,relu,sigmoid,2.1847795870261637e-05,0.004674162584919532,0.003772657376572223
235,50,16,0.1,64,64,relu,sigmoid,2.185703977132114e-05,0.004675151309992131,0.003771989084253464
488,50,64,0.001,16,16,relu,tanh,2.185835834107757e-05,0.0046752923268045575,0.0038355622994914753
756,100,16,0.001,32,16,relu,relu,2.1866489061598768e-05,0.004676161787363518,0.0040001481213597125
704,50,64,0.1,64,16,relu,tanh,2.1974180738376153e-05,0.0046876626092730005,0.003763826618777504
444,50,32,0.1,32,32,sigmoid,relu,2.2023876442750205e-05,0.0046929603069651256,0.003760519161673395
179,50,16,0.1,16,32,tanh,tanh,2.2080448757215404e-05,0.004698983800484463,0.003756864430826307
680,50,64,0.1,32,16,sigmoid,tanh,2.2088552118585256e-05,0.004699845967538219,0.003756398893169158
1262,100,64,0.001,32,64,relu,tanh,2.211810894415761e-05,0.004702989362539278,0.003970049333528673
406,50,32,0.1,16,16,relu,sigmoid,2.212120277203565e-05,0.004703318272457824,0.0037545082898042138
1379,100,64,0.1,16,16,relu,tanh,2.2159139643089317e-05,0.004707349534832666,0.0037537215022482476
1205,100,32,0.1,64,32,tanh,tanh,2.2166509278610234e-05,0.004708132249481766,0.004141477995107137
176,50,16,0.1,16,32,sigmoid,tanh,2.217216788372883e-05,0.004708733150617991,0.0037534686661442134
1172,100,32,0.1,32,32,relu,tanh,2.219340238879305e-05,0.004710987411232708,0.004146403441350638
1161,100,32,0.1,32,16,relu,relu,2.2199877749831557e-05,0.004711674622661412,0.0037528933078646238
1148,100,32,0.1,16,32,sigmoid,tanh,2.220363902900318e-05,0.00471207375037819,0.004148263278748669
1175,100,32,0.1,32,32,sigmoid,tanh,2.220621598809812e-05,0.004712347184588389,0.004148729973021085
1145,100,32,0.1,16,32,relu,tanh,2.2207115875318587e-05,0.004712442665467516,0.004148892882285685
177,50,16,0.1,16,32,tanh,relu,2.2209290834628103e-05,0.004712673427538567,0.003752703796448161
10,50,16,0.001,16,32,relu,sigmoid,2.2213167664300194e-05,0.00471308472916626,0.00399019887319946
942,100,16,0.1,32,64,tanh,relu,2.2215504603794665e-05,0.0047133326430239,0.0037525791133191126
1199,100,32,0.1,64,32,relu,tanh,2.2217594920254062e-05,0.0047135543828679925,0.004150785336235146
1202,100,32,0.1,64,32,sigmoid,tanh,2.2243705754146314e-05,0.004716323330110682,0.004155464481251012
284,50,32,0.001,32,32,sigmoid,tanh,2.226309820694729e-05,0.004718378768914943,0.003972089675201506
945,100,16,0.1,64,16,relu,relu,2.226451350898103e-05,0.004718528744108806,0.003751607035992518
657,50,64,0.1,16,32,relu,relu,2.2286742178159485e-05,0.004720883622602816,0.003751133286366738
1252,100,64,0.001,32,32,relu,sigmoid,2.229160567644558e-05,0.004721398699161677,0.004166932206262007
296,50,32,0.001,32,64,tanh,tanh,2.2336621351904988e-05,0.004726163491872133,0.004085595461965253
269,50,32,0.001,16,64,tanh,tanh,2.237097137095016e-05,0.004729796123613592,0.004131472810139533
181,50,16,0.1,16,64,relu,sigmoid,2.2384598926785765e-05,0.004731236511398026,0.003751745425012819
656,50,64,0.1,16,16,tanh,tanh,2.241218838708102e-05,0.00473415128476911,0.004154515420568825
1454,100,64,0.1,64,64,sigmoid,tanh,2.2420746017498657e-05,0.00473505501736766,0.0037538919873430525
479,50,32,0.1,64,64,relu,tanh,2.247569533402147e-05,0.004740853861280842,0.004194993081312384
1228,100,64,0.001,16,32,sigmoid,sigmoid,2.2530515536006997e-05,0.0047466320202862785,0.004145155742598632
178,50,16,0.1,16,32,tanh,sigmoid,2.263231139998863e-05,0.004757342892832997,0.004044417412828509
29,50,16,0.001,32,16,relu,tanh,2.2696021861620964e-05,0.004764034200299255,0.004175520682067328
463,50,32,0.1,64,16,sigmoid,sigmoid,2.2725744230049922e-05,0.0047671526333913335,0.003757768152188824
