,epochs,batch_size,learning_rate,units,units2,activation1,activation2,mse,rmse,mae
1145,100,32,0.1,16,32,relu,tanh,3.544628133692524e-05,0.005953677967183415,0.004532029824731911
1154,100,32,0.1,16,64,relu,tanh,3.6286309167894964e-05,0.006023811846986505,0.004603173318413727
165,50,16,0.1,16,16,sigmoid,relu,3.6759352678256294e-05,0.006062949173319556,0.005534652580616004
694,50,64,0.1,32,64,relu,sigmoid,3.68152799629121e-05,0.006067559638183386,0.005561204535349502
501,50,64,0.001,16,32,tanh,relu,3.689923322937456e-05,0.006074473905563721,0.005521716792723527
958,100,16,0.1,64,32,sigmoid,sigmoid,3.986247586651434e-05,0.006313673721892377,0.005218756046784765
1181,100,32,0.1,32,64,relu,tanh,4.0133054043209906e-05,0.006335065433222447,0.004906361917565954
428,50,32,0.1,16,64,sigmoid,tanh,4.119633956509805e-05,0.006418437470685373,0.005741096816111964
1428,100,64,0.1,32,64,tanh,relu,4.1454732747879984e-05,0.0064385349845970385,0.005196249903445742
1108,100,32,0.01,64,16,relu,sigmoid,4.14942043846068e-05,0.006441599520663078,0.005619429474706776
531,50,64,0.001,32,64,relu,relu,4.2428542978501185e-05,0.006513719596244621,0.005852676256483697
685,50,64,0.1,32,32,relu,sigmoid,4.3525267035006555e-05,0.00659736819004416,0.005580043196157757
1431,100,64,0.1,64,16,relu,relu,4.573764097932669e-05,0.006762960962428121,0.005312407418728476
720,50,64,0.1,64,64,relu,relu,4.7036958570016374e-05,0.006858349551460349,0.006177332896987119
457,50,32,0.1,32,64,tanh,sigmoid,5.062516638512868e-05,0.0071151364277242555,0.005899604378812284
459,50,32,0.1,64,16,relu,relu,5.290798260270543e-05,0.007273787363038972,0.0063652500349205094
1388,100,64,0.1,16,32,relu,tanh,5.484771294401816e-05,0.0074059241789271755,0.006649669225605513
911,100,16,0.1,16,64,relu,tanh,5.6281787978274344e-05,0.0075021188992360245,0.006599636274329671
1429,100,64,0.1,32,64,tanh,sigmoid,5.916720770122378e-05,0.007692022341440759,0.006434802083784021
1449,100,64,0.1,64,64,relu,relu,8.13293761453302e-05,0.00901828011016126,0.008232613760007907
209,50,16,0.1,32,64,relu,tanh,9.418459819827534e-05,0.009704874970769863,0.008552541271642386
182,50,16,0.1,16,64,relu,tanh,9.690448665504553e-05,0.009844007652122459,0.008710100496545178
693,50,64,0.1,32,64,relu,relu,0.00027632307787154,0.016622968383280406,0.015977623161046547
1455,100,64,0.1,64,64,tanh,relu,0.0003045583110593015,0.01745159909748392,0.016838042495022174
711,50,64,0.1,64,32,relu,relu,0.00035614602374935725,0.01887183148900385,0.01830593859255046
963,100,16,0.1,64,64,relu,relu,0.01476878046974872,0.12152687138961786,0.1214402809357488
