,epochs,batch_size,learning_rate,units,units2,activation1,activation2,mse,rmse,mae
527,50,64,0.001,32,32,sigmoid,tanh,7.002722545823032e-06,0.002646265773844916,0.0022608588619453663
274,50,32,0.001,32,16,sigmoid,sigmoid,7.009252172221477e-06,0.0026474992298811868,0.0022789623491797965
1256,100,64,0.001,32,32,sigmoid,tanh,7.036434904824293e-06,0.002652627924309079,0.002269869274517623
453,50,32,0.1,32,64,sigmoid,relu,7.063174307195914e-06,0.002657663317125763,0.0023871169754108397
310,50,32,0.001,64,32,sigmoid,sigmoid,7.067491072336656e-06,0.0026584753285175803,0.0022979766113307262
674,50,64,0.1,16,64,tanh,tanh,7.105095626162037e-06,0.00266553852460662,0.0021683817561198616
466,50,32,0.1,64,16,tanh,sigmoid,7.117826062448883e-06,0.002667925422954863,0.0021282242051192473
893,100,16,0.1,16,16,relu,tanh,7.120918984765094e-06,0.0026685050093198425,0.002096380721338563
5,50,16,0.001,16,16,sigmoid,tanh,7.1470143638695895e-06,0.002673390050828646,0.00228205826124357
930,100,16,0.1,32,32,sigmoid,relu,7.213793466659344e-06,0.0026858506039352495,0.002158186881584611
318,50,32,0.001,64,64,sigmoid,relu,7.231811176462072e-06,0.002689202702747056,0.0023062932661118167
276,50,32,0.001,32,16,tanh,relu,7.235808196651043e-06,0.002689945760912484,0.0022496775205010006
320,50,32,0.001,64,64,sigmoid,tanh,7.266258485295494e-06,0.0026955998377532773,0.002310675615691948
1158,100,32,0.1,16,64,tanh,relu,7.287663319456476e-06,0.002699567246700196,0.0020500648446377862
484,50,32,0.1,64,64,tanh,sigmoid,7.304971400733731e-06,0.002702771059622648,0.0022936973795607695
401,50,32,0.01,64,64,sigmoid,tanh,7.343918036285372e-06,0.002709966427150966,0.0023623468931931024
492,50,64,0.001,16,16,tanh,relu,7.368403692010639e-06,0.00271448037237528,0.0021734025805959707
253,50,32,0.001,16,32,relu,sigmoid,7.374011302677034e-06,0.002715513082766687,0.0023022030545212526
546,50,64,0.001,64,16,tanh,relu,7.384435483526333e-06,0.0027174317808413024,0.0022856473717948237
529,50,64,0.001,32,32,tanh,sigmoid,7.3846130268201685e-06,0.002717464448124422,0.0022246987899369234
249,50,32,0.001,16,16,tanh,relu,7.385103656945432e-06,0.002717554720138204,0.002334954539166347
302,50,32,0.001,64,16,sigmoid,tanh,7.411399589988856e-06,0.0027223885817400967,0.0023046326346113414
1265,100,64,0.001,32,64,sigmoid,tanh,7.4148711328086656e-06,0.002723026098444278,0.0023246595889537284
513,50,64,0.001,32,16,relu,relu,7.4309394405660495e-06,0.002725974952299828,0.002351368617023834
528,50,64,0.001,32,32,tanh,relu,7.442377113785839e-06,0.0027280720506954793,0.0023874125401706758
265,50,32,0.001,16,64,sigmoid,sigmoid,7.444079780979571e-06,0.0027283840970397794,0.0023653515179629684
538,50,64,0.001,32,64,tanh,sigmoid,7.447672540987596e-06,0.0027290424219838716,0.002315935346662354
898,100,16,0.1,16,16,tanh,sigmoid,7.477073694136401e-06,0.0027344238322060464,0.001990063776403013
1449,100,64,0.1,64,64,relu,relu,7.4846997323766594e-06,0.002735817927490179,0.0023261243583900127
530,50,64,0.001,32,32,tanh,tanh,7.516571582104862e-06,0.00274163666121258,0.0022257769171217753
41,50,16,0.001,32,32,sigmoid,tanh,7.520673811115118e-06,0.0027423846942241925,0.002311628840598724
726,50,64,0.1,64,64,tanh,relu,7.526681322365232e-06,0.0027434797834803215,0.001966773697596675
623,50,64,0.01,64,16,relu,tanh,7.529352178983314e-06,0.0027439665047123505,0.0022888417510520203
1015,100,32,0.001,32,32,tanh,sigmoid,7.529634879811619e-06,0.0027440180173992335,0.0024328387387376796
1237,100,64,0.001,16,64,sigmoid,sigmoid,7.529656536136333e-06,0.0027440219634937936,0.00235126208409913
1178,100,32,0.1,32,32,tanh,tanh,7.542123279460454e-06,0.0027462926427204467,0.0021046027319895837
1197,100,32,0.1,64,32,relu,relu,7.548167390454782e-06,0.0027473928351174647,0.0020187913702826746
662,50,64,0.1,16,32,sigmoid,tanh,7.548293969334466e-06,0.0027474158712023316,0.002286876463360488
666,50,64,0.1,16,64,relu,relu,7.570554814120357e-06,0.0027514641219031654,0.0022794877872810764
269,50,32,0.001,16,64,tanh,tanh,7.5747157826230575e-06,0.0027522201551879997,0.0021998406723603282
541,50,64,0.001,64,16,relu,sigmoid,7.5818255758559515e-06,0.0027535114991326898,0.0023390500191247205
928,100,16,0.1,32,32,relu,sigmoid,7.636972449756878e-06,0.0027635072733316404,0.0019814218465311474
537,50,64,0.001,32,64,tanh,relu,7.63883282257367e-06,0.00276384384916617,0.002324984421128616
1255,100,64,0.001,32,32,sigmoid,sigmoid,7.66068586640277e-06,0.00276779440464836,0.0023549928694534513
457,50,32,0.1,32,64,tanh,sigmoid,7.666888101172981e-06,0.0027689146070568847,0.0021026506851517597
222,50,16,0.1,64,16,tanh,relu,7.695197799676303e-06,0.0027740219537120293,0.002186091607694215
291,50,32,0.001,32,64,sigmoid,relu,7.698635365245518e-06,0.0027746414840922272,0.002328968822446704
995,100,32,0.001,16,64,sigmoid,tanh,7.734710219267926e-06,0.0027811346999503505,0.0024214715940818502
1238,100,64,0.001,16,64,sigmoid,tanh,7.747159347882847e-06,0.002783371938473701,0.002414461203130588
187,50,16,0.1,16,64,tanh,sigmoid,7.753598580700269e-06,0.0027845284305785547,0.002241397581115185
1194,100,32,0.1,64,16,tanh,relu,7.759764376767836e-06,0.0027856353632103098,0.0021776430805378537
214,50,16,0.1,32,64,tanh,sigmoid,7.761014163697232e-06,0.002785859681264875,0.001959728770862474
550,50,64,0.001,64,32,relu,sigmoid,7.763629340467489e-06,0.0027863290079363366,0.0024033229177720396
1236,100,64,0.001,16,64,sigmoid,relu,7.764761569680014e-06,0.0027865321763223933,0.0023721550205757598
1206,100,32,0.1,64,64,relu,relu,7.828319941380206e-06,0.002797913497837309,0.002019151740629021
254,50,32,0.001,16,32,relu,tanh,7.848701103201987e-06,0.0028015533375615014,0.0023171311146359397
487,50,64,0.001,16,16,relu,sigmoid,7.887126384073331e-06,0.002808402817274141,0.002428695610355182
617,50,64,0.01,32,64,sigmoid,tanh,7.895569693325864e-06,0.0028099056377974448,0.0024123455105309623
1276,100,64,0.001,64,16,tanh,sigmoid,7.912731202613745e-06,0.0028129577321057892,0.002401379892431291
718,50,64,0.1,64,32,tanh,sigmoid,7.94379805246941e-06,0.0028184744193391945,0.00237691499091019
656,50,64,0.1,16,16,tanh,tanh,7.987333321199206e-06,0.0028261870640846135,0.002273467161796704
314,50,32,0.001,64,32,tanh,tanh,8.01385114978939e-06,0.0028308746262929747,0.0023899334425216676
309,50,32,0.001,64,32,sigmoid,relu,8.042191426954844e-06,0.002835875777772158,0.002441667940436789
549,50,64,0.001,64,32,relu,relu,8.057578099764405e-06,0.0028385873422821437,0.002479131560501338
355,50,32,0.01,32,16,sigmoid,sigmoid,8.103883304278181e-06,0.0028467320394231312,0.002407839575764756
1409,100,64,0.1,32,16,sigmoid,tanh,8.10413228270671e-06,0.0028467757696570887,0.0021014114065208652
21,50,16,0.001,16,64,sigmoid,relu,8.107491433724295e-06,0.002847365700735382,0.00247547601256815
524,50,64,0.001,32,32,relu,tanh,8.107526018998725e-06,0.002847371773934469,0.0024405454051071814
501,50,64,0.001,16,32,tanh,relu,8.140591116270583e-06,0.002853172114729601,0.002401939749758659
426,50,32,0.1,16,64,sigmoid,relu,8.141809578100505e-06,0.0028533856343124224,0.0024234172885735372
915,100,16,0.1,16,64,tanh,relu,8.190274749225864e-06,0.0028618656064228216,0.0022327999777983355
55,50,16,0.001,64,16,relu,sigmoid,8.195415961155797e-06,0.0028627636928597157,0.0025352996114034188
488,50,64,0.001,16,16,relu,tanh,8.196331372390605e-06,0.0028629235708259146,0.0025166972493647585
1160,100,32,0.1,16,64,tanh,tanh,8.19980336841711e-06,0.0028635298790857956,0.002211290910366262
634,50,64,0.01,64,32,sigmoid,sigmoid,8.205387939413419e-06,0.002864504833197776,0.0024595341529723255
280,50,32,0.001,32,32,relu,sigmoid,8.214875109378826e-06,0.0028661603425800914,0.0024312586246817906
520,50,64,0.001,32,16,tanh,sigmoid,8.257320963289613e-06,0.002873555456797313,0.002410681685373834
532,50,64,0.001,32,64,relu,sigmoid,8.268477719511416e-06,0.0028754960823328237,0.002471068416782873
1274,100,64,0.001,64,16,sigmoid,tanh,8.30311994980404e-06,0.0028815134824956208,0.002465112608540789
264,50,32,0.001,16,64,sigmoid,relu,8.315886652047744e-06,0.0028837279088096616,0.0024235280408547674
986,100,32,0.001,16,32,sigmoid,tanh,8.353486998976876e-06,0.00289023995525923,0.0025080225320621512
1283,100,64,0.001,64,32,sigmoid,tanh,8.391171072414132e-06,0.0028967518140866214,0.0025456218125983294
260,50,32,0.001,16,32,tanh,tanh,8.42314742612921e-06,0.002902265912374194,0.0025267496798220073
608,50,64,0.01,32,32,sigmoid,tanh,8.465056087943796e-06,0.0029094769440474685,0.002497682066415029
723,50,64,0.1,64,64,sigmoid,relu,8.479593195898263e-06,0.0029119741063234512,0.0023917657039254562
657,50,64,0.1,16,32,relu,relu,8.519103754287699e-06,0.0029187503754668194,0.0024563551242470856
957,100,16,0.1,64,32,sigmoid,relu,8.547888468046255e-06,0.0029236772168018572,0.0021630735491719915
682,50,64,0.1,32,16,tanh,sigmoid,8.555417346730571e-06,0.0029249645034992427,0.0023892200099409067
1205,100,32,0.1,64,32,tanh,tanh,8.580581912998579e-06,0.0029292630324022763,0.002125861458704265
1226,100,64,0.001,16,32,relu,tanh,8.60092920398198e-06,0.0029327340834078325,0.0023102377583780055
12,50,16,0.001,16,32,sigmoid,relu,8.60469379109101e-06,0.0029333758352947225,0.0025064200973770627
1446,100,64,0.1,64,32,tanh,relu,8.604953130576232e-06,0.0029334200399152234,0.002202438234125518
202,50,16,0.1,32,32,sigmoid,sigmoid,8.609128396995127e-06,0.0029341316257105996,0.0022729649884348055
238,50,16,0.1,64,64,sigmoid,sigmoid,8.670687443254628e-06,0.002944603104537966,0.0024288566102774163
555,50,64,0.001,64,32,tanh,relu,8.681431015752647e-06,0.002946426821720276,0.0025137128938242308
663,50,64,0.1,16,32,tanh,relu,8.695665445501276e-06,0.002948841373404354,0.00215332762815908
246,50,32,0.001,16,16,sigmoid,relu,8.702656595248015e-06,0.002950026541448062,0.0025416616317854566
255,50,32,0.001,16,32,sigmoid,relu,8.708724650286929e-06,0.0029510548368823866,0.002512420814958215
1191,100,32,0.1,64,16,sigmoid,relu,8.709951243189384e-06,0.002951262652355663,0.0022990029756360495
711,50,64,0.1,64,32,relu,relu,8.716548791002856e-06,0.0029523801907957005,0.002293044766323676
553,50,64,0.001,64,32,sigmoid,sigmoid,8.747257732649238e-06,0.002957576327442664,0.0025513955591025925
514,50,64,0.001,32,16,relu,sigmoid,8.749402287544679e-06,0.0029579388579794343,0.0024966076690481486
1221,100,64,0.001,16,16,tanh,relu,8.754313092951086e-06,0.0029587688475024685,0.0025553321255056367
515,50,64,0.001,32,16,relu,tanh,8.788069035429348e-06,0.002964467749095839,0.002478769068820984
534,50,64,0.001,32,64,sigmoid,relu,8.788404504482538e-06,0.002964524330222732,0.0025449105246628705
580,50,64,0.01,16,32,sigmoid,sigmoid,8.794446616242555e-06,0.0029655432244771874,0.0025323896307636123
195,50,16,0.1,32,16,tanh,relu,8.88853360063865e-06,0.0029813643857533835,0.0024057711586074155
539,50,64,0.001,32,64,tanh,tanh,9.015903437003934e-06,0.003002649402944662,0.002623290270761411
293,50,32,0.001,32,64,sigmoid,tanh,9.047705750248982e-06,0.0030079404499173488,0.0026171399758254665
1218,100,64,0.001,16,16,sigmoid,relu,9.058325071459023e-06,0.0030097051469303473,0.002564860586477434
300,50,32,0.001,64,16,sigmoid,relu,9.067325009416163e-06,0.0030111999285029486,0.0025872155416496023
1428,100,64,0.1,32,64,tanh,relu,9.165566277860338e-06,0.0030274686254130427,0.00254541946997545
717,50,64,0.1,64,32,tanh,relu,9.311507808244606e-06,0.0030514763325715974,0.002568529258707469
1436,100,64,0.1,64,16,sigmoid,tanh,9.332650428423335e-06,0.003054938694707855,0.0023341826067224294
498,50,64,0.001,16,32,sigmoid,relu,9.338293201217082e-06,0.0030558621044178484,0.0026065075703353775
543,50,64,0.001,64,16,sigmoid,relu,9.393172944992296e-06,0.003064828371213027,0.0026649147474993124
533,50,64,0.001,32,64,relu,tanh,9.410801377576508e-06,0.0030677029480666,0.0026905529681523054
545,50,64,0.001,64,16,sigmoid,tanh,9.425078680897603e-06,0.003070029100985462,0.002644849376032198
170,50,16,0.1,16,16,tanh,tanh,9.46284972240827e-06,0.00307617452729982,0.0024439332103912354
561,50,64,0.001,64,64,sigmoid,relu,9.525626640890747e-06,0.0030863613918157328,0.002600582265010529
518,50,64,0.001,32,16,sigmoid,tanh,9.572948144381707e-06,0.0030940181228269665,0.0026666747553363195
266,50,32,0.001,16,64,sigmoid,tanh,9.57881181136593e-06,0.0030949655589951127,0.0027092550911649305
934,100,16,0.1,32,32,tanh,sigmoid,9.7734885336977e-06,0.0031262579122167287,0.002341746887292384
1254,100,64,0.001,32,32,sigmoid,relu,9.815612080336312e-06,0.0031329877242556045,0.002712609479611436
1220,100,64,0.001,16,16,sigmoid,tanh,9.826207197873957e-06,0.0031346781649595158,0.0027282660897251583
3,50,16,0.001,16,16,sigmoid,relu,9.899408424081742e-06,0.003146332535521594,0.0027271623666647715
521,50,64,0.001,32,16,tanh,tanh,1.0026936842476654e-05,0.003166533884624741,0.002733647249580637
702,50,64,0.1,64,16,relu,relu,1.0039051133153875e-05,0.0031684461701524734,0.0025658036709417047
563,50,64,0.001,64,64,sigmoid,tanh,1.0079064788231564e-05,0.0031747542878515123,0.002777384609899031
451,50,32,0.1,32,64,relu,sigmoid,1.008528663210248e-05,0.003175734030441227,0.0024506632589021246
231,50,16,0.1,64,32,tanh,relu,1.0182415754779448e-05,0.003190989776664828,0.0023818388867428296
497,50,64,0.001,16,32,relu,tanh,1.0224613885767504e-05,0.003197595015909223,0.002706479022644595
31,50,16,0.001,32,16,sigmoid,sigmoid,1.0284483317677016e-05,0.0032069429863465014,0.002831234474054722
232,50,16,0.1,64,32,tanh,sigmoid,1.0311668603174255e-05,0.003211178693746932,0.0024599918540832507
495,50,64,0.001,16,32,relu,relu,1.0321464389467854e-05,0.003212703595022089,0.002688538983025375
635,50,64,0.01,64,32,sigmoid,tanh,1.0343853502322763e-05,0.003216186173454945,0.002826464479834609
562,50,64,0.001,64,64,sigmoid,sigmoid,1.0417234288105962e-05,0.003227574056176862,0.002797699762610809
683,50,64,0.1,32,16,tanh,tanh,1.0455502973888205e-05,0.0032334970193102397,0.002791461315759165
499,50,64,0.001,16,32,sigmoid,sigmoid,1.0487804557242414e-05,0.0032384880048013788,0.002792695209465418
1247,100,64,0.001,32,16,sigmoid,tanh,1.0526768907717118e-05,0.003244498252074906,0.0028558041018699526
292,50,32,0.001,32,64,sigmoid,sigmoid,1.0688831693205631e-05,0.0032693778755606747,0.002804929490167896
282,50,32,0.001,32,32,sigmoid,relu,1.0716406949537531e-05,0.003273592361540687,0.002883215501279534
179,50,16,0.1,16,32,tanh,tanh,1.073884188680749e-05,0.003277017224063293,0.002667394447017806
733,100,16,0.001,16,16,sigmoid,sigmoid,1.0772671098649455e-05,0.0032821747513880877,0.0028206437143129897
283,50,32,0.001,32,32,sigmoid,sigmoid,1.092865433189102e-05,0.0033058515290150313,0.0028866467123197562
525,50,64,0.001,32,32,sigmoid,relu,1.0997419217217694e-05,0.003316235699888911,0.00283725330456423
552,50,64,0.001,64,32,sigmoid,relu,1.1009303811317665e-05,0.0033180270962301778,0.002876714685047668
237,50,16,0.1,64,64,sigmoid,relu,1.1043991197220685e-05,0.00332325009549698,0.002883244022731034
1187,100,32,0.1,32,64,tanh,tanh,1.1130252044659427e-05,0.0033362032379127366,0.002588418419588635
933,100,16,0.1,32,32,tanh,relu,1.1273269640429546e-05,0.0033575690075454212,0.0028358035942678416
1425,100,64,0.1,32,64,sigmoid,relu,1.1305274889345262e-05,0.0033623317637236903,0.0028340638323488014
491,50,64,0.001,16,16,sigmoid,tanh,1.1374158409333651e-05,0.0033725596227989285,0.002854232251691945
1416,100,64,0.1,32,32,sigmoid,relu,1.142877807568763e-05,0.003380647582296568,0.0027531748279245676
516,50,64,0.001,32,16,sigmoid,relu,1.1517987460129325e-05,0.0033938160616228635,0.002863694368527229
509,50,64,0.001,16,64,sigmoid,tanh,1.1539532753729738e-05,0.0033969887773923745,0.002920357051565594
512,50,64,0.001,16,64,tanh,tanh,1.1585997420797283e-05,0.003403821003048968,0.0028647481936171166
536,50,64,0.001,32,64,sigmoid,tanh,1.1632685291878828e-05,0.0034106722639208283,0.0028727950776605256
649,50,64,0.1,16,16,relu,sigmoid,1.16377272765527e-05,0.003411411332066642,0.0026245774658970695
673,50,64,0.1,16,64,tanh,sigmoid,1.1659993866973047e-05,0.0034146733177528193,0.0029968551977625274
661,50,64,0.1,16,32,sigmoid,sigmoid,1.1728658311925294e-05,0.003424712880217157,0.002757915508106885
1195,100,32,0.1,64,16,tanh,sigmoid,1.174323883159425e-05,0.0034268409405156597,0.002986732535999184
1155,100,32,0.1,16,64,sigmoid,relu,1.1787018163774478e-05,0.0034332227081525714,0.002838947632638613
706,50,64,0.1,64,16,sigmoid,sigmoid,1.1866796329687587e-05,0.003444821668778746,0.0028502247488140712
644,50,64,0.01,64,64,sigmoid,tanh,1.1983936277366907e-05,0.00346178224002708,0.003022438928106637
449,50,32,0.1,32,32,tanh,tanh,1.2168643521194507e-05,0.003488358284522177,0.0029090428353573793
923,100,16,0.1,32,16,sigmoid,tanh,1.2232948067869485e-05,0.0034975631613838633,0.0028930022055204093
548,50,64,0.001,64,16,tanh,tanh,1.2332512479273136e-05,0.003511767714310435,0.00313936776453367
1227,100,64,0.001,16,32,sigmoid,relu,1.2351405835697585e-05,0.003514456691395924,0.003056445752911081
1412,100,64,0.1,32,16,tanh,tanh,1.2454376633138492e-05,0.003529075889399163,0.0030002772824044843
4,50,16,0.001,16,16,sigmoid,sigmoid,1.2589486718727912e-05,0.0035481666700886406,0.0031270541202990014
455,50,32,0.1,32,64,sigmoid,tanh,1.2603537329762107e-05,0.003550146099777037,0.002812312023703385
1423,100,64,0.1,32,64,relu,sigmoid,1.2741194882453556e-05,0.0035694810382538183,0.0030384870175794625
547,50,64,0.001,64,16,tanh,sigmoid,1.3041919360650185e-05,0.0036113597661615194,0.003167061884142561
504,50,64,0.001,16,64,relu,relu,1.305109099516124e-05,0.0036126293741762716,0.0031946233854125428
502,50,64,0.001,16,32,tanh,sigmoid,1.3134362002005686e-05,0.003624136035251117,0.0031280162151791032
1452,100,64,0.1,64,64,sigmoid,relu,1.3358420065004609e-05,0.0036549172446178053,0.0030323901872524317
277,50,32,0.001,32,16,tanh,sigmoid,1.3422606310960329e-05,0.003663687529110572,0.003210961934456884
554,50,64,0.001,64,32,sigmoid,tanh,1.3451130847000632e-05,0.0036675783354961394,0.0032249292400947744
256,50,32,0.001,16,32,sigmoid,sigmoid,1.3469704539913182e-05,0.003670109608705601,0.0031992847603411045
1264,100,64,0.001,32,64,sigmoid,sigmoid,1.3561570594812989e-05,0.0036826037792318887,0.0032334737401288195
489,50,64,0.001,16,16,sigmoid,relu,1.3570175595959863e-05,0.0036837719250735193,0.0031305846727087403
511,50,64,0.001,16,64,tanh,sigmoid,1.3598404307402576e-05,0.0036876014301172213,0.003291496536243417
709,50,64,0.1,64,16,tanh,sigmoid,1.3652639735899802e-05,0.003694947866465751,0.003046376083701599
188,50,16,0.1,16,64,tanh,tanh,1.3653249002694606e-05,0.003695030311471694,0.0030237196893063605
664,50,64,0.1,16,32,tanh,sigmoid,1.368659909690992e-05,0.0036995403899552064,0.0030480722475457406
235,50,16,0.1,64,64,relu,sigmoid,1.382390347371102e-05,0.003718051031617374,0.002969509233346302
1228,100,64,0.001,16,32,sigmoid,sigmoid,1.383207053856072e-05,0.0037191491686353103,0.0032728854674110358
429,50,32,0.1,16,64,tanh,relu,1.4185088095623556e-05,0.0037663096122894034,0.003225408638255943
508,50,64,0.001,16,64,sigmoid,sigmoid,1.427981043827251e-05,0.00377886364377871,0.0033004117685242955
507,50,64,0.001,16,64,sigmoid,relu,1.4445070010476345e-05,0.0038006670480951557,0.0032989068569225064
493,50,64,0.001,16,16,tanh,sigmoid,1.4708670231111408e-05,0.003835188421852492,0.0033884488408042093
908,100,16,0.1,16,32,tanh,tanh,1.4712010288209523e-05,0.003835623846026813,0.003106613797228517
544,50,64,0.001,64,16,sigmoid,sigmoid,1.4836599515556698e-05,0.0038518306706755295,0.0033745004406809604
1401,100,64,0.1,16,64,tanh,relu,1.5038046739232273e-05,0.003877892048424282,0.0033189900965486315
1219,100,64,0.001,16,16,sigmoid,sigmoid,1.5200783225007054e-05,0.0038988181831174245,0.0034129979196537512
535,50,64,0.001,32,64,sigmoid,sigmoid,1.5221071346213334e-05,0.0039014191451590195,0.0034207716528119846
672,50,64,0.1,16,64,tanh,relu,1.5370355704230597e-05,0.0039205045216439425,0.003368608400669833
475,50,32,0.1,64,32,tanh,sigmoid,1.543200110424123e-05,0.003928358576332007,0.003370666211157418
248,50,32,0.001,16,16,sigmoid,tanh,1.5531808715784367e-05,0.00394104157752546,0.003495948289548313
1403,100,64,0.1,16,64,tanh,tanh,1.5577049629271972e-05,0.003946777119279979,0.003361195807132938
186,50,16,0.1,16,64,tanh,relu,1.5702608628209568e-05,0.003962651716743419,0.003316152148017644
472,50,32,0.1,64,32,sigmoid,sigmoid,1.589905775714189e-05,0.0039873622555697,0.003452838529375521
700,50,64,0.1,32,64,tanh,sigmoid,1.6014257675318863e-05,0.004001781812557859,0.0034094247424184786
257,50,32,0.001,16,32,sigmoid,tanh,1.6099983550028527e-05,0.0040124784796966234,0.0035355511933109146
1222,100,64,0.001,16,16,tanh,sigmoid,1.6140016012431535e-05,0.004017463878173833,0.0035851729708250906
952,100,16,0.1,64,16,tanh,sigmoid,1.6346546599852514e-05,0.00404308627163118,0.003056185096915984
210,50,16,0.1,32,64,sigmoid,relu,1.6454784867339722e-05,0.004056449786123294,0.003368410650385328
440,50,32,0.1,32,16,tanh,tanh,1.678379062586466e-05,0.004096802488022172,0.0032557164394368954
471,50,32,0.1,64,32,sigmoid,relu,1.688071064012399e-05,0.004108614199474561,0.0035079270544110287
531,50,64,0.001,32,64,relu,relu,1.7305785387222696e-05,0.0041600222820584384,0.003676679974317638
1282,100,64,0.001,64,32,sigmoid,sigmoid,1.7603747100698174e-05,0.004195681958954727,0.003681677405841939
500,50,64,0.001,16,32,sigmoid,tanh,1.798949168649582e-05,0.004241402089698148,0.003704562764435523
1216,100,64,0.001,16,16,relu,sigmoid,1.8224422557791916e-05,0.0042690072098547594,0.0037781459063941274
925,100,16,0.1,32,16,tanh,sigmoid,1.8225087817767306e-05,0.004269085126554319,0.0028371165950813264
1430,100,64,0.1,32,64,tanh,tanh,1.8473842363097885e-05,0.004298120794381875,0.0035443184450653616
480,50,32,0.1,64,64,sigmoid,relu,1.9021075398414996e-05,0.004361315787513557,0.00377224414554501
526,50,64,0.001,32,32,sigmoid,sigmoid,1.9454705671078385e-05,0.004410748878714179,0.003910306654884831
517,50,64,0.001,32,16,sigmoid,sigmoid,1.958678518429536e-05,0.004425696011284029,0.0039060588235195664
917,100,16,0.1,16,64,tanh,tanh,1.9670424152464734e-05,0.004435135189874683,0.0033460771999446626
1246,100,64,0.001,32,16,sigmoid,sigmoid,2.0001382171729217e-05,0.004472290483826964,0.003936239134861331
696,50,64,0.1,32,64,sigmoid,relu,2.0387966506503584e-05,0.004515303589627566,0.0036560064910036256
1421,100,64,0.1,32,32,tanh,tanh,2.059547898309729e-05,0.004538224210315891,0.0036459239306109122
689,50,64,0.1,32,32,sigmoid,tanh,2.0781524460986992e-05,0.004558675735450701,0.0038569835109553384
443,50,32,0.1,32,32,relu,tanh,2.0788334544273125e-05,0.004559422610843737,0.003851552196704343
220,50,16,0.1,64,16,sigmoid,sigmoid,2.0803345466738208e-05,0.00456106845670378,0.003899584792042762
478,50,32,0.1,64,64,relu,sigmoid,2.0810290049971284e-05,0.004561829682262511,0.0039039974930163207
482,50,32,0.1,64,64,sigmoid,tanh,2.0825119453807283e-05,0.004563454771749939,0.003912139359204536
1433,100,64,0.1,64,16,relu,tanh,2.083041490993804e-05,0.004564034937414266,0.0039147242162774045
458,50,32,0.1,32,64,tanh,tanh,2.083505730383299e-05,0.00456454349347588,0.003916919260753568
1189,100,32,0.1,64,16,relu,sigmoid,2.0869950203766686e-05,0.004568364062086852,0.0038251930139006365
470,50,32,0.1,64,32,relu,tanh,2.0896691587175024e-05,0.0045712899259590855,0.003939873912370915
473,50,32,0.1,64,32,sigmoid,tanh,2.0930277521307395e-05,0.0045749620240289855,0.003949816907638867
408,50,32,0.1,16,16,sigmoid,relu,2.0940881895763975e-05,0.004576120834917275,0.003952722435808523
414,50,32,0.1,16,32,relu,relu,2.09686421891299e-05,0.004579152999096001,0.0039599081631696295
450,50,32,0.1,32,64,relu,relu,2.1018388409744124e-05,0.004584581595930443,0.003971579462822213
435,50,32,0.1,32,16,sigmoid,relu,2.1047118482234986e-05,0.0045877138622886,0.003977770960590608
1451,100,64,0.1,64,64,relu,tanh,2.107812242736571e-05,0.004591091637874995,0.003984091836418621
476,50,32,0.1,64,32,tanh,tanh,2.1134147885645253e-05,0.004597189128766104,0.00399501362915758
1207,100,32,0.1,64,64,relu,sigmoid,2.1141339759959363e-05,0.0045979712656735216,0.003996038676370912
694,50,64,0.1,32,64,relu,sigmoid,2.1148285640488857e-05,0.004598726523776866,0.003997332410343646
677,50,64,0.1,32,16,relu,tanh,2.116054433596166e-05,0.004600059166571846,0.003999459012660769
724,50,64,0.1,64,64,sigmoid,sigmoid,2.1175562496194876e-05,0.004601691264762867,0.004002174693097595
423,50,32,0.1,16,64,relu,relu,2.1189725941414664e-05,0.004603229946615166,0.004004493008056459
406,50,32,0.1,16,16,relu,sigmoid,2.1206755697983956e-05,0.004605079336774119,0.004007348883024854
180,50,16,0.1,16,64,relu,relu,2.1231308954532775e-05,0.004607744454126419,0.0040113689274155605
659,50,64,0.1,16,32,relu,tanh,2.124683094822817e-05,0.004609428483904287,0.00401385415172688
667,50,64,0.1,16,64,relu,sigmoid,2.12536401432558e-05,0.0046101670407107595,0.004014931369768604
490,50,64,0.001,16,16,sigmoid,sigmoid,2.1264176576813902e-05,0.004611309637924339,0.0040257214882788725
685,50,64,0.1,32,32,relu,sigmoid,2.1267923192786247e-05,0.0046117158621044995,0.004017608306721695
424,50,32,0.1,16,64,relu,sigmoid,2.1327743007149934e-05,0.004618196943304815,0.004026189592085083
204,50,16,0.1,32,32,tanh,relu,2.1366008974298804e-05,0.00462233804197603,0.004031705759694051
415,50,32,0.1,16,32,relu,sigmoid,2.1379172376872053e-05,0.004623761712812638,0.004033561577229252
705,50,64,0.1,64,16,sigmoid,relu,2.141861509905921e-05,0.0046280249674196024,0.004039003847820439
676,50,64,0.1,32,16,relu,sigmoid,2.1428891637346576e-05,0.004629135085234236,0.004040400384899935
1407,100,64,0.1,32,16,sigmoid,relu,2.1430271769876768e-05,0.004629284153071268,0.004040579929010635
654,50,64,0.1,16,16,tanh,relu,2.143275070801947e-05,0.004629551890628236,0.004040913281488382
710,50,64,0.1,64,16,tanh,tanh,2.1443491013297337e-05,0.00463071171779213,0.004042351312792388
971,100,16,0.1,64,64,tanh,tanh,2.1471142107504944e-05,0.004633696376275095,0.004046252329368283
911,100,16,0.1,16,64,relu,tanh,2.1492796284626256e-05,0.004636032386063136,0.00404880291873889
969,100,16,0.1,64,64,tanh,relu,2.150461500400172e-05,0.004637306869725328,0.004050316945083263
